response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,race_eth2,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Und,65 and older,Bachelors' degree,Unknown,Female,White,Don't know,Don't know,Favorable,Favorable,65 and older,4-year College Grad.,Other,Female,Very likely,Independent (No party),"White, 4-Year College Grads",White,65 and older,Unknown,Polk,50 to 85 percent,Landline,1,0.816,1.0362,0.5162,1.0325,2018-10-26 23:48:00
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,65 and older,White,Polk,85 percent or higher,Landline,1,0.9393,0.6029,0.2719,0.6064,2018-10-26 23:50:42
Dem,65 and older,Bachelors' degree,Hispanic,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,65 and older,Non-White,Des Moines,85 percent or higher,Cell,1,0.941,0.5929,0.316,0.5962,2018-10-26 23:51:00
Dem,65 and older,Graduate or Professional Degree,Other,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",White,65 and older,Non-White,Polk,85 percent or higher,Cell,1,0.97,0.5023,0.2584,0.504,2018-10-26 23:51:36
Rep,65 and older,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",White,65 and older,White,>60% Trump,85 percent or higher,Landline,1,0.9318,1.0743,0.6228,1.0912,2018-10-26 23:54:13
Rep,65 and older,Some college or trade school,Unknown,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,Nonwhite,Nonwhite,65 and older,Unknown,Polk,50 to 85 percent,Landline,1,0.8377,1.2566,0.6946,1.2819,2018-10-26 23:54:31
Rep,35 to 49,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",White,35 to 49,White,<60% Trump,50 to 85 percent,Landline,1,0.7934,0.8322,0.6219,0.8557,2018-10-26 23:55:48
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,Very likely,Democrat,"White, 4-Year College Grads",White,65 and older,White,Polk,85 percent or higher,Landline,1,0.97,0.5883,0.2603,0.5859,2018-10-26 23:57:00
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,35 to 49,White,<60% Trump,50 to 85 percent,Cell,1,0.6837,0.7618,0.5893,0.8022,2018-10-26 23:58:12
Dem,35 to 49,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",White,35 to 49,White,Des Moines,50 to 85 percent,Cell,1,0.8499,1.2014,1.0808,1.1949,2018-10-26 23:59:15
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,35 to 49,White,>60% Trump,85 percent or higher,Landline,1,0.8577,0.793,0.4901,0.8063,2018-10-27 00:02:33
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,Des Moines,Less than 50 percent,Cell,1,0.4195,1.08,1.6175,1.2458,2018-10-27 00:02:51
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,65 and older,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",White,65 and older,White,<60% Trump,85 percent or higher,Landline,1,0.8696,0.8803,0.6037,0.8748,2018-10-27 00:05:51
Rep,35 to 49,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,35 to 49,White,Polk,50 to 85 percent,Cell,1,0.6836,1.2147,1.3438,1.2792,2018-10-27 00:06:00
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,White,>60% Trump,85 percent or higher,Landline,1,0.97,1.1736,0.7328,1.1775,2018-10-27 00:06:09
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,65 and older,White,<60% Trump,50 to 85 percent,Cell,1,0.7701,0.6849,0.4221,0.7075,2018-10-27 00:06:27
Dem,50 to 64,High school,White,Male,Black,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Female,Somewhat likely,Democrat,Nonwhite,Nonwhite,50 to 64,White,Des Moines,50 to 85 percent,Cell,1,0.5678,1.5081,1.8898,1.3743,2018-10-27 00:08:15
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,65 and older,White,Polk,85 percent or higher,Landline,1,0.9479,0.7669,0.3871,0.7707,2018-10-27 00:08:51
Dem,65 and older,High school,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",White,65 and older,Unknown,>60% Trump,85 percent or higher,Landline,1,0.97,1.5344,0.8436,1.5473,2018-10-27 00:10:21
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",White,35 to 49,White,Polk,85 percent or higher,Cell,1,0.9639,0.6976,0.3932,0.7001,2018-10-27 00:10:48
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,Some College Educ.,Democratic,Male,Already voted,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Polk,85 percent or higher,Cell,1,0.97,0.9268,0.5515,0.9346,2018-10-27 00:12:36
6,[DO NOT READ] Refused,High school,White,Male,White,Disapp.,Don't know,Don't know,Don't know,65 and older,High School Grad. or Less,Democratic,Male,Not at all likely,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,<60% Trump,Less than 50 percent,Landline,0,0.1807,1.2249,4.0592,0.2678,2018-10-27 00:12:45
Dem,50 to 64,Bachelors' degree,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",White,50 to 64,Unknown,>60% Trump,85 percent or higher,Landline,1,0.97,1.1972,0.6223,1.2073,2018-10-27 00:13:21
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,30 to 44,Postgraduate Degree,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",White,35 to 49,White,Polk,50 to 85 percent,Landline,1,0.8282,0.7524,0.5177,0.7492,2018-10-27 00:14:15
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Favorable,30 to 44,4-year College Grad.,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",White,35 to 49,White,>60% Trump,85 percent or higher,Cell,1,0.8909,0.8453,0.5715,0.8662,2018-10-27 00:16:48
Dem,65 and older,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Polk,85 percent or higher,Landline,1,0.97,1.1005,0.6327,1.1042,2018-10-27 00:16:48
Und,50 to 64,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Don't know,45 to 64,Postgraduate Degree,Other,Female,Somewhat likely,Independent (No party),"White, 4-Year College Grads",White,50 to 64,White,Polk,50 to 85 percent,Landline,0.7778,0.5322,0.8324,0.8858,0.6834,2018-10-27 00:17:51
Und,65 and older,Some college or trade school,White,Female,White,Don't know,Don't know,Don't know,Don't know,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,White,>60% Trump,85 percent or higher,Landline,1,0.97,0.9884,0.6388,0.9917,2018-10-27 00:18:18
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",White,50 to 64,White,Polk,85 percent or higher,Cell,1,0.97,0.8055,0.4874,0.8123,2018-10-27 00:19:39
Dem,[DO NOT READ] Refused,Graduate or Professional Degree,White,Female,White,Approve,Don't know,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",White,50 to 64,White,>60% Trump,50 to 85 percent,Cell,1,0.8412,0.7764,0.4908,0.805,2018-10-27 00:19:39
Rep,50 to 64,Bachelors' degree,Hispanic,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",White,50 to 64,Non-White,Polk,50 to 85 percent,Cell,1,0.8426,0.8104,0.6102,0.84,2018-10-27 00:22:48
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",White,65 and older,White,>60% Trump,85 percent or higher,Cell,1,0.97,0.6688,0.2888,0.6744,2018-10-27 00:22:57
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Already voted,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Polk,85 percent or higher,Cell,1,0.97,0.9268,0.5515,0.9346,2018-10-27 00:23:42
Dem,35 to 49,Bachelors' degree,White,Female,Hispanic,Disapp.,Don't know,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Republican,Nonwhite,Nonwhite,35 to 49,White,Polk,85 percent or higher,Cell,1,0.97,0.8873,0.5614,0.8903,2018-10-27 00:24:45
5,35 to 49,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Male,Very likely,or as a member of another political party,"White, 4-Year College Grads",White,35 to 49,White,>60% Trump,85 percent or higher,Cell,1,0.8845,0.6954,0.4326,0.6908,2018-10-27 00:25:48
Rep,[DO NOT READ] Refused,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",White,50 to 64,White,>60% Trump,85 percent or higher,Landline,1,0.97,1.2388,0.9764,1.2337,2018-10-27 00:25:48
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,35 to 49,White,>60% Trump,85 percent or higher,Cell,1,0.8906,1.0728,0.8525,1.0855,2018-10-27 00:26:33
Dem,35 to 49,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,35 to 49,White,Polk,85 percent or higher,Cell,1,0.97,1.4255,1.1631,1.4302,2018-10-27 00:29:06
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,65 and older,White,<60% Trump,50 to 85 percent,Landline,1,0.5352,1.1002,1.2585,1.2102,2018-10-27 00:30:09
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Already voted,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,Polk,85 percent or higher,Landline,1,0.97,0.8873,0.5614,0.8948,2018-10-27 00:34:10
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Male,Very likely,or as a member of another political party,"White, 4-Year College Grads",White,65 and older,White,Polk,85 percent or higher,Cell,1,0.9683,0.6029,0.2638,0.6003,2018-10-27 00:34:46
Dem,18 to 34,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,18 to 34,White,Polk,85 percent or higher,Cell,1,0.9382,0.9225,0.6921,0.9279,2018-10-27 00:36:07
Rep,65 and older,Graduate or Professional Degree,White,Female,White,Don't know,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,65 and older,White,>60% Trump,85 percent or higher,Landline,1,0.9451,0.6274,0.3095,0.6306,2018-10-27 00:37:10
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Polk,85 percent or higher,Landline,1,0.97,1.0125,0.6755,1.021,2018-10-27 00:37:28
Dem,50 to 64,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,50 to 64,White,Polk,85 percent or higher,Cell,1,0.97,1.5069,1.1845,1.5119,2018-10-27 00:37:55
Und,65 and older,Graduate or Professional Degree,Asian,Female,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Don't know,Don't know,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,65 and older,Non-White,Polk,50 to 85 percent,Cell,0.4444,0.8026,0.5418,0.3533,0.508,2018-10-27 00:38:40
Dem,50 to 64,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",White,50 to 64,White,>60% Trump,85 percent or higher,Landline,1,0.97,0.818,0.4364,0.8249,2018-10-27 00:39:16
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Reps. keep House,Don't know,Favorable,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,65 and older,White,>60% Trump,85 percent or higher,Landline,1,0.97,0.5743,0.2462,0.5762,2018-10-27 00:40:46
Rep,65 and older,Some college or trade school,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",White,65 and older,Unknown,Polk,85 percent or higher,Cell,1,0.9138,1.2726,0.6894,1.2638,2018-10-27 00:40:55
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",White,50 to 64,White,Des Moines,85 percent or higher,Cell,1,0.9124,0.8919,0.5075,0.9096,2018-10-27 00:41:04
Und,18 to 34,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,18 to 29,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,18 to 34,White,Des Moines,Less than 50 percent,Cell,1,0.3156,1.1227,2.5637,1.3753,2018-10-27 00:41:13
Rep,35 to 49,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,30 to 44,4-year College Grad.,Other,Female,Almost certain,Republican,"White, 4-Year College Grads",White,35 to 49,White,Polk,50 to 85 percent,Cell,1,0.8342,0.917,0.6509,0.936,2018-10-27 00:42:07
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,50 to 64,White,<60% Trump,85 percent or higher,Cell,1,0.9417,1.1034,0.852,1.1095,2018-10-27 00:42:07
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",White,50 to 64,White,Des Moines,85 percent or higher,Cell,1,0.97,0.7474,0.4024,0.7537,2018-10-27 00:44:22
Dem,50 to 64,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",White,50 to 64,White,Des Moines,85 percent or higher,Cell,1,0.9533,0.8703,0.4803,0.8803,2018-10-27 00:44:40
Dem,35 to 49,Graduate or Professional Degree,Asian,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,35 to 49,Non-White,Polk,50 to 85 percent,Cell,1,0.8167,0.6425,0.521,0.6578,2018-10-27 00:44:58
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",White,50 to 64,White,<60% Trump,85 percent or higher,Landline,1,0.8918,1.1762,1.0895,1.205,2018-10-27 00:45:25
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Other,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,35 to 49,White,Polk,Less than 50 percent,Cell,1,0.4721,0.9576,1.3083,1.079,2018-10-27 00:47:52
Rep,18 to 34,Bachelors' degree,White,Male,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,4-year College Grad.,Other,Male,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,18 to 34,White,Des Moines,Less than 50 percent,Cell,1,0.351,1.0756,2.0321,1.2877,2018-10-27 00:48:01
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",White,65 and older,White,Polk,85 percent or higher,Landline,1,0.97,0.5883,0.2603,0.5933,2018-10-27 00:48:01
Und,50 to 64,Bachelors' degree,White,Female,White,Approve,Dems. take House,Unfavorable,Unfavorable,45 to 64,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,50 to 64,White,Polk,85 percent or higher,Cell,1,0.855,0.9817,0.7003,0.9987,2018-10-27 00:48:55
Und,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Unfavorable,Don't know,65 and older,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,<60% Trump,85 percent or higher,Cell,1,0.9457,0.9821,0.7258,0.9872,2018-10-27 00:50:34
Dem,18 to 34,High school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,High School Grad. or Less,Democratic,Female,Already voted,Democrat,Nonwhite,Nonwhite,18 to 34,Non-White,Polk,85 percent or higher,Cell,1,0.8895,1.2653,1.5012,1.297,2018-10-27 00:52:04
5,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",White,65 and older,White,Polk,50 to 85 percent,Landline,1,0.8406,1.0245,0.7282,1.0624,2018-10-27 00:52:22
Dem,18 to 34,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",White,18 to 34,White,Des Moines,85 percent or higher,Cell,1,0.9657,0.935,0.68,0.9435,2018-10-27 00:52:40
Dem,50 to 64,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,50 to 64,White,<60% Trump,85 percent or higher,Cell,1,0.97,1.3966,1.1492,1.4013,2018-10-27 00:52:49
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Don't know,Unfavorable,Favorable,65 and older,Some College Educ.,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Polk,85 percent or higher,Landline,1,0.97,1.0125,0.6755,1.0083,2018-10-27 00:53:07
Dem,18 to 34,Bachelors' degree,White,Male,Hispanic,Disapp.,Dems. take House,Favorable,Favorable,30 to 44,4-year College Grad.,Democratic,Male,Already voted,Independent (No party),Nonwhite,Nonwhite,18 to 34,White,>60% Trump,50 to 85 percent,Cell,1,0.761,0.7943,0.6015,0.8413,2018-10-27 00:54:28
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,50 to 64,White,<60% Trump,50 to 85 percent,Cell,1,0.631,1.1902,1.4384,1.2706,2018-10-27 00:55:04
Dem,18 to 34,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",White,18 to 34,White,Polk,85 percent or higher,Cell,1,0.8528,0.8445,0.6217,0.8731,2018-10-27 00:55:22
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",White,65 and older,White,<60% Trump,50 to 85 percent,Cell,0.5556,0.5521,1.1002,1.2198,0.9654,2018-10-27 00:55:49
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Other,Male,Already voted,Independent (No party),"White, 4-Year College Grads",White,50 to 64,White,Des Moines,50 to 85 percent,Cell,1,0.815,0.8994,0.5602,0.9387,2018-10-27 00:57:28
Und,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Reps. keep House,Unfavorable,Unfavorable,45 to 64,4-year College Grad.,Other,Male,Almost certain,or as a member of another political party,"White, 4-Year College Grads",White,35 to 49,White,Des Moines,50 to 85 percent,Cell,1,0.5747,0.8508,0.7801,0.9236,2018-10-27 00:58:13
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,High School Grad. or Less,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Des Moines,50 to 85 percent,Landline,1,0.8379,1.2032,0.8379,1.2485,2018-10-27 00:58:31
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Female,Already voted,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,Polk,85 percent or higher,Cell,1,0.97,0.762,0.4786,0.7684,2018-10-27 00:59:07
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,White,>60% Trump,85 percent or higher,Cell,1,0.9448,0.9884,0.6558,0.9936,2018-10-27 01:01:24
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,4-year College Grad.,Other,Female,Already voted,Republican,"White, 4-Year College Grads",White,50 to 64,White,<60% Trump,50 to 85 percent,Cell,1,0.8029,0.8984,0.6682,0.9407,2018-10-27 01:03:12
Dem,35 to 49,Some college or trade school,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,35 to 49,Unknown,Des Moines,85 percent or higher,Cell,1,0.9548,1.4924,0.9901,1.4989,2018-10-27 01:06:03
Rep,18 to 34,Grade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,18 to 34,White,>60% Trump,Less than 50 percent,Cell,1,0.2476,1.5902,5.1684,2.0564,2018-10-27 01:06:21
Dem,50 to 64,Some college or trade school,Black,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,Nonwhite,50 to 64,Non-White,Des Moines,85 percent or higher,Cell,1,0.9,1.0983,1.117,1.1099,2018-10-27 01:06:57
Dem,18 to 34,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Female,Already voted,Independent (No party),"White, 4-Year College Grads",White,18 to 34,White,Polk,85 percent or higher,Cell,1,0.9493,0.9225,0.684,0.9337,2018-10-27 01:08:54
Und,35 to 49,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",White,35 to 49,White,<60% Trump,50 to 85 percent,Cell,1,0.815,0.8322,0.6054,0.8523,2018-10-27 01:10:15
Rep,35 to 49,High school,White,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,High School Grad. or Less,Republican,Male,Almost certain,Independent (No party),Nonwhite,Nonwhite,35 to 49,White,Polk,Less than 50 percent,Cell,0.5556,0.2769,1.6058,4.1459,1.6081,2018-10-27 01:11:09
Rep,50 to 64,Some college or trade school,White,Female,Hispanic,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,Nonwhite,Nonwhite,50 to 64,White,Des Moines,85 percent or higher,Cell,1,0.8849,1.3181,1.1577,1.3348,2018-10-27 01:14:09
Rep,18 to 34,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,18 to 34,White,Polk,Less than 50 percent,Cell,1,0.3706,0.8924,1.5199,1.0561,2018-10-27 01:14:36
Dem,65 and older,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,>60% Trump,85 percent or higher,Cell,1,0.97,1.0484,0.5915,1.0572,2018-10-27 01:14:54
