response,ager,educ,file_race,gender,race_eth,APPKAV,approve,CHECK,FEMINISM,genballot,hdem_fav,hrep_fav,KAVASST,WOMEN,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_black,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Und,65 and older,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,Don't know,Dems. take House,Don't know,Unfavorable,Do not believe,agree,65 and older,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,"Oakland, Clinton",85 percent or higher,Landline,1,0.9958,0.885,0.5083,0.8942,2018-10-04 00:24:31
Und,65 and older,Graduate or Professional Degree,White,Male,Black,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,disagree,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),Nonwhite,65 and older,White,"Oakland, Trump",85 percent or higher,Landline,1,0.987,0.696,0.4009,0.7027,2018-10-04 00:25:16
Rep,65 and older,Some college or trade school,White,Female,White,support,Approve,Support,support,Reps. keep House,Unfavorable,Favorable,Don't know,agree,65 and older,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,"Oakland, Trump",85 percent or higher,Cell,0.7778,0.9082,1.2554,0.8294,1.2278,2018-10-04 00:26:19
Und,50 to 64,Some college or trade school,White,Male,White,oppose,Don't know,Check,support,Reps. keep House,Don't know,Don't know,Believe,agree,45 to 64,Some College Educ.,Republican,Male,Almost certain,[DO NOT READ] Refused,"White, No 4-Year College Degree",50 to 64,White,"Oakland, Trump",85 percent or higher,Cell,1,0.8888,1.3063,1.0422,1.3308,2018-10-04 00:26:46
Dem,18 to 34,Bachelors' degree,Unknown,Female,Asian,oppose,Disapp.,Check,support,Dems. take House,Favorable,Don't know,Believe,agree,18 to 29,4-year College Grad.,Republican,Female,Very likely,Independent (No party),Nonwhite,18 to 34,Unknown,"Oakland, Trump",50 to 85 percent,Landline,0.8889,0.7075,1.1541,0.962,1.1415,2018-10-04 00:28:16
Und,35 to 49,Bachelors' degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,disagree,45 to 64,4-year College Grad.,Other,Female,Very likely,Republican,"White, 4-Year College Grads",35 to 49,White,"Wayne, Trump",50 to 85 percent,Cell,1,0.6487,0.9129,0.838,0.9324,2018-10-04 00:33:08
Rep,35 to 49,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Don't know,Don't know,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,"Oakland, Trump",50 to 85 percent,Landline,0.8889,0.841,1.1581,0.9646,1.1745,2018-10-04 00:33:44
Rep,50 to 64,Bachelors' degree,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Don't know,Do not believe,Don't know,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Oakland, Clinton",50 to 85 percent,Cell,1,0.7583,0.8887,0.6948,0.9263,2018-10-04 00:34:20
Und,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Male,White,Don't know,Approve,Don't know,Don't know,Dems. take House,Don't know,Don't know,Do not believe,disagree,65 and older,[DO NOT READ] Don't know/Refused,Democratic,Male,Almost certain,[DO NOT READ] Refused,"White, No 4-Year College Degree",65 and older,White,"Wayne, Clinton",50 to 85 percent,Landline,0.4444,0.6449,0.9098,0.9584,0.8434,2018-10-04 00:41:14
Dem,65 and older,Some college or trade school,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Unfavorable,Believe,agree,65 and older,Some College Educ.,Democratic,Male,Very likely,Democrat,"White, No 4-Year College Degree",65 and older,White,"Oakland, Trump",85 percent or higher,Cell,1,0.9922,1.243,0.7876,1.2516,2018-10-04 00:42:26
Dem,50 to 64,Some college or trade school,White,Male,Black,oppose,Disapp.,Check,support,Dems. take House,Favorable,Don't know,Don't know,agree,45 to 64,Some College Educ.,Other,Male,Somewhat likely,Democrat,Nonwhite,50 to 64,White,"Wayne, Clinton",50 to 85 percent,Landline,0.6667,0.7686,1.3882,1.1187,1.1788,2018-10-04 00:42:44
Dem,65 and older,[DO NOT READ] Refused,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,[DO NOT READ] Don't know/Refused,Democratic,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,"Wayne, Trump",85 percent or higher,Landline,1,0.9909,0.7739,0.5252,0.7815,2018-10-04 00:45:35
Rep,35 to 49,High school,Asian,Male,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Don't know,Don't know,Don't know,45 to 64,High School Grad. or Less,Other,Male,Not very likely,Republican,"White, No 4-Year College Degree",35 to 49,Other Non-White,"Oakland, Trump",Less than 50 percent,Cell,0.5556,0.2135,1.7133,9.3,0.8913,2018-10-04 00:46:20
Dem,50 to 64,Some college or trade school,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,45 to 64,Some College Educ.,Other,Male,Very likely,Democrat,"White, No 4-Year College Degree",50 to 64,White,"Oakland, Clinton",50 to 85 percent,Cell,1,0.836,1.1737,0.9176,1.1758,2018-10-04 00:47:04
Und,35 to 49,Some college or trade school,White,Female,White,Don't know,Disapp.,Check,oppose,Dems. take House,Unfavorable,Don't know,Do not believe,agree,30 to 44,Some College Educ.,Republican,Female,Somewhat likely,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,"Oakland, Clinton",85 percent or higher,Cell,0.6667,0.8921,1.0758,0.8658,0.9729,2018-10-04 00:49:01
Und,18 to 34,Bachelors' degree,White,Male,White,Don't know,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Don't know,agree,18 to 29,4-year College Grad.,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",18 to 34,White,"Oakland, Clinton",Less than 50 percent,Cell,0.6667,0.4565,0.5236,0.6717,0.4846,2018-10-04 00:49:37
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Don't know,agree,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Oakland, Trump",85 percent or higher,Cell,1,0.9805,0.7315,0.4784,0.7385,2018-10-04 00:49:37
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Don't know,Do not believe,agree,45 to 64,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Oakland, Clinton",85 percent or higher,Landline,1,0.8966,0.6877,0.4933,0.6999,2018-10-04 00:51:07
Dem,18 to 34,Some college or trade school,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,30 to 44,Some College Educ.,Other,Male,Very likely,Democrat,"White, No 4-Year College Degree",18 to 34,White,"Oakland, Trump",Less than 50 percent,Cell,1,0.4156,0.7789,1.2847,0.8393,2018-10-04 00:52:19
Dem,18 to 34,Bachelors' degree,White,Male,White,support,Approve,Support,support,Reps. keep House,Don't know,Unfavorable,Do not believe,agree,18 to 29,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 34,White,"Wayne, Clinton",Less than 50 percent,Cell,1,0.4854,0.7132,0.8843,0.8045,2018-10-04 00:56:40
Und,18 to 34,Some college or trade school,Asian,Male,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Unfavorable,Don't know,agree,30 to 44,Some College Educ.,Democratic,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",18 to 34,Other Non-White,"Oakland, Clinton",Less than 50 percent,Cell,0.7778,0.3737,0.5881,0.9685,0.6412,2018-10-04 00:57:34
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,support,Disapp.,Check,support,Dems. take House,Don't know,Unfavorable,Don't know,agree,30 to 44,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Wayne, Trump",85 percent or higher,Cell,1,0.9809,0.7251,0.4569,0.732,2018-10-04 01:00:16
Und,35 to 49,Some college or trade school,White,Male,White,support,Approve,Don't know,oppose,Don't know,Don't know,Don't know,Don't know,agree,30 to 44,Some College Educ.,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,"Oakland, Trump",Less than 50 percent,Landline,0.3333,0.4007,0.7848,1.5956,0.5992,2018-10-04 01:06:12
Dem,35 to 49,Bachelors' degree,Black,Male,Black,oppose,Disapp.,Check,support,Dems. take House,Favorable,Don't know,Believe,agree,30 to 44,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),Nonwhite,35 to 49,Black,"Oakland, Clinton",85 percent or higher,Cell,1,0.915,2.0469,0.8113,2.0781,2018-10-04 01:06:25
Dem,35 to 49,Bachelors' degree,Other,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,30 to 44,4-year College Grad.,Other,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,Other Non-White,"Oakland, Trump",50 to 85 percent,Cell,1,0.5616,1.2509,1.6706,1.3726,2018-10-04 01:14:04
Und,18 to 34,Bachelors' degree,White,Male,White,oppose,Disapp.,Check,oppose,Don't know,Favorable,Favorable,Don't know,agree,18 to 29,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 34,White,"Wayne, Clinton",Less than 50 percent,Cell,1,0.1834,0.7132,2.3394,0.9956,2018-10-04 01:14:45
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,oppose,Dems. take House,Favorable,Don't know,Don't know,agree,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Oakland, Trump",85 percent or higher,Landline,1,0.9777,0.6728,0.4333,0.6792,2018-10-04 01:16:39
Rep,50 to 64,Bachelors' degree,White,Female,White,support,Approve,Check,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,45 to 64,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,"Wayne, Trump",85 percent or higher,Landline,1,0.9937,0.8942,0.5004,0.9009,2018-10-04 01:17:42
Dem,18 to 34,High school,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,18 to 29,High School Grad. or Less,Other,Male,Not very likely,Democrat,"White, No 4-Year College Degree",18 to 34,White,"Oakland, Trump",Less than 50 percent,Cell,0.4444,0.3625,1.581,4.2888,0.8051,2018-10-04 01:20:33
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Wayne, Clinton",85 percent or higher,Cell,1,0.8801,0.8135,0.5634,0.8298,2018-10-04 01:21:09
Rep,35 to 49,Bachelors' degree,White,Female,White,Don't know,Approve,Support,oppose,Reps. keep House,Unfavorable,Unfavorable,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,"Wayne, Trump",85 percent or higher,Cell,1,0.9912,0.9019,0.5539,0.9108,2018-10-04 01:26:15
Rep,50 to 64,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,agree,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,"Oakland, Clinton",85 percent or higher,Landline,1,0.9767,1.0665,0.7163,1.0768,2018-10-04 01:29:24
Dem,50 to 64,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,"Oakland, Clinton",85 percent or higher,Cell,1,0.997,0.847,0.5638,0.8561,2018-10-04 01:31:03
Rep,50 to 64,Bachelors' degree,White,Male,White,Don't know,Approve,Support,support,Reps. keep House,Don't know,Don't know,Don't know,agree,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Oakland, Trump",85 percent or higher,Cell,1,0.9342,1.0374,0.7968,1.0509,2018-10-04 01:31:38
Rep,50 to 64,Bachelors' degree,White,Female,White,support,Approve,Support,support,Reps. keep House,Don't know,Favorable,Do not believe,disagree,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Oakland, Trump",85 percent or higher,Landline,1,0.897,1.0478,0.7998,1.0662,2018-10-04 01:35:50
Und,35 to 49,Graduate or Professional Degree,Other,Male,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Don't know,agree,30 to 44,Postgraduate Degree,Other,Male,Not very likely,Democrat,"White, 4-Year College Grads",35 to 49,Other Non-White,"Oakland, Clinton",Less than 50 percent,Cell,0.4444,0.4891,0.4196,0.5978,0.2325,2018-10-04 01:38:41
Rep,18 to 34,Some college or trade school,White,Female,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Don't know,Do not believe,agree,18 to 29,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",18 to 34,White,"Wayne, Trump",50 to 85 percent,Landline,1,0.5437,0.9022,0.7799,0.9391,2018-10-04 21:32:12
Rep,50 to 64,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Don't know,agree,45 to 64,4-year College Grad.,Other,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,"Oakland, Clinton",50 to 85 percent,Cell,1,0.83,1.0235,0.7925,1.0524,2018-10-04 21:45:15
Rep,18 to 34,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,agree,18 to 29,Some College Educ.,Other,Male,Almost certain,Republican,"White, No 4-Year College Degree",18 to 34,White,"Oakland, Clinton",50 to 85 percent,Landline,0.8889,0.5599,1.175,1.2633,1.2545,2018-10-04 21:45:42
Dem,50 to 64,Some college or trade school,White,Male,White,oppose,Approve,Check,oppose,Dems. take House,Favorable,Don't know,Don't know,agree,45 to 64,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,"Oakland, Clinton",85 percent or higher,Cell,0.8889,0.9298,1.1696,0.9199,1.1776,2018-10-04 21:47:27
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,disagree,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Wayne, Clinton",85 percent or higher,Landline,1,0.9426,0.768,0.4665,0.7772,2018-10-04 21:48:48
Rep,35 to 49,Graduate or Professional Degree,Asian,Female,[DO NOT READ] Don't know/Refused,support,Approve,Support,Don't know,Reps. keep House,Don't know,Don't know,Do not believe,Don't know,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,35 to 49,Other Non-White,"Oakland, Trump",85 percent or higher,Cell,1,0.9632,0.7299,0.5246,0.73740000000000006,2018-10-04 21:50:36
Dem,50 to 64,Some college or trade school,Unknown,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,Unknown,"Oakland, Trump",85 percent or higher,Landline,1,0.9897,1.4892,1.1375,1.5037,2018-10-04 21:51:21
Und,65 and older,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Don't know,support,Dems. take House,Don't know,Don't know,Believe,agree,65 and older,Postgraduate Degree,Republican,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,"Oakland, Clinton",85 percent or higher,Landline,1,0.9812,0.624,0.3251,0.6299,2018-10-04 21:53:54
Rep,50 to 64,Some college or trade school,Hispanic,Female,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,45 to 64,Some College Educ.,Democratic,Female,Very likely,[DO NOT READ] Refused,"White, No 4-Year College Degree",50 to 64,Other Non-White,"Oakland, Trump",50 to 85 percent,Cell,1,0.8075,1.0343,0.8317,1.038,2018-10-04 21:58:33
Dem,50 to 64,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,Don't know,Dems. take House,Favorable,Don't know,Believe,agree,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Oakland, Clinton",85 percent or higher,Cell,1,0.9225,0.9301,0.6503,0.9434,2018-10-04 22:00:48
Dem,50 to 64,Graduate or Professional Degree,Other,Female,Other,oppose,Disapp.,Check,support,Dems. take House,Don't know,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Democratic,Female,Very likely,Democrat,Nonwhite,50 to 64,Other Non-White,"Wayne, Trump",85 percent or higher,Cell,1,0.9901,0.5623,0.3002,0.5659,2018-10-04 22:00:57
Rep,[DO NOT READ] Refused,Bachelors' degree,White,Female,White,support,Disapp.,Check,support,Reps. keep House,Don't know,Don't know,Don't know,agree,45 to 64,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,"Wayne, Trump",85 percent or higher,Cell,1,0.9916,0.8942,0.5015,0.9002,2018-10-04 22:04:18
Und,[DO NOT READ] Refused,Graduate or Professional Degree,Asian,Male,[DO NOT READ] Don't know/Refused,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,30 to 44,Postgraduate Degree,Other,Male,Very likely,Independent (No party),[DO NOT READ] Don't know/Refused,35 to 49,Other Non-White,"Oakland, Clinton",50 to 85 percent,Cell,0.6667,0.6076,0.713,0.7623,0.6611,2018-10-04 22:05:12
Dem,35 to 49,Some college or trade school,Unknown,Male,White,oppose,Disapp.,Check,oppose,Dems. take House,Don't know,Don't know,Believe,Don't know,30 to 44,Some College Educ.,Democratic,Male,Somewhat likely,Democrat,"White, No 4-Year College Degree",35 to 49,Unknown,"Oakland, Trump",50 to 85 percent,Cell,0.5556,0.711,1.3203,1.3864,1.0461,2018-10-04 22:05:12
Dem,35 to 49,Bachelors' degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,30 to 44,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,"Wayne, Trump",85 percent or higher,Cell,1,0.9212,0.893,0.6182,0.9059,2018-10-04 22:08:57
Dem,35 to 49,High school,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,30 to 44,High School Grad. or Less,Democratic,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,"Oakland, Trump",85 percent or higher,Landline,1,0.9868,2.2402,2.5541,2.2617,2018-10-04 22:10:00
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,"Oakland, Trump",85 percent or higher,Landline,1,0.9699,0.6661,0.4531,0.6727,2018-10-04 22:12:57
Dem,50 to 64,Bachelors' degree,Black,Female,Black,oppose,Disapp.,Check,support,Dems. take House,Unfavorable,Unfavorable,Believe,agree,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,Black,"Oakland, Clinton",85 percent or higher,Cell,1,0.9943,1.8664,0.6107,1.8854,2018-10-04 22:13:45
Rep,50 to 64,Bachelors' degree,White,Female,White,support,Disapp.,Check,support,Reps. keep House,Don't know,Don't know,Don't know,agree,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Oakland, Clinton",85 percent or higher,Cell,1,0.988,0.9301,0.6072,0.939,2018-10-04 22:16:08
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Don't know,agree,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,"Oakland, Clinton",85 percent or higher,Cell,1,0.9454,0.5913,0.3887,0.5983,2018-10-04 22:17:11
Rep,18 to 34,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,30 to 44,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",18 to 34,White,"Wayne, Trump",50 to 85 percent,Cell,1,0.8025,0.9809,0.5851,1.0135,2018-10-04 22:19:44
Rep,18 to 34,Some college or trade school,White,Male,White,support,Approve,Check,Don't know,Reps. keep House,Unfavorable,Unfavorable,Do not believe,agree,30 to 44,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,"Oakland, Clinton",50 to 85 percent,Cell,1,0.6069,1.0203,0.9335,1.104,2018-10-04 22:25:35
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Don't know,Do not believe,agree,45 to 64,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,"Oakland, Trump",Less than 50 percent,Cell,1,0.4729,0.6756,0.9807,0.766,2018-10-04 22:29:02
Rep,18 to 34,High school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,Don't know,30 to 44,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",18 to 34,White,"Oakland, Trump",Less than 50 percent,Cell,1,0.4486,1.3729,2.7759,1.5728,2018-10-04 22:30:23
Rep,18 to 34,Bachelors' degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,disagree,18 to 29,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 34,White,"Oakland, Trump",85 percent or higher,Landline,1,0.9497,1.0489,0.6967,1.0609,2018-10-04 22:31:58
Dem,50 to 64,Bachelors' degree,White,Male,White,support,Disapp.,Check,Don't know,Dems. take House,Don't know,Favorable,Don't know,agree,45 to 64,4-year College Grad.,Other,Male,Very likely,Democrat,"White, 4-Year College Grads",50 to 64,White,"Oakland, Trump",Less than 50 percent,Cell,1,0.403,0.6785,1.2321,0.7343,2018-10-04 22:33:19
Und,35 to 49,Bachelors' degree,White,Male,Other,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Don't know,agree,30 to 44,4-year College Grad.,Other,Male,Very likely,Independent (No party),Nonwhite,35 to 49,White,"Oakland, Clinton",50 to 85 percent,Cell,0.8889,0.8254,1.0324,0.8799,1.0183,2018-10-04 22:33:46
Dem,18 to 34,Graduate or Professional Degree,Asian,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,30 to 44,Postgraduate Degree,Other,Male,Almost certain,Democrat,"White, 4-Year College Grads",18 to 34,Other Non-White,"Oakland, Trump",50 to 85 percent,Landline,1,0.72,0.7971,0.6427,0.8377,2018-10-04 22:34:22
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,30 to 44,Postgraduate Degree,Republican,Female,Almost certain,[DO NOT READ] Refused,"White, 4-Year College Grads",35 to 49,White,"Oakland, Trump",50 to 85 percent,Cell,1,0.7857,0.5964,0.4722,0.6183,2018-10-04 22:36:28
Dem,65 and older,Graduate or Professional Degree,Unknown,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,Unknown,"Oakland, Trump",85 percent or higher,Landline,1,0.9798,0.8014,0.473,0.8091,2018-10-04 22:38:07
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,30 to 44,Postgraduate Degree,Republican,Female,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,"Wayne, Trump",85 percent or higher,Cell,1,0.9588,0.5791,0.3381,0.5853,2018-10-04 22:38:43
Rep,35 to 49,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,agree,30 to 44,4-year College Grad.,Other,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,"Oakland, Trump",Less than 50 percent,Cell,0.7778,0.3923,0.6844,1.3975,0.7411,2018-10-04 22:45:46
Rep,50 to 64,Bachelors' degree,Hispanic,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,Other Non-White,"Oakland, Clinton",85 percent or higher,Cell,1,0.9896,1.0003,0.6549,1.01,2018-10-04 22:46:13
Dem,18 to 34,Bachelors' degree,Other,Female,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Don't know,agree,18 to 29,4-year College Grad.,Other,Female,Very likely,Democrat,"White, 4-Year College Grads",18 to 34,Other Non-White,"Oakland, Clinton",50 to 85 percent,Cell,1,0.5329,1.0136,1.1104,1.0576,2018-10-04 22:49:13
Dem,18 to 34,Bachelors' degree,White,Female,Other,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,30 to 44,4-year College Grad.,Other,Female,Almost certain,Democrat,Nonwhite,18 to 34,White,"Wayne, Trump",50 to 85 percent,Cell,1,0.5681,0.906,0.7991,0.9921,2018-10-04 22:54:01
Rep,65 and older,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Favorable,Favorable,Do not believe,Don't know,65 and older,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",65 and older,White,"Oakland, Clinton",85 percent or higher,Cell,1,0.9849,1.0565,0.6072,1.0617,2018-10-04 22:57:10
Rep,65 and older,Bachelors' degree,White,Male,[DO NOT READ] Don't know/Refused,support,Approve,Support,oppose,Reps. keep House,Don't know,Unfavorable,Do not believe,disagree,65 and older,4-year College Grad.,Republican,Female,Almost certain,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,65 and older,White,"Oakland, Trump",50 to 85 percent,Landline,1,0.6913,0.9622,0.741,1.018,2018-10-04 22:57:37
Rep,65 and older,Bachelors' degree,White,Male,Other,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,65 and older,4-year College Grad.,Republican,Male,Very likely,Independent (No party),Nonwhite,65 and older,White,"Wayne, Clinton",85 percent or higher,Cell,1,0.9909,1.2496,0.6766,1.2578,2018-10-04 22:58:04
Dem,65 and older,High school,White,Female,White,support,Don't know,Check,Don't know,Dems. take House,Don't know,Don't know,Don't know,agree,65 and older,High School Grad. or Less,Other,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,"Wayne, Trump",85 percent or higher,Landline,1,0.9635,2.5042,1.9699,2.53,2018-10-04 22:58:58
