response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_hisp,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Rep,[DO NOT READ] Refused,High school,Hispanic,Male,Hispanic,Approve,Dems. take House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Other,Male,Almost certain,Democrat,Nonwhite,50 to 64,Hispanic,"Hillsborough, Clinton",50 to 85 percent,Cell,1,0.599,2.4819,2.4023,2.6254,2018-10-18 21:03:55
Und,50 to 64,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Polk,50 to 85 percent,Cell,1,0.8007,0.7822,0.5165,0.7886,2018-10-18 21:04:31
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Polk,50 to 85 percent,Cell,1,0.686,0.7822,0.6027,0.8082,2018-10-18 21:04:58
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Polk,85 percent or higher,Cell,1,0.9115,0.7486,0.439,0.7416,2018-10-18 21:06:10
Dem,50 to 64,Bachelors' degree,Black,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Female,Almost certain,Independent (No party),Nonwhite,50 to 64,Other Non-White,Polk,85 percent or higher,Cell,1,0.965,0.892,0.3763,0.8789,2018-10-18 21:07:22
Dem,65 and older,Some college or trade school,Black,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Already voted,Democrat,Nonwhite,65 and older,Other Non-White,"Hillsborough, Clinton",85 percent or higher,Cell,1,0.9161,0.9604,0.6204,0.9609,2018-10-18 21:07:58
Rep,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,18 to 29,[DO NOT READ] Don't know/Refused,Other,Male,Very likely,Republican,"White, No 4-Year College Degree",18 to 34,White,"Hillsborough, Trump",Less than 50 percent,Cell,0.4444,0.3329,1.2987,2.0263,1.0305,2018-10-18 21:08:25
Dem,18 to 34,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Don't know,30 to 44,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",18 to 34,White,"Hillsborough, Trump",50 to 85 percent,Cell,0.7778,0.5757,1.1517,0.9638,1.1592,2018-10-18 21:09:01
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",18 to 34,White,Polk,50 to 85 percent,Cell,1,0.661,0.9463,0.67490000000000006,0.9839,2018-10-18 21:09:37
Und,18 to 34,Some college or trade school,White,Male,White,Approve,Don't know,Don't know,Don't know,30 to 44,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",18 to 34,White,Polk,Less than 50 percent,Cell,1,0.4749,0.7918,1.1924,0.8749,2018-10-18 21:10:04
Und,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Polk,50 to 85 percent,Cell,1,0.5543,0.7252,0.5544,0.778,2018-10-18 21:10:49
Rep,35 to 49,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,"Hillsborough, Clinton",85 percent or higher,Cell,1,0.8955,0.8292,0.5768,0.8231,2018-10-18 21:10:58
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Lake,50 to 85 percent,Cell,1,0.7078,1.0056,0.7294,1.0336,2018-10-18 21:11:16
Und,35 to 49,Some college or trade school,Black,Female,Black,Disapp.,Dems. take House,Don't know,Unfavorable,30 to 44,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,35 to 49,Other Non-White,"Hillsborough, Clinton",50 to 85 percent,Cell,1,0.7227,0.9537,0.9134,0.977,2018-10-18 21:12:10
Und,65 and older,Some college or trade school,Black,Female,Black,Approve,Reps. keep House,Don't know,Don't know,65 and older,Some College Educ.,Democratic,Female,Almost certain,Independent (No party),Nonwhite,65 and older,Other Non-White,Polk,Less than 50 percent,Cell,1,0.369,0.7201,1.4087,0.8375,2018-10-18 21:12:28
Dem,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Favorable,Unfavorable,45 to 64,Some College Educ.,Other,Female,Almost certain,or as a member of another political party,"White, No 4-Year College Degree",50 to 64,White,"Hillsborough, Trump",50 to 85 percent,Cell,1,0.6819,1.0848,0.7339,1.122,2018-10-18 21:15:19
Rep,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Unfavorable,Unfavorable,65 and older,High School Grad. or Less,Other,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Polk,50 to 85 percent,Cell,1,0.5679,1.9199,1.6655,1.9395,2018-10-18 21:16:22
Rep,35 to 49,Bachelors' degree,Unknown,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,Unknown,Polk,Less than 50 percent,Cell,1,0.3172,0.6553,1.2845,0.7871,2018-10-18 21:18:34
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Polk,85 percent or higher,Cell,1,0.965,1.5084,0.9271,1.4862,2018-10-18 21:18:34
Dem,65 and older,Bachelors' degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Male,Already voted,Democrat,Nonwhite,65 and older,Hispanic,"Hillsborough, Trump",85 percent or higher,Cell,1,0.965,1.1457,0.626,1.1352,2018-10-18 21:20:04
Und,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Don't know,Don't know,Don't know,45 to 64,4-year College Grad.,Democratic,Female,Not very likely,Democrat,"White, 4-Year College Grads",50 to 64,White,Polk,85 percent or higher,Cell,0.1111,0.965,0.724,0.3195,0.592,2018-10-18 21:22:19
Und,65 and older,Some college or trade school,Hispanic,Female,Hispanic,Don't know,Reps. keep House,Don't know,Don't know,65 and older,Some College Educ.,Republican,Female,Almost certain,[DO NOT READ] Refused,Nonwhite,65 and older,Hispanic,Polk,85 percent or higher,Cell,1,0.965,0.9671,0.6574,0.9529,2018-10-18 21:22:55
Rep,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Other,Male,Already voted,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Hillsborough, Trump",Less than 50 percent,Cell,1,0.4541,0.86,0.9779,1.0086,2018-10-18 21:24:34
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Polk,50 to 85 percent,Cell,1,0.6314,0.7634,0.6453,0.8,2018-10-18 21:27:25
Rep,50 to 64,High school,Hispanic,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,Hispanic,Polk,85 percent or higher,Cell,1,0.965,1.7602,1.3035,1.7344,2018-10-18 21:27:34
Dem,50 to 64,Graduate or Professional Degree,Hispanic,Female,White,Disapp.,Dems. take House,Don't know,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,Hispanic,"Hillsborough, Clinton",50 to 85 percent,Cell,0.8889,0.7873,0.6972,0.4146,0.6943,2018-10-18 21:28:01
Und,35 to 49,High school,White,Male,White,Don't know,Reps. keep House,Don't know,Don't know,30 to 44,High School Grad. or Less,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,"Hillsborough, Clinton",50 to 85 percent,Cell,1,0.8105,1.7002,1.4077,1.711,2018-10-18 21:32:38
Dem,18 to 34,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,18 to 29,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",18 to 34,White,"Hillsborough, Trump",Less than 50 percent,Cell,1,0.4375,0.6054,0.7588,0.6798,2018-10-18 21:34:08
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,"Hillsborough, Trump",50 to 85 percent,Cell,1,0.6971,0.8669,0.5372,0.8933,2018-10-18 21:35:20
Rep,50 to 64,High school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,White,"Hillsborough, Trump",50 to 85 percent,Landline,1,0.6392,1.7056,1.6117,1.7015,2018-10-18 21:37:53
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,"Hillsborough, Trump",85 percent or higher,Landline,1,0.965,0.9106,0.4133,0.8972,2018-10-18 21:38:29
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Hillsborough, Trump",Less than 50 percent,Cell,1,0.4317,0.4669,0.5265,0.4881,2018-10-18 21:38:38
Dem,35 to 49,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",35 to 49,White,Polk,85 percent or higher,Cell,1,0.8686,0.7808,0.5695,0.7782,2018-10-18 21:38:56
Und,18 to 34,Graduate or Professional Degree,Black,Female,Black,Disapp.,Dems. take House,Don't know,Don't know,30 to 44,Postgraduate Degree,Democratic,Female,Very likely,Democrat,Nonwhite,18 to 34,Other Non-White,Polk,50 to 85 percent,Cell,1,0.5962,0.6888,0.5782,0.6921,2018-10-18 21:39:14
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Polk,85 percent or higher,Landline,1,0.8867,0.807,0.4863,0.8022,2018-10-18 21:40:44
Dem,50 to 64,Graduate or Professional Degree,Black,Female,Black,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Postgraduate Degree,Democratic,Female,Already voted,Democrat,Nonwhite,50 to 64,Other Non-White,"Hillsborough, Trump",85 percent or higher,Cell,1,0.965,0.6039,0.2903,0.5984,2018-10-18 21:40:53
Dem,50 to 64,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",50 to 64,White,Polk,85 percent or higher,Landline,1,0.965,0.7418,0.3242,0.7351,2018-10-18 21:41:02
Dem,65 and older,Graduate or Professional Degree,Other,Female,White,Disapp.,Dems. take House,Don't know,Don't know,65 and older,Postgraduate Degree,Other,Female,Very likely,Independent (No party),"White, 4-Year College Grads",65 and older,Other Non-White,Lake,85 percent or higher,Cell,1,0.8915,0.7961,0.3272,0.7763,2018-10-18 21:44:56
Dem,18 to 34,Graduate or Professional Degree,White,Female,White,Disapp.,Reps. keep House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",18 to 34,White,Polk,50 to 85 percent,Cell,1,0.8492,0.6528,0.3404,0.6632,2018-10-18 21:45:14
Dem,35 to 49,Graduate or Professional Degree,Black,Female,Black,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,35 to 49,Other Non-White,"Hillsborough, Clinton",50 to 85 percent,Cell,1,0.7699,0.6139,0.4102,0.6226,2018-10-18 21:46:08
Und,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,65 and older,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,"Hillsborough, Clinton",50 to 85 percent,Landline,1,0.8289,0.5868,0.2744,0.5886,2018-10-18 21:46:35
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,"Hillsborough, Trump",85 percent or higher,Cell,1,0.885,0.8523,0.5348,0.8473,2018-10-18 21:46:53
Und,50 to 64,Bachelors' degree,White,Female,White,Approve,Dems. take House,Don't know,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,"Hillsborough, Trump",85 percent or higher,Cell,1,0.9115,0.8446,0.406,0.8367,2018-10-18 21:47:32
Dem,35 to 49,Bachelors' degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,Nonwhite,35 to 49,Hispanic,Lake,Less than 50 percent,Cell,1,0.4727,0.9243,1.3712,1.0222,2018-10-18 21:49:05
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Lake,85 percent or higher,Landline,1,0.8526,0.9623,0.5858,0.9615,2018-10-18 21:49:20
Und,35 to 49,Bachelors' degree,Hispanic,Female,Hispanic,Disapp.,Don't know,Favorable,Favorable,45 to 64,4-year College Grad.,Other,Female,Almost certain,Independent (No party),Nonwhite,35 to 49,Hispanic,Polk,50 to 85 percent,Cell,1,0.6612,1.1112,0.8598,1.1553,2018-10-18 21:49:50
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Polk,85 percent or higher,Landline,1,0.965,1.5084,0.9271,1.4862,2018-10-18 21:49:59
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Hillsborough, Trump",50 to 85 percent,Cell,1,0.5967,0.8882,0.7597,0.9402,2018-10-18 21:49:59
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Polk,50 to 85 percent,Landline,1,0.8402,0.8433,0.5305,0.8443,2018-10-18 21:50:17
Dem,50 to 64,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Other,Male,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,White,Polk,85 percent or higher,Cell,1,0.9381,0.9118,0.4364,0.9005,2018-10-18 21:51:26
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,"Hillsborough, Trump",85 percent or higher,Landline,1,0.965,0.5621,0.2383,0.5539,2018-10-18 21:51:29
Und,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,White,Lake,85 percent or higher,Landline,1,0.8812,0.9312,0.545,0.9263,2018-10-18 21:55:14
Dem,65 and older,High school,Black,Male,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Don't know,Unfavorable,65 and older,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,[DO NOT READ] Don't know/Refused,65 and older,Other Non-White,"Hillsborough, Trump",85 percent or higher,Cell,1,0.965,1.9849,1.3965,1.9558,2018-10-18 21:57:44
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,Postgraduate Degree,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",65 and older,White,Lake,85 percent or higher,Landline,1,0.965,0.6621,0.2605,0.6561,2018-10-18 21:58:47
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",65 and older,White,"Hillsborough, Trump",85 percent or higher,Landline,1,0.965,0.9415,0.5364,0.933,2018-10-18 21:58:56
Rep,35 to 49,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Polk,85 percent or higher,Cell,1,0.965,0.711,0.3733,0.7006,2018-10-18 22:00:11
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,"Hillsborough, Clinton",50 to 85 percent,Cell,1,0.8019,0.838,0.4299,0.8447,2018-10-18 22:00:17
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Reps. keep House,Favorable,Don't know,65 and older,Some College Educ.,Republican,Female,[DO NOT READ] Don't know/Refused,Republican,"White, No 4-Year College Degree",65 and older,White,Polk,85 percent or higher,Landline,0.4444,0.965,0.7876,0.4404,0.7035,2018-10-18 22:02:44
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,"Hillsborough, Clinton",85 percent or higher,Landline,1,0.9137,0.9326,0.529,0.9237,2018-10-18 22:03:38
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,4-year College Grad.,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",65 and older,White,Lake,85 percent or higher,Cell,1,0.9612,0.9142,0.3921,0.9064,2018-10-18 22:04:32
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,4-year College Grad.,Republican,Male,[DO NOT READ] Don't know/Refused,Republican,"White, 4-Year College Grads",65 and older,White,Polk,85 percent or higher,Landline,1,0.9111,0.7666,0.3571,0.7073,2018-10-18 22:05:08
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,"Hillsborough, Trump",85 percent or higher,Cell,1,0.8902,0.8296,0.407,0.809,2018-10-18 22:06:02
Rep,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Female,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Don't know,Don't know,45 to 64,[DO NOT READ] Don't know/Refused,Republican,Female,Almost certain,Republican,[DO NOT READ] Don't know/Refused,50 to 64,White,Polk,85 percent or higher,Cell,1,0.9356,0.8431,0.4089,0.8329,2018-10-18 22:06:11
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Lake,50 to 85 percent,Landline,1,0.6873,1.0304,0.7621,1.0643,2018-10-18 22:07:41
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Polk,85 percent or higher,Landline,1,0.9426,0.7876,0.4509,0.7775,2018-10-18 22:08:08
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Polk,85 percent or higher,Cell,1,0.965,0.7666,0.3372,0.7554,2018-10-18 22:09:20
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Some College Educ.,Republican,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Lake,50 to 85 percent,Landline,1,0.7685,0.9327,0.6234,0.9462,2018-10-18 22:10:23
Rep,18 to 34,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,18 to 29,Some College Educ.,Republican,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,Polk,Less than 50 percent,Cell,1,0.3144,0.7728,1.7744,0.9301,2018-10-18 22:10:32
Rep,18 to 34,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,30 to 44,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",18 to 34,White,"Hillsborough, Trump",85 percent or higher,Cell,1,0.8697,0.7158,0.3779,0.7133,2018-10-18 22:10:32
Rep,18 to 34,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,Postgraduate Degree,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",18 to 34,White,Polk,50 to 85 percent,Landline,1,0.5892,0.6257,0.4732,0.6892,2018-10-18 22:10:59
Und,35 to 49,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,30 to 44,4-year College Grad.,Other,Female,Very likely,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Polk,50 to 85 percent,Cell,1,0.5554,0.905,0.6854,0.9166,2018-10-18 22:13:59
Dem,50 to 64,Some college or trade school,Black,Male,Black,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Democrat,Nonwhite,50 to 64,Other Non-White,"Hillsborough, Clinton",85 percent or higher,Cell,1,0.8806,0.9128,0.6076,0.9081,2018-10-18 22:14:08
Dem,50 to 64,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Other,Female,Almost certain,Independent (No party),Nonwhite,50 to 64,Hispanic,Polk,Less than 50 percent,Cell,1,0.2888,0.9075,2.0627,1.1129,2018-10-18 22:15:02
Dem,65 and older,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Polk,85 percent or higher,Landline,1,0.965,0.7666,0.3372,0.7554,2018-10-18 22:15:29
Dem,35 to 49,Some college or trade school,White,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,35 to 49,White,"Hillsborough, Trump",50 to 85 percent,Cell,1,0.6269,0.9519,0.9791,0.9989,2018-10-18 22:18:49
Rep,50 to 64,Some college or trade school,Hispanic,Male,Hispanic,Approve,Don't know,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,[DO NOT READ] Refused,Nonwhite,50 to 64,Hispanic,"Hillsborough, Trump",85 percent or higher,Landline,1,0.965,1.0723,0.7431,1.0566,2018-10-18 22:18:58
Dem,50 to 64,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Polk,85 percent or higher,Landline,1,0.9058,1.4336,0.9299,1.4212,2018-10-18 22:18:58
Dem,35 to 49,Graduate or Professional Degree,Hispanic,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Female,Already voted,Independent (No party),"White, 4-Year College Grads",35 to 49,Hispanic,"Hillsborough, Clinton",Less than 50 percent,Cell,1,0.4457,0.663,0.8378,0.7812,2018-10-18 22:19:52
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,High School Grad. or Less,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",65 and older,White,"Hillsborough, Trump",50 to 85 percent,Landline,1,0.5308,1.8388,2.0914,2.076,2018-10-18 22:20:01
Dem,50 to 64,High school,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,High School Grad. or Less,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",50 to 64,White,"Hillsborough, Trump",Less than 50 percent,Landline,1,0.2667,1.4144,3.8319,1.9069,2018-10-18 22:20:19
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,"Hillsborough, Trump",50 to 85 percent,Cell,1,0.842,0.935,0.714,0.9358,2018-10-18 22:21:58
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Democratic,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Polk,50 to 85 percent,Landline,1,0.7727,0.8797,0.5976,0.8917,2018-10-18 22:22:52
Rep,18 to 34,Graduate or Professional Degree,White,Male,White,Don't know,Reps. keep House,Don't know,Don't know,30 to 44,Postgraduate Degree,Other,Male,Almost certain,or as a member of another political party,"White, 4-Year College Grads",18 to 34,White,Polk,50 to 85 percent,Cell,1,0.6464,0.781,0.4478,0.8152,2018-10-18 22:23:19
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Democratic,Male,Not at all likely,Republican,"White, 4-Year College Grads",50 to 64,White,"Hillsborough, Trump",50 to 85 percent,Cell,1,0.6461,0.9043,0.6004,0.6581,2018-10-18 22:23:28
Rep,50 to 64,Bachelors' degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,Nonwhite,50 to 64,Hispanic,"Hillsborough, Trump",85 percent or higher,Cell,1,0.965,1.0186,0.5606,1.0037,2018-10-18 22:25:25
Rep,50 to 64,High school,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,High School Grad. or Less,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",50 to 64,White,"Hillsborough, Trump",85 percent or higher,Cell,1,0.965,1.6725,1.0479,1.6573,2018-10-18 22:27:04
Dem,50 to 64,Some college or trade school,Black,Female,Other,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,Other Non-White,Polk,Less than 50 percent,Cell,1,0.4199,0.668,1.1487,0.7564,2018-10-18 22:28:43
