response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,18 to 34,Graduate or Professional Degree,White,Male,White,Don't know,Dems. take House,Favorable,Don't know,30 to 44,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 34,White,Lackawanna,Less than 50 percent,Cell,1,0.4674,1.0067,1.0949,1.1458,2018-10-18 22:54:34
Dem,50 to 64,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,White,Pike/Wayne,85 percent or higher,Landline,1,0.965,0.9493,0.4938,0.9606,2018-10-18 22:54:34
Rep,[DO NOT READ] Refused,Some college or trade school,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,30 to 44,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",35 to 49,White,Lackawanna,50 to 85 percent,Cell,1,0.6455,1.1202,0.9708,1.1465,2018-10-18 22:54:52
Dem,50 to 64,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Female,Not at all likely,Democrat,"White, No 4-Year College Degree",50 to 64,White,Lackawanna,Less than 50 percent,Landline,0.3333,0.3686,1.6242,3.8371,0.6037,2018-10-18 22:55:10
Dem,50 to 64,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Lackawanna,85 percent or higher,Landline,1,0.965,1.767,1.0967,1.7879,2018-10-18 22:55:10
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,Postgraduate Degree,Democratic,Male,Very likely,Democrat,"White, 4-Year College Grads",65 and older,White,Monroe,85 percent or higher,Landline,1,0.8928,0.7183,0.3478,0.7193,2018-10-18 22:55:28
Dem,50 to 64,Some college or trade school,Unknown,Male,White,Approve,Don't know,Favorable,Don't know,45 to 64,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,Unknown,Monroe,50 to 85 percent,Cell,1,0.7109,0.9937,0.469,1.0482,2018-10-18 22:56:04
Dem,18 to 34,Bachelors' degree,Unknown,Male,Black,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),Nonwhite,18 to 34,Unknown,Monroe,Less than 50 percent,Cell,1,0.2831,0.8246,1.2758,1.0431,2018-10-18 22:57:25
Und,35 to 49,Some college or trade school,Hispanic,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",35 to 49,Non-White,Luzurne,Less than 50 percent,Cell,1,0.3397,0.9187,2.3412,1.1166,2018-10-18 22:57:34
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Lackawanna,85 percent or higher,Cell,1,0.965,0.6162,0.318,0.6235,2018-10-18 23:00:07
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Lackawanna,85 percent or higher,Landline,1,0.9446,1.5249,1.1254,1.5455,2018-10-18 23:00:52
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Pike/Wayne,50 to 85 percent,Landline,0.1111,0.8158,1.0474,0.6597,0.9145,2018-10-18 23:04:27
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Pike/Wayne,85 percent or higher,Landline,1,0.9639,0.7766,0.4802,0.7859,2018-10-18 23:06:06
Rep,65 and older,High school,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,65 and older,High School Grad. or Less,Republican,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Pike/Wayne,50 to 85 percent,Landline,1,0.7899,1.5297,1.0899,1.5397,2018-10-18 23:08:30
Dem,65 and older,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Pike/Wayne,85 percent or higher,Landline,1,0.9261,1.4551,0.99,1.4776,2018-10-18 23:08:57
Rep,50 to 64,High school,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,High School Grad. or Less,Democratic,Female,Somewhat likely,Republican,"White, No 4-Year College Degree",50 to 64,White,Luzurne,85 percent or higher,Cell,0.8889,0.965,1.9314,1.3906,1.8856,2018-10-18 23:12:24
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,4-year College Grad.,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",65 and older,White,Luzurne,50 to 85 percent,Landline,0.6667,0.6329,0.7081,0.5774,0.6586,2018-10-18 23:13:00
Rep,35 to 49,Some college or trade school,White,Male,Black,Approve,Reps. keep House,Unfavorable,Don't know,30 to 44,Some College Educ.,Republican,Male,Very likely,Republican,Nonwhite,35 to 49,White,Pike/Wayne,Less than 50 percent,Cell,1,0.3985,0.7624,1.2485,0.8277,2018-10-18 23:13:18
Rep,35 to 49,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Democratic,Male,Very likely,Republican,"White, No 4-Year College Degree",35 to 49,White,Luzurne,Less than 50 percent,Cell,1,0.3376,1.6363,4.2904,1.8203,2018-10-18 23:13:45
Rep,65 and older,Some college or trade school,White,Male,White,Don't know,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Somewhat likely,Republican,"White, No 4-Year College Degree",65 and older,White,Monroe,Less than 50 percent,Landline,0.7778,0.1665,0.565,2.079,0.4565,2018-10-18 23:14:30
Dem,65 and older,High school,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",65 and older,Unknown,Pike/Wayne,85 percent or higher,Landline,1,0.9466,1.4716,0.8585,1.4746,2018-10-18 23:14:57
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Lackawanna,50 to 85 percent,Cell,1,0.6442,0.8481,0.5562,0.9096,2018-10-18 23:15:42
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,Some College Educ.,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",65 and older,White,Lackawanna,85 percent or higher,Landline,1,0.9071,0.7755,0.492,0.7983,2018-10-18 23:16:00
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Reps. keep House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Lackawanna,85 percent or higher,Landline,0.8889,0.8617,0.6162,0.3561,0.6246,2018-10-18 23:20:44
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,Very likely,Democrat,"White, 4-Year College Grads",65 and older,White,Lackawanna,85 percent or higher,Landline,1,0.8709,0.7044,0.3303,0.7057,2018-10-18 23:21:20
Dem,65 and older,High school,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,Unknown,Monroe,85 percent or higher,Cell,1,0.965,1.4985,0.8764,1.5162,2018-10-18 23:22:14
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Lackawanna,85 percent or higher,Landline,0.8889,0.9211,0.5566,0.2679,0.5615,2018-10-18 23:22:41
Rep,65 and older,Graduate or Professional Degree,Unknown,Male,White,Disapp.,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,Unknown,Luzurne,85 percent or higher,Landline,1,0.965,0.6052,0.1801,0.61240000000000006,2018-10-18 23:23:35
Rep,18 to 34,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,18 to 29,Some College Educ.,Republican,Male,Somewhat likely,Republican,"White, No 4-Year College Degree",18 to 34,White,Lackawanna,Less than 50 percent,Cell,0.4444,0.3788,0.9538,1.4018,0.6089,2018-10-18 23:23:44
Und,[DO NOT READ] Refused,[DO NOT READ] Refused,Unknown,Male,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,45 to 64,[DO NOT READ] Don't know/Refused,Democratic,Male,Almost certain,Democrat,[DO NOT READ] Don't know/Refused,50 to 64,Unknown,Luzurne,85 percent or higher,Landline,0.4444,0.8517,1.1612,0.8068,1.107,2018-10-18 23:23:44
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Don't know,Reps. keep House,Favorable,Don't know,65 and older,Postgraduate Degree,Republican,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Luzurne,85 percent or higher,Cell,1,0.9103,0.6592,0.3117,0.6707,2018-10-18 23:24:47
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Pike/Wayne,50 to 85 percent,Landline,1,0.831,0.8164,0.5232,0.8407,2018-10-18 23:25:23
Dem,65 and older,High school,White,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,Nonwhite,65 and older,White,Monroe,85 percent or higher,Landline,1,0.9162,1.5551,1.2526,1.5811,2018-10-18 23:26:35
Rep,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Male,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Don't know,Don't know,65 and older,[DO NOT READ] Don't know/Refused,Democratic,Male,Somewhat likely,Independent (No party),[DO NOT READ] Don't know/Refused,65 and older,White,Pike/Wayne,Less than 50 percent,Cell,0.4444,0.4523,0.7911,1.8204,0.5218,2018-10-18 23:26:53
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Luzurne,85 percent or higher,Landline,1,0.9371,1.3597,0.9303,1.362,2018-10-18 23:27:29
Dem,18 to 34,Bachelors' degree,Hispanic,Male,Hispanic,Don't know,Dems. take House,Don't know,Unfavorable,18 to 29,4-year College Grad.,Democratic,Male,Already voted,Democrat,Nonwhite,18 to 34,Non-White,Luzurne,Less than 50 percent,Cell,1,0.2096,0.9147,2.8886,1.3541,2018-10-18 23:28:41
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Pike/Wayne,85 percent or higher,Landline,1,0.965,0.6687,0.2991,0.6766,2018-10-18 23:29:44
Dem,50 to 64,Some college or trade school,White,Female,White,Approve,Dems. take House,Favorable,Don't know,45 to 64,Some College Educ.,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",50 to 64,White,Lackawanna,50 to 85 percent,Cell,1,0.7334,1.158,0.8795,1.1717,2018-10-18 23:30:11
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Very likely,Democrat,"White, No 4-Year College Degree",65 and older,White,Lackawanna,85 percent or higher,Landline,1,0.9519,0.7389,0.3898,0.7406,2018-10-18 23:30:11
Und,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Monroe,85 percent or higher,Landline,1,0.8699,0.8062,0.4715,0.825,2018-10-18 23:31:05
Dem,65 and older,Some college or trade school,Unknown,Male,White,Approve,Don't know,Favorable,Don't know,65 and older,Some College Educ.,Democratic,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,Unknown,Lackawanna,85 percent or higher,Landline,1,0.965,0.7119,0.2834,0.7204,2018-10-18 23:31:14
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Other,Female,Already voted,Republican,"White, No 4-Year College Degree",65 and older,White,Pike/Wayne,50 to 85 percent,Landline,1,0.8362,1.6293,1.2031,1.7053,2018-10-18 23:31:23
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Don't know,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Luzurne,85 percent or higher,Cell,1,0.88,0.8058,0.3318,0.8071,2018-10-18 23:31:59
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Monroe,85 percent or higher,Cell,1,0.9101,0.8635,0.5443,0.8786,2018-10-18 23:33:20
Und,65 and older,Graduate or Professional Degree,White,Male,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Don't know,Don't know,65 and older,Postgraduate Degree,Democratic,Male,Very likely,or as a member of another political party,[DO NOT READ] Don't know/Refused,65 and older,White,Lackawanna,85 percent or higher,Cell,1,0.965,0.7044,0.298,0.7068,2018-10-18 23:34:43
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Don't know,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Male,Very likely,Democrat,"White, 4-Year College Grads",35 to 49,White,Lackawanna,85 percent or higher,Cell,1,0.879,0.9678,0.4893,0.9694,2018-10-18 23:36:13
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Luzurne,85 percent or higher,Landline,1,0.965,0.7805,0.4014,0.7897,2018-10-18 23:36:22
Rep,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Pike/Wayne,50 to 85 percent,Cell,1,0.847,1.9625,1.2584,2.0154,2018-10-18 23:36:40
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Pike/Wayne,50 to 85 percent,Cell,1,0.5113,0.8164,0.8503,0.9133,2018-10-18 23:36:40
Dem,65 and older,Bachelors' degree,White,Female,Other,Disapp.,Reps. keep House,Favorable,Favorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),Nonwhite,65 and older,White,Lackawanna,50 to 85 percent,Landline,1,0.8386,0.6478,0.3436,0.6662,2018-10-18 23:36:40
Rep,18 to 34,Some college or trade school,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",18 to 34,Unknown,Luzurne,85 percent or higher,Cell,0.8889,0.8928,1.0929,0.4159,1.1047,2018-10-18 23:37:07
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Lackawanna,85 percent or higher,Cell,1,0.9592,0.8986,0.4632,0.9096,2018-10-18 23:37:25
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",50 to 64,White,Luzurne,Less than 50 percent,Landline,1,0.3329,0.8154,1.8186,0.9091,2018-10-18 23:37:43
Und,18 to 34,High school,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,18 to 29,High School Grad. or Less,Other,Male,Not very likely,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,Luzurne,Less than 50 percent,Cell,0.3333,0.4114,1.8791,3.046,0.9004,2018-10-18 23:38:28
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Luzurne,85 percent or higher,Cell,1,0.965,0.7049,0.3229,0.7133,2018-10-18 23:38:37
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,4-year College Grad.,Republican,Female,Very likely,Independent (No party),"White, 4-Year College Grads",65 and older,White,Monroe,50 to 85 percent,Cell,1,0.668,0.6606,0.4657,0.6739,2018-10-18 23:39:31
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Lackawanna,85 percent or higher,Cell,1,0.965,0.6162,0.318,0.6235,2018-10-18 23:40:16
Und,50 to 64,Some college or trade school,White,Male,White,Don't know,Don't know,Don't know,Don't know,45 to 64,Some College Educ.,Republican,Male,Not very likely,Republican,"White, No 4-Year College Degree",50 to 64,White,Monroe,Less than 50 percent,Cell,0.4444,0.3067,0.7248,1.3975,0.3572,2018-10-18 23:42:31
Und,50 to 64,Graduate or Professional Degree,White,Male,Other,Don't know,Reps. keep House,Unfavorable,Don't know,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),Nonwhite,50 to 64,White,Luzurne,85 percent or higher,Cell,1,0.8991,0.8058,0.3248,0.821,2018-10-18 23:44:10
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Luzurne,50 to 85 percent,Landline,1,0.8214,1.7522,1.5409,1.8073,2018-10-18 23:44:28
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,30 to 44,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",35 to 49,White,Monroe,50 to 85 percent,Cell,1,0.5128,0.8649,0.7543,0.9081,2018-10-18 23:44:37
Dem,18 to 34,Some college or trade school,Asian,Female,Asian,Disapp.,Dems. take House,Don't know,Don't know,18 to 29,Some College Educ.,Democratic,Male,Almost certain,Democrat,Nonwhite,18 to 34,Non-White,Luzurne,Less than 50 percent,Cell,0.8889,0.3067,1.151,2.8712,1.364,2018-10-18 23:46:07
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Lackawanna,85 percent or higher,Cell,1,0.965,0.7906,0.3937,0.79990000000000006,2018-10-18 23:53:18
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",50 to 64,White,Lackawanna,85 percent or higher,Cell,1,0.912,0.9949,0.6058,0.9961,2018-10-18 23:53:45
Dem,65 and older,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Favorable,65 and older,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Lackawanna,85 percent or higher,Landline,1,0.965,0.5871,0.2644,0.5941,2018-10-18 23:53:54
Rep,65 and older,[DO NOT READ] Refused,White,Male,White,Don't know,Reps. keep House,Unfavorable,Favorable,65 and older,[DO NOT READ] Don't know/Refused,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Luzurne,85 percent or higher,Cell,1,0.965,0.8484,0.6277,0.8584,2018-10-18 23:55:15
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Don't know,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Luzurne,85 percent or higher,Cell,1,0.8904,0.8452,0.4231,0.8623,2018-10-18 23:55:15
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Pike/Wayne,50 to 85 percent,Cell,1,0.7349,0.9655,0.4585,1.013,2018-10-18 23:56:00
Rep,50 to 64,Bachelors' degree,Unknown,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,Unknown,Luzurne,85 percent or higher,Cell,1,0.941,0.6793,0.244,0.6887,2018-10-18 23:58:06
Rep,[DO NOT READ] Refused,Bachelors' degree,White,Female,White,Don't know,Reps. keep House,Don't know,Don't know,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Luzurne,85 percent or higher,Landline,1,0.965,0.7049,0.3229,0.7133,2018-10-18 23:59:09
Und,35 to 49,Some college or trade school,White,Female,White,Disapp.,Don't know,Don't know,Don't know,30 to 44,Some College Educ.,Democratic,Female,Not very likely,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,Lackawanna,50 to 85 percent,Cell,0.1111,0.6058,1.2402,1.2862,0.5876,2018-10-18 23:59:36
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Luzurne,85 percent or higher,Landline,1,0.9466,0.6954,0.3098,0.7046,2018-10-19 00:01:19
Rep,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Luzurne,50 to 85 percent,Cell,1,0.6881,1.9345,1.5227,2.0516,2018-10-19 00:01:33
Dem,50 to 64,High school,Unknown,Female,White,Approve,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Female,Not at all likely,Democrat,"White, No 4-Year College Degree",50 to 64,Unknown,Luzurne,Less than 50 percent,Landline,0.2222,0.0733,1.545,7.0862,0.4135,2018-10-19 00:02:00
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Lackawanna,85 percent or higher,Cell,1,0.965,0.9484,0.4438,0.9597,2018-10-19 00:02:04
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Lackawanna,85 percent or higher,Landline,1,0.8917,1.5249,1.1921,1.5554,2018-10-19 00:02:18
Und,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Male,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,45 to 64,[DO NOT READ] Don't know/Refused,Republican,Male,[DO NOT READ] Don't know/Refused,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,50 to 64,White,Pike/Wayne,85 percent or higher,Landline,0.4444,0.965,1.1041,0.7905,1.0127,2018-10-19 00:04:46
Dem,65 and older,Bachelors' degree,Unknown,Female,White,Disapp.,Reps. keep House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Very likely,Independent (No party),"White, 4-Year College Grads",65 and older,Unknown,Luzurne,Less than 50 percent,Landline,1,0.0969,0.4867,1.6524,0.6774,2018-10-19 00:08:04
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Monroe,50 to 85 percent,Cell,1,0.505,0.9688,0.7148,1.0863,2018-10-19 00:08:40
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Lackawanna,85 percent or higher,Landline,1,0.8684,0.6772,0.3338,0.6931,2018-10-19 00:09:52
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Lackawanna,85 percent or higher,Cell,1,0.965,0.7393,0.3585,0.748,2018-10-19 00:10:37
Dem,50 to 64,Some college or trade school,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,Unknown,Pike/Wayne,85 percent or higher,Landline,1,0.9294,0.9601,0.4544,0.9746,2018-10-19 00:10:55
Rep,[DO NOT READ] Refused,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,White,Pike/Wayne,50 to 85 percent,Cell,1,0.7665,1.0474,0.7021,1.0564,2018-10-19 00:12:07
Dem,50 to 64,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Luzurne,50 to 85 percent,Landline,1,0.7994,0.8655,0.4705,0.8963,2018-10-19 00:13:55
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Don't know,45 to 64,Some College Educ.,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Monroe,50 to 85 percent,Cell,1,0.8326,1.0313,0.5434,1.035,2018-10-19 00:15:07
Dem,35 to 49,Some college or trade school,White,Male,White,Don't know,Don't know,Favorable,Unfavorable,30 to 44,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,Monroe,50 to 85 percent,Cell,1,0.8042,1.1046,0.6795,1.1428,2018-10-19 00:20:12
