response,ager,educ,file_race,gender,race_eth,APPKAV,approve,CHECK,FEMINISM,genballot,hdem_fav,hrep_fav,KAVASST,WOMEN,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,50 to 64,Some college or trade school,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Cell,1,0.9196,0.9773,0.7127,0.9985,2018-10-06 19:26:18
Dem,18 to 34,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,30 to 44,Postgraduate Degree,Other,Female,Very likely,Independent (No party),"White, 4-Year College Grads",18 to 34,White,Rest,50 to 85 percent,Cell,1,0.5614,0.8871,0.7624,0.9264,2018-10-06 19:39:26
Rep,35 to 49,Bachelors' degree,White,Male,White,support,Approve,Support,support,Reps. keep House,Don't know,Favorable,Do not believe,agree,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Brookhaven,50 to 85 percent,Cell,1,0.7126,0.9081,0.5194,0.9625,2018-10-06 19:47:48
Rep,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Female,[DO NOT READ] Don't know/Refused,Don't know,Approve,Support,oppose,Reps. keep House,Unfavorable,Unfavorable,Don't know,disagree,30 to 44,[DO NOT READ] Don't know/Refused,Republican,Female,Not very likely,Republican,[DO NOT READ] Don't know/Refused,35 to 49,White,Rest,50 to 85 percent,Landline,0,0.5495,1.0467,0.9173,0.4279,2018-10-06 19:51:51
Rep,50 to 64,Some college or trade school,Unknown,Female,White,support,Approve,Check,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,Unknown,Rest,85 percent or higher,Cell,1,0.9389,0.9927,0.6179,1.012,2018-10-06 19:52:36
Dem,18 to 34,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,18 to 29,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",18 to 34,White,Brookhaven,50 to 85 percent,Cell,1,0.529,0.9439,0.9315,1.0547,2018-10-06 19:55:45
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Support,Don't know,Don't know,Unfavorable,Favorable,Do not believe,agree,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Cell,1,0.9425,0.901,0.5971,0.9182,2018-10-06 19:56:12
Rep,65 and older,Bachelors' degree,White,Female,White,support,Disapp.,Check,oppose,Dems. take House,Unfavorable,Favorable,Do not believe,agree,65 and older,4-year College Grad.,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Brookhaven,50 to 85 percent,Landline,1,0.5984,0.9522,0.5022,1.04,2018-10-06 20:00:06
Dem,18 to 34,Graduate or Professional Degree,Black,Female,Black,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,18 to 34,Non-White,Brookhaven,Less than 50 percent,Cell,1,0.4901,0.9556,1.4715,1.0834,2018-10-06 20:06:11
Rep,65 and older,Bachelors' degree,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Favorable,Don't know,Don't know,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Cell,1,0.9573,0.7238,0.2637,0.7366,2018-10-06 20:06:38
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,support,Disapp.,Check,oppose,Reps. keep House,Don't know,Favorable,Don't know,agree,45 to 64,Postgraduate Degree,Republican,Male,Somewhat likely,Republican,"White, 4-Year College Grads",50 to 64,White,Brookhaven,85 percent or higher,Landline,0.4444,0.8972,0.6953,0.3192,0.6044,2018-10-06 20:11:26
Rep,50 to 64,Graduate or Professional Degree,Hispanic,Male,White,support,Approve,Support,support,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,Non-White,Brookhaven,85 percent or higher,Cell,1,0.9352,0.6826,0.3621,0.6961,2018-10-06 20:11:44
Dem,65 and older,Some college or trade school,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,Some College Educ.,Other,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Rest,50 to 85 percent,Cell,1,0.6853,1.0822,0.7692,1.1546,2018-10-06 20:15:47
Und,[DO NOT READ] Refused,[DO NOT READ] Refused,Asian,Male,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,Don't know,Favorable,Unfavorable,Don't know,Don't know,30 to 44,[DO NOT READ] Don't know/Refused,Democratic,Male,Very likely,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,18 to 34,Non-White,Brookhaven,50 to 85 percent,Cell,0.4444,0.5427,1.1811,1.2615,0.9963,2018-10-06 20:16:50
Dem,65 and older,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Brookhaven,85 percent or higher,Landline,1,0.9889,0.7817,0.3262,0.7948,2018-10-06 20:20:15
Dem,[DO NOT READ] Refused,Graduate or Professional Degree,Unknown,Female,White,Don't know,Disapp.,Don't know,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Other,Female,Almost certain,or as a member of another political party,"White, 4-Year College Grads",50 to 64,Unknown,Rest,85 percent or higher,Cell,1,0.9483,0.6861,0.2763,0.6988,2018-10-06 20:25:30
Dem,50 to 64,High school,Hispanic,Female,Hispanic,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,High School Grad. or Less,Democratic,Female,Very likely,Democrat,Nonwhite,50 to 64,Non-White,Brookhaven,85 percent or higher,Landline,1,0.9868,1.4334,1.2524,1.451,2018-10-06 20:31:03
Rep,35 to 49,Bachelors' degree,Unknown,Female,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Favorable,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,Unknown,Brookhaven,50 to 85 percent,Cell,1,0.7298,1.0005,0.5228,1.0564,2018-10-06 20:31:21
Dem,35 to 49,Some college or trade school,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Favorable,Don't know,agree,30 to 44,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",35 to 49,White,Brookhaven,50 to 85 percent,Landline,1,0.643,1.1912,1.3537,1.2847,2018-10-06 20:33:36
Dem,35 to 49,Bachelors' degree,Other,Male,Asian,oppose,Disapp.,Check,support,Dems. take House,Favorable,Favorable,Don't know,agree,45 to 64,4-year College Grad.,Other,Male,Almost certain,Independent (No party),Nonwhite,35 to 49,Non-White,Brookhaven,50 to 85 percent,Cell,1,0.7807,0.8653,0.5001,0.904,2018-10-06 20:33:36
Dem,18 to 34,Graduate or Professional Degree,Other,Male,Asian,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,30 to 44,Postgraduate Degree,Democratic,Male,Very likely,or as a member of another political party,Nonwhite,18 to 34,Non-White,Rest,85 percent or higher,Cell,1,0.9207,0.7641,0.6192,0.7691,2018-10-06 20:35:42
Und,35 to 49,Some college or trade school,White,Male,White,support,Approve,Check,support,Reps. keep House,Don't know,Don't know,Don't know,agree,45 to 64,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,Brookhaven,50 to 85 percent,Cell,1,0.5814,1.1372,1.2245,1.2486,2018-10-06 20:41:24
Dem,65 and older,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Landline,1,0.9902,0.7213,0.3241,0.7334,2018-10-06 20:51:49
Rep,50 to 64,Some college or trade school,White,Male,Black,support,Disapp.,Check,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,Don't know,45 to 64,Some College Educ.,Republican,Male,Somewhat likely,Democrat,Nonwhite,50 to 64,White,Brookhaven,Less than 50 percent,Landline,0.5556,0.2537,1.0563,2.628,0.7108,2018-10-06 21:01:43
Dem,65 and older,Bachelors' degree,White,Male,White,oppose,Disapp.,Check,support,Reps. keep House,Favorable,Don't know,Don't know,disagree,65 and older,4-year College Grad.,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",65 and older,White,Brookhaven,85 percent or higher,Landline,0.8889,0.8533,0.7844,0.2974,0.7794,2018-10-06 21:28:12
Dem,18 to 34,High school,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,18 to 29,High School Grad. or Less,Other,Female,Somewhat likely,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,Rest,50 to 85 percent,Cell,0.7778,0.5266,1.7174,2.5466,1.4273,2018-10-06 21:30:00
Rep,18 to 34,Some college or trade school,White,Male,White,support,Approve,Support,support,Reps. keep House,Unfavorable,Favorable,Don't know,agree,18 to 29,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",18 to 34,White,Brookhaven,85 percent or higher,Cell,1,0.9195,1.1651,0.9543,1.1904,2018-10-06 21:34:05
Dem,65 and older,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Brookhaven,85 percent or higher,Landline,1,0.9595,0.7328,0.3149,0.7456,2018-10-06 21:48:43
Rep,65 and older,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,disagree,65 and older,Some College Educ.,Other,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Brookhaven,85 percent or higher,Cell,0,0.8884,0.9824,0.5495,0.874,2018-10-06 21:48:52
Rep,50 to 64,Some college or trade school,White,Male,White,support,Don't know,Check,oppose,Don't know,Don't know,Favorable,Do not believe,disagree,45 to 64,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Rest,Less than 50 percent,Landline,1,0.1007,0.946,3.9453,1.538,2018-10-06 21:54:52
Dem,65 and older,Some college or trade school,White,Male,[DO NOT READ] Don't know/Refused,oppose,Disapp.,Check,support,Dems. take House,Don't know,Unfavorable,Believe,agree,65 and older,Some College Educ.,Democratic,Male,Almost certain,Democrat,[DO NOT READ] Don't know/Refused,65 and older,White,Rest,85 percent or higher,Cell,1,0.994,0.9495,0.5973,0.9658,2018-10-06 21:58:01
Dem,65 and older,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Cell,1,0.8876,0.6959,0.3738,0.714,2018-10-06 21:59:22
Dem,65 and older,Bachelors' degree,Unknown,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,Unknown,Brookhaven,85 percent or higher,Landline,1,0.9952,0.8237,0.2686,0.8379,2018-10-06 22:37:06
Rep,[DO NOT READ] Refused,Some college or trade school,Hispanic,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,65 and older,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,Non-White,Brookhaven,Less than 50 percent,Landline,1,0.4546,1.1466,1.7913,1.229,2018-10-07 18:35:07
Dem,65 and older,High school,Hispanic,Male,[DO NOT READ] Don't know/Refused,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,High School Grad. or Less,Other,Male,Almost certain,Democrat,[DO NOT READ] Don't know/Refused,65 and older,Non-White,Brookhaven,85 percent or higher,Landline,1,0.8887,1.3295,1.0303,1.3639,2018-10-07 18:41:43
Rep,65 and older,Some college or trade school,White,Female,White,support,Approve,Support,support,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,65 and older,Some College Educ.,Republican,Female,Almost certain,or as a member of another political party,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.9769,0.9963,0.5948,1.0129,2018-10-07 18:42:55
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Cell,1,0.9012,0.6227,0.282,0.6377,2018-10-07 18:47:45
Rep,65 and older,Bachelors' degree,Unknown,Female,White,support,Approve,Support,support,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,65 and older,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,Unknown,Rest,85 percent or higher,Landline,1,0.9767,0.7975,0.2665,0.8107,2018-10-07 18:48:03
Dem,18 to 34,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,30 to 44,Postgraduate Degree,Other,Female,Almost certain,Democrat,"White, 4-Year College Grads",18 to 34,White,Brookhaven,50 to 85 percent,Cell,1,0.6231,0.9614,0.6905,1.0426,2018-10-07 18:50:18
Rep,65 and older,High school,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Favorable,Do not believe,agree,65 and older,High School Grad. or Less,Republican,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Brookhaven,Less than 50 percent,Landline,1,0.4273,1.5094,2.3941,1.6313,2018-10-07 18:52:33
Rep,65 and older,Bachelors' degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,Don't know,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Brookhaven,85 percent or higher,Landline,1,0.8839,0.8369,0.3065,0.8591,2018-10-07 18:55:42
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Favorable,Do not believe,disagree,45 to 64,Postgraduate Degree,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Cell,1,0.9631,0.6416,0.2958,0.6471,2018-10-07 18:57:30
Rep,65 and older,High school,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Unfavorable,Favorable,Don't know,Don't know,45 to 64,High School Grad. or Less,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,White,Brookhaven,85 percent or higher,Cell,1,0.8952,1.3461,1.0023,1.355,2018-10-07 19:01:33
Dem,50 to 64,Graduate or Professional Degree,Hispanic,Female,Asian,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Democratic,Female,Very likely,Democrat,Nonwhite,50 to 64,Non-White,Brookhaven,50 to 85 percent,Landline,1,0.7578,0.8285,0.5293,0.8407,2018-10-07 19:02:00
Dem,65 and older,High school,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Brookhaven,85 percent or higher,Cell,1,0.9912,1.4186,0.9552,1.4425,2018-10-07 19:02:48
Rep,65 and older,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Unfavorable,Do not believe,agree,65 and older,Some College Educ.,Republican,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.9273,0.9963,0.6266,1.017,2018-10-07 19:03:51
Rep,65 and older,Graduate or Professional Degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Don't know,agree,65 and older,Postgraduate Degree,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Landline,1,0.931,0.665,0.296,0.6695,2018-10-07 19:07:27
Rep,65 and older,High school,White,Female,White,support,Don't know,Check,oppose,Reps. keep House,Don't know,Don't know,Do not believe,disagree,65 and older,High School Grad. or Less,Other,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,0.5556,0.8772,1.3332,0.9375,1.2631,2018-10-07 19:08:57
Und,65 and older,High school,White,Female,Black,oppose,Disapp.,Check,Don't know,Dems. take House,Don't know,Unfavorable,Believe,agree,65 and older,High School Grad. or Less,Democratic,Female,Very likely,Independent (No party),Nonwhite,65 and older,White,Brookhaven,Less than 50 percent,Landline,1,0.1116,1.6372,7.9435,2.2283,2018-10-07 19:13:45
Dem,50 to 64,Bachelors' degree,Hispanic,Female,Hispanic,support,Disapp.,Check,support,Don't know,Don't know,Don't know,Don't know,agree,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,Non-White,Brookhaven,Less than 50 percent,Cell,0.7778,0.3808,0.8717,1.1188,0.9545,2018-10-07 19:14:48
Und,50 to 64,Graduate or Professional Degree,White,Female,White,support,Don't know,Check,oppose,Dems. take House,Don't know,Unfavorable,Don't know,disagree,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Rest,50 to 85 percent,Cell,1,0.5333,0.7659,0.5799,0.8545,2018-10-07 19:21:23
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,support,Approve,Check,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,45 to 64,Postgraduate Degree,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Landline,1,0.908,0.6844,0.335,0.6889,2018-10-07 19:23:38
Rep,65 and older,Graduate or Professional Degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,65 and older,Postgraduate Degree,Other,Male,Almost certain,or as a member of another political party,"White, 4-Year College Grads",65 and older,White,Brookhaven,Less than 50 percent,Landline,1,0.2579,0.7567,1.1294,0.9827,2018-10-07 19:25:17
Rep,50 to 64,High school,Unknown,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,Don't know,45 to 64,High School Grad. or Less,Other,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",50 to 64,Unknown,Rest,Less than 50 percent,Landline,1,0.1963,1.4369,4.9305,1.7593,2018-10-07 19:27:23
Rep,18 to 34,Graduate or Professional Degree,White,Male,Hispanic,support,Approve,Support,Don't know,Reps. keep House,Don't know,Don't know,Do not believe,Don't know,30 to 44,Postgraduate Degree,Republican,Male,Very likely,Republican,Nonwhite,18 to 34,White,Rest,Less than 50 percent,Cell,1,0.1639,0.8281,3.1779,1.0477,2018-10-07 19:32:10
Dem,[DO NOT READ] Refused,[DO NOT READ] Refused,Unknown,Male,White,Don't know,Don't know,Don't know,Don't know,Don't know,Favorable,Unfavorable,Don't know,Don't know,18 to 29,[DO NOT READ] Don't know/Refused,Other,Male,Somewhat likely,[DO NOT READ] Refused,"White, No 4-Year College Degree",18 to 34,Unknown,Brookhaven,Less than 50 percent,Cell,0.4444,0.4774,1.1466,1.1102,0.7692,2018-10-07 19:41:28
Dem,65 and older,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Cell,1,0.9966,0.6959,0.3329,0.7081,2018-10-07 19:41:37
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Don't know,Believe,agree,30 to 44,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Rest,Less than 50 percent,Cell,1,0.4852,0.7706,0.9147,0.8753,2018-10-07 19:43:52
Rep,50 to 64,Some college or trade school,White,Male,[DO NOT READ] Don't know/Refused,support,Approve,Support,Don't know,Reps. keep House,Don't know,Favorable,Do not believe,Don't know,45 to 64,Some College Educ.,Other,Male,Very likely,Independent (No party),[DO NOT READ] Don't know/Refused,50 to 64,White,Rest,85 percent or higher,Landline,1,0.9492,0.8745,0.5289,0.8811,2018-10-07 19:46:52
Rep,50 to 64,Some college or trade school,White,Male,Asian,support,Approve,Support,Don't know,Reps. keep House,Don't know,Don't know,Do not believe,agree,45 to 64,Some College Educ.,Other,Male,[DO NOT READ] Don't know/Refused,Republican,Nonwhite,50 to 64,White,Rest,50 to 85 percent,Landline,0.6667,0.5872,0.9787,0.8693,0.7291,2018-10-07 19:51:22
Rep,35 to 49,Some college or trade school,White,Female,White,Don't know,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,Don't know,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,Brookhaven,50 to 85 percent,Landline,1,0.5234,1.2499,1.6275,1.3993,2018-10-07 19:54:22
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,support,Approve,Support,support,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Brookhaven,85 percent or higher,Landline,1,0.9049,0.72,0.3015,0.737,2018-10-07 19:54:49
Rep,65 and older,Some college or trade school,White,Female,Other,support,Approve,Don't know,oppose,Reps. keep House,Don't know,Don't know,Do not believe,agree,65 and older,Some College Educ.,Other,Female,Very likely,Republican,Nonwhite,65 and older,White,Rest,85 percent or higher,Landline,0.8889,0.9422,0.9671,0.5502,0.9668,2018-10-07 19:55:52
Rep,65 and older,Graduate or Professional Degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,Don't know,65 and older,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Rest,50 to 85 percent,Cell,1,0.6575,0.7939,0.4549,0.853,2018-10-07 20:04:52
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",35 to 49,White,Brookhaven,50 to 85 percent,Cell,1,0.6313,0.9049,0.7453,0.9331,2018-10-07 20:09:22
Rep,50 to 64,Some college or trade school,White,Female,White,support,Approve,Support,support,Reps. keep House,Don't know,Favorable,Don't know,agree,45 to 64,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Brookhaven,50 to 85 percent,Cell,1,0.7801,1.1315,0.7023,1.1823,2018-10-07 20:10:25
Und,35 to 49,Some college or trade school,White,Female,White,support,Approve,Don't know,oppose,Reps. keep House,Don't know,Don't know,Do not believe,disagree,30 to 44,Some College Educ.,Other,Female,Very likely,Republican,"White, No 4-Year College Degree",35 to 49,White,Brookhaven,Less than 50 percent,Cell,1,0.315,1.1728,2.797,1.3258,2018-10-07 20:22:06
Dem,65 and older,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,Don't know,Dems. take House,Favorable,Unfavorable,Don't know,agree,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Brookhaven,85 percent or higher,Landline,1,0.9806,0.7328,0.3081,0.7449,2018-10-07 20:27:12
Rep,50 to 64,Graduate or Professional Degree,Other,Female,White,support,Don't know,Support,oppose,Don't know,Don't know,Favorable,Don't know,agree,45 to 64,Postgraduate Degree,Other,Female,Somewhat likely,Independent (No party),"White, 4-Year College Grads",50 to 64,Non-White,Rest,85 percent or higher,Cell,0.4444,0.892,0.6522,0.3598,0.5641,2018-10-07 20:29:18
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,30 to 44,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Rest,50 to 85 percent,Landline,1,0.7762,0.7827,0.5648,0.8184,2018-10-07 20:32:09
Und,50 to 64,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,45 to 64,Postgraduate Degree,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",50 to 64,White,Brookhaven,50 to 85 percent,Landline,1,0.6955,0.844,0.4876,0.86240000000000006,2018-10-07 20:33:04
Rep,65 and older,Some college or trade school,White,Male,White,support,Approve,Support,support,Reps. keep House,Don't know,Favorable,Do not believe,agree,65 and older,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.9587,0.9065,0.5065,0.9225,2018-10-07 20:35:01
Dem,65 and older,Some college or trade school,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Cell,1,0.9733,0.9495,0.61,0.9654,2018-10-07 20:36:13
Rep,50 to 64,Bachelors' degree,Asian,Female,Asian,support,Approve,Check,support,Dems. take House,Unfavorable,Favorable,Don't know,agree,45 to 64,4-year College Grad.,Other,Female,Somewhat likely,Independent (No party),Nonwhite,50 to 64,Non-White,Brookhaven,Less than 50 percent,Cell,0.5556,0.4284,0.8322,0.8132,0.5899,2018-10-07 20:37:16
Dem,50 to 64,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Unfavorable,Believe,agree,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Landline,1,0.9046,0.7574,0.3361,0.7753,2018-10-07 20:43:16
Und,[DO NOT READ] Refused,Bachelors' degree,White,Male,White,support,Approve,Check,Don't know,Reps. keep House,Don't know,Don't know,Believe,agree,30 to 44,4-year College Grad.,Democratic,Female,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Brookhaven,Less than 50 percent,Cell,0.3333,0.193,0.9521,2.5887,0.8518,2018-10-07 20:46:07
Dem,18 to 34,Bachelors' degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Unfavorable,Believe,agree,18 to 29,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 34,White,Brookhaven,Less than 50 percent,Landline,1,0.3495,0.9481,1.2248000000000001,1.1515,2018-10-07 20:46:34
