response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_hisp,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Rep,18 to 34,Some college or trade school,White,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Republican,Male,Already voted,Republican,Nonwhite,18 to 34,White,Santa Clarita,85 percent or higher,Cell,1,0.8752,1.0424,0.9789,1.0416,2018-10-27 04:40:07
Und,18 to 34,Some college or trade school,White,Female,White,Don't know,Don't know,Don't know,Don't know,18 to 29,Some College Educ.,Other,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,Santa Clarita,50 to 85 percent,Cell,0.8889,0.8317,1.4253,1.2801,1.3571,2018-10-27 04:42:40
Rep,35 to 49,High school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,Ventura/Simi Valley,50 to 85 percent,Landline,1,0.7282,1.9222,1.4352,1.9464,2018-10-27 04:43:52
Dem,18 to 34,Bachelors' degree,White,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Other,Female,Already voted,Independent (No party),Nonwhite,18 to 34,White,Lancaster/Palmdale,50 to 85 percent,Cell,1,0.7986,0.7818,0.5775,0.7963,2018-10-27 04:44:23
Dem,35 to 49,High school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Other,Male,Very likely,Democrat,Nonwhite,35 to 49,Hispanic,Lancaster/Palmdale,Less than 50 percent,Landline,1,0.4357,1.1708,1.8207,1.2099,2018-10-27 04:44:28
Dem,35 to 49,Some college or trade school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Don't know,30 to 44,Some College Educ.,Democratic,Male,Already voted,Democrat,Nonwhite,35 to 49,Hispanic,Ventura/Simi Valley,50 to 85 percent,Cell,1,0.7943,1.0974,0.5183,1.119,2018-10-27 04:45:26
Rep,65 and older,Graduate or Professional Degree,Unknown,Female,White,Don't know,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,Unknown,Lancaster/Palmdale,85 percent or higher,Landline,1,0.9617,0.4518,0.1434,0.4407,2018-10-27 04:45:49
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,White,Ventura/Simi Valley,85 percent or higher,Landline,1,0.97,0.9501,0.4909,0.9194,2018-10-27 04:45:58
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",50 to 64,White,Santa Clarita,85 percent or higher,Landline,1,0.97,1.2447,0.6948,1.2196,2018-10-27 04:46:07
Rep,35 to 49,Bachelors' degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,4-year College Grad.,Republican,Male,Very likely,Independent (No party),Nonwhite,35 to 49,Hispanic,Lancaster/Palmdale,50 to 85 percent,Cell,1,0.7265,0.6776,0.3268,0.6613,2018-10-27 04:47:10
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,Lancaster/Palmdale,85 percent or higher,Cell,1,0.9337,0.6827,0.3126,0.659,2018-10-27 04:48:26
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",35 to 49,White,Rest of LA County,50 to 85 percent,Landline,1,0.7091,1.0882,0.8662,1.0642,2018-10-27 04:49:11
Rep,18 to 34,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",18 to 34,White,Rest of LA County,85 percent or higher,Cell,1,0.8665,0.6548,0.557,0.6557,2018-10-27 04:50:14
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",65 and older,White,Lancaster/Palmdale,85 percent or higher,Landline,1,0.97,0.5417,0.2038,0.5308,2018-10-27 04:51:35
Dem,35 to 49,Some college or trade school,Black,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,35 to 49,Other Non-White,Lancaster/Palmdale,Less than 50 percent,Cell,1,0.1234,0.6643,2.4593,0.9852,2018-10-27 04:55:20
Rep,50 to 64,Bachelors' degree,White,Male,Black,Disapp.,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Male,[DO NOT READ] Don't know/Refused,Republican,Nonwhite,50 to 64,White,Lancaster/Palmdale,50 to 85 percent,Cell,1,0.7697,0.7899,0.4436,0.6889,2018-10-27 04:56:59
Rep,50 to 64,Grade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest of LA County,85 percent or higher,Cell,1,0.8914,1.7569,1.5627,1.7271,2018-10-27 04:59:55
Dem,18 to 34,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Democratic,Female,Very likely,Independent (No party),Nonwhite,18 to 34,Hispanic,Lancaster/Palmdale,50 to 85 percent,Cell,1,0.7998,0.8703,0.6231,0.8436,2018-10-27 05:05:01
Rep,65 and older,Some college or trade school,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,Nonwhite,65 and older,Hispanic,Rest of LA County,Less than 50 percent,Cell,1,0.4002,1.2351,1.4429,1.3978,2018-10-27 05:05:28
Rep,65 and older,Graduate or Professional Degree,Asian,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,Other Non-White,Lancaster/Palmdale,85 percent or higher,Cell,1,0.97,0.3139,0.1217,0.306,2018-10-27 05:05:37
Rep,18 to 34,Graduate or Professional Degree,White,Male,Hispanic,Approve,Reps. keep House,Favorable,Favorable,18 to 29,Postgraduate Degree,Republican,Male,Very likely,Independent (No party),Nonwhite,18 to 34,White,Rest of LA County,85 percent or higher,Cell,1,0.9379,0.6548,0.5146,0.6322,2018-10-27 05:06:31
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Santa Clarita,85 percent or higher,Cell,1,0.97,1.2919,0.5874,1.2594,2018-10-27 05:08:46
Rep,18 to 34,Bachelors' degree,Unknown,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",18 to 34,Unknown,Rest of LA County,50 to 85 percent,Cell,1,0.749,1.478,1.0907,1.4391,2018-10-27 05:09:04
Dem,[DO NOT READ] Refused,Graduate or Professional Degree,White,Female,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Postgraduate Degree,Other,Female,Very likely,Independent (No party),[DO NOT READ] Don't know/Refused,50 to 64,White,Rest of LA County,85 percent or higher,Cell,1,0.9312,0.7145,0.4012,0.6896,2018-10-27 05:11:10
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Santa Clarita,85 percent or higher,Cell,1,0.9464,1.2625,0.5887,1.233,2018-10-27 05:12:58
Und,35 to 49,Some college or trade school,Hispanic,Female,White,Disapp.,Reps. keep House,Unfavorable,Unfavorable,30 to 44,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",35 to 49,Hispanic,Lancaster/Palmdale,Less than 50 percent,Cell,1,0.1414,0.7367,2.4638,1.057,2018-10-27 05:13:07
Dem,35 to 49,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Other,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,Ventura/Simi Valley,85 percent or higher,Cell,1,0.9667,0.84,0.4077,0.8125,2018-10-27 05:13:16
Und,50 to 64,High school,Hispanic,Male,Hispanic,Disapp.,Don't know,Don't know,Don't know,45 to 64,High School Grad. or Less,Other,Male,Somewhat likely,Independent (No party),Nonwhite,50 to 64,Hispanic,Lancaster/Palmdale,Less than 50 percent,Cell,0.5556,0.1399,1.3762,6.5341,0.8792,2018-10-27 17:01:28
Rep,65 and older,Some college or trade school,White,Female,Other,Approve,Reps. keep House,Don't know,Don't know,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,Nonwhite,65 and older,White,Lancaster/Palmdale,Less than 50 percent,Landline,1,0.3693,0.8481,1.0293,0.976,2018-10-27 17:36:10
Dem,50 to 64,Bachelors' degree,Other,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Very likely,or as a member of another political party,Nonwhite,50 to 64,Other Non-White,Santa Clarita,85 percent or higher,Cell,1,0.963,1.049,0.488,1.0143,2018-10-27 17:37:22
Und,65 and older,High school,Unknown,Female,White,Approve,Reps. keep House,Unfavorable,Unfavorable,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,Unknown,Rest of LA County,85 percent or higher,Landline,1,0.9663,1.8963,1,1.8491,2018-10-27 17:40:22
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Rest of LA County,85 percent or higher,Cell,1,0.9484,1.0247,0.5564,1.0005,2018-10-27 17:42:10
Und,35 to 49,Graduate or Professional Degree,Unknown,Male,Hispanic,Don't know,Reps. keep House,Favorable,Favorable,30 to 44,Postgraduate Degree,Republican,Male,Not at all likely,Republican,Nonwhite,35 to 49,Unknown,Santa Clarita,Less than 50 percent,Cell,0.2222,0.2032,0.9673,2.1926,0.2681,2018-10-27 17:46:35
Dem,35 to 49,Graduate or Professional Degree,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,Unknown,Santa Clarita,85 percent or higher,Landline,1,0.9295,0.8061,0.3331,0.7886,2018-10-27 17:49:35
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Favorable,45 to 64,Postgraduate Degree,Other,Male,Very likely,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Lancaster/Palmdale,50 to 85 percent,Cell,1,0.6835,0.5033,0.3478,0.4938,2018-10-27 17:51:32
Dem,18 to 34,Some college or trade school,White,Male,Black,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Democratic,Male,Very likely,Democrat,Nonwhite,18 to 34,White,Lancaster/Palmdale,85 percent or higher,Cell,1,0.8711,0.5768,0.5271,0.5569,2018-10-27 17:52:08
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Don't know,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Lancaster/Palmdale,85 percent or higher,Landline,1,0.9601,0.5919,0.354,0.5809,2018-10-27 17:57:50
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Other,Male,Very likely,Republican,"White, No 4-Year College Degree",35 to 49,White,Santa Clarita,85 percent or higher,Cell,1,0.9663,0.8508,0.5344,0.8229,2018-10-27 18:05:42
Dem,35 to 49,Some college or trade school,Hispanic,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",35 to 49,Hispanic,Santa Clarita,85 percent or higher,Cell,1,0.9052,0.8579,0.4901,0.8418,2018-10-27 18:14:33
Dem,35 to 49,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,Santa Clarita,Less than 50 percent,Landline,1,0.4429,1.1881,1.7833,1.225,2018-10-27 18:23:14
Dem,35 to 49,Some college or trade school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Male,Very likely,Democrat,Nonwhite,35 to 49,Hispanic,Rest of LA County,Less than 50 percent,Cell,1,0.2087,1.1915,3.2542,1.3833,2018-10-27 18:25:38
Rep,65 and older,High school,White,Female,White,Approve,Dems. take House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",65 and older,White,Lancaster/Palmdale,Less than 50 percent,Landline,1,0.3533,1.5684,2.4552,1.6701,2018-10-27 18:27:17
Dem,50 to 64,High school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,Hispanic,Ventura/Simi Valley,Less than 50 percent,Landline,0.5556,0.2502,2.8135,5.9321,2.7657,2018-10-27 18:27:31
Dem,65 and older,Graduate or Professional Degree,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,Unknown,Rest of LA County,85 percent or higher,Landline,1,0.97,0.7594,0.2672,0.7403,2018-10-27 18:33:35
Rep,50 to 64,Bachelors' degree,Unknown,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",50 to 64,Unknown,Ventura/Simi Valley,85 percent or higher,Cell,1,0.97,1.1527,0.4,1.1154,2018-10-27 18:34:20
Rep,65 and older,Bachelors' degree,Unknown,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,Unknown,Lancaster/Palmdale,85 percent or higher,Landline,1,0.97,0.648,0.2009,0.6317,2018-10-27 18:36:53
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Other,Female,Very likely,Republican,"White, 4-Year College Grads",65 and older,White,Santa Clarita,85 percent or higher,Landline,1,0.97,1.041,0.3976,1.0073,2018-10-27 18:38:41
Und,65 and older,Bachelors' degree,White,Female,Other,Approve,Don't know,Don't know,Favorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,Nonwhite,65 and older,White,Ventura/Simi Valley,85 percent or higher,Landline,1,0.97,0.989,0.2968,0.9641,2018-10-27 18:40:29
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Rest of LA County,85 percent or higher,Landline,1,0.9358,1.1474,0.5863,1.1218,2018-10-27 18:40:56
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,Lancaster/Palmdale,Less than 50 percent,Cell,1,0.1401,0.7031,2.8048,1.1256,2018-10-27 18:44:14
Dem,18 to 34,Graduate or Professional Degree,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Postgraduate Degree,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",18 to 34,Unknown,Santa Clarita,85 percent or higher,Cell,1,0.9068,0.7935,0.5363,0.7873,2018-10-27 18:44:59
Rep,35 to 49,Graduate or Professional Degree,White,Male,Other,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Other,Male,Almost certain,or as a member of another political party,Nonwhite,35 to 49,White,Ventura/Simi Valley,85 percent or higher,Cell,1,0.9518,0.5224,0.2331,0.51,2018-10-27 18:54:26
Dem,65 and older,High school,White,Female,White,Don't know,Dems. take House,Don't know,Don't know,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Santa Clarita,85 percent or higher,Landline,0,0.9228,2.0771,1.1728,1.82,2018-10-27 18:56:23
Rep,50 to 64,Bachelors' degree,Hispanic,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Republican,Nonwhite,50 to 64,Hispanic,Rest of LA County,85 percent or higher,Landline,1,0.8534,1.157,0.5523,1.1439,2018-10-27 18:56:50
Rep,50 to 64,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Don't know,Unfavorable,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,White,Rest of LA County,85 percent or higher,Landline,1,0.904,0.9947,0.7065,0.9762,2018-10-27 19:02:52
Rep,65 and older,[DO NOT READ] Refused,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,[DO NOT READ] Don't know/Refused,Other,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Rest of LA County,85 percent or higher,Landline,1,0.9298,0.7682,0.6009,0.7585,2018-10-27 19:14:16
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",35 to 49,White,Santa Clarita,85 percent or higher,Landline,1,0.9613,0.9444,0.4513,0.913,2018-10-27 19:20:14
Dem,65 and older,High school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Favorable,65 and older,High School Grad. or Less,Democratic,Female,Very likely,Democrat,Nonwhite,65 and older,Hispanic,Santa Clarita,Less than 50 percent,Landline,1,0.2597,2.9245,5.4769,3.2702,2018-10-27 19:20:41
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Ventura/Simi Valley,85 percent or higher,Cell,1,0.97,0.585,0.2378,0.5703,2018-10-27 19:26:32
Dem,50 to 64,Graduate or Professional Degree,White,Female,Black,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Postgraduate Degree,Democratic,Female,Very likely,Democrat,Nonwhite,50 to 64,White,Santa Clarita,85 percent or higher,Landline,1,0.97,0.9009,0.4158,0.8717,2018-10-27 19:30:08
Dem,50 to 64,High school,Black,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Male,Very likely,Democrat,Nonwhite,50 to 64,Other Non-White,Lancaster/Palmdale,50 to 85 percent,Landline,1,0.6938,1.1694,1.1204,1.1458,2018-10-27 19:31:05
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",50 to 64,White,Rest of LA County,85 percent or higher,Landline,1,0.97,1.1474,0.5656,1.1243,2018-10-27 19:33:47
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Rest of LA County,85 percent or higher,Landline,1,0.9353,1.8029,1.0893,1.7404,2018-10-27 19:33:56
Dem,50 to 64,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Independent (No party),Nonwhite,50 to 64,Hispanic,Ventura/Simi Valley,85 percent or higher,Cell,1,0.97,1.1148,0.4483,1.0868,2018-10-27 19:42:11
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Already voted,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Santa Clarita,85 percent or higher,Landline,1,0.9441,0.8804,0.4177,0.8667,2018-10-27 19:43:23
Dem,18 to 34,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",18 to 34,White,Ventura/Simi Valley,85 percent or higher,Cell,1,0.9029,0.7448,0.4334,0.7396,2018-10-27 19:44:26
Dem,35 to 49,Graduate or Professional Degree,White,Male,Hispanic,Disapp.,Don't know,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Male,Already voted,Independent (No party),Nonwhite,35 to 49,White,Rest of LA County,85 percent or higher,Cell,1,0.8649,0.5345,0.3363,0.5354,2018-10-27 19:44:26
Rep,[DO NOT READ] Refused,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Santa Clarita,85 percent or higher,Landline,1,0.9585,1.2625,0.5812,1.2317,2018-10-27 19:46:35
Dem,50 to 64,Bachelors' degree,Black,Female,Other,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Very likely,Independent (No party),Nonwhite,50 to 64,Other Non-White,Lancaster/Palmdale,50 to 85 percent,Landline,1,0.615,0.7464,0.4867,0.7398,2018-10-27 19:49:44
Rep,50 to 64,Some college or trade school,White,Male,White,Disapp.,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Somewhat likely,Republican,"White, No 4-Year College Degree",50 to 64,White,Santa Clarita,85 percent or higher,Cell,1,0.9635,1.0945,0.673,1.0373000000000001,2018-10-27 19:56:20
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Lancaster/Palmdale,Less than 50 percent,Cell,1,0.3051,0.8803,1.0533,1.0555,2018-10-27 19:56:47
Rep,65 and older,High school,White,Female,White,Approve,Don't know,Don't know,Favorable,65 and older,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Santa Clarita,Less than 50 percent,Landline,0.4444,0.2439,2.8345,6.637,2.2238,2018-10-27 19:59:11
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Favorable,30 to 44,4-year College Grad.,Other,Male,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Santa Clarita,50 to 85 percent,Cell,1,0.8157,1.1356,0.6359,1.1299,2018-10-27 19:59:38
Dem,50 to 64,Bachelors' degree,Unknown,Male,Black,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Very likely,Independent (No party),Nonwhite,50 to 64,Unknown,Lancaster/Palmdale,85 percent or higher,Cell,0.4444,0.8941,0.6461,0.3048,0.5794,2018-10-27 20:00:32
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Unfavorable,65 and older,Some College Educ.,Republican,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Ventura/Simi Valley,50 to 85 percent,Landline,1,0.7915,1.1281,0.5145,1.0943,2018-10-27 20:02:48
Dem,50 to 64,Some college or trade school,Black,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Male,Already voted,Democrat,"White, No 4-Year College Degree",50 to 64,Other Non-White,Lancaster/Palmdale,85 percent or higher,Landline,1,0.9184,0.4918,0.3121,0.4867,2018-10-27 20:05:21
Rep,35 to 49,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",35 to 49,White,Santa Clarita,85 percent or higher,Landline,1,0.9641,0.7489,0.3311,0.7346,2018-10-27 20:06:51
Dem,18 to 34,Some college or trade school,White,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Democratic,Male,Very likely,Independent (No party),Nonwhite,18 to 34,White,Ventura/Simi Valley,50 to 85 percent,Cell,1,0.5474,1.2184,1.4287,1.2233,2018-10-27 20:07:27
Dem,50 to 64,Bachelors' degree,Asian,Male,Other,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Male,Very likely,Independent (No party),Nonwhite,50 to 64,Other Non-White,Ventura/Simi Valley,85 percent or higher,Landline,1,0.9001,0.7151,0.3548,0.69,2018-10-27 20:07:36
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,Rest of LA County,85 percent or higher,Landline,1,0.9664,0.986,0.534,0.9537,2018-10-27 20:08:03
Dem,50 to 64,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Ventura/Simi Valley,85 percent or higher,Cell,1,0.97,0.9861,0.415,0.9614,2018-10-27 20:13:45
Dem,65 and older,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Favorable,65 and older,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Rest of LA County,85 percent or higher,Landline,1,0.9673,0.9105,0.384,0.8877,2018-10-27 20:24:25
Dem,35 to 49,Graduate or Professional Degree,Unknown,Female,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Already voted,Democrat,[DO NOT READ] Don't know/Refused,35 to 49,Unknown,Lancaster/Palmdale,85 percent or higher,Cell,1,0.954,0.4359,0.1701,0.4283,2018-10-27 20:33:06
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",65 and older,White,Lancaster/Palmdale,85 percent or higher,Cell,1,0.8675,0.5341,0.2756,0.5346,2018-10-27 20:37:45
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",50 to 64,White,Ventura/Simi Valley,85 percent or higher,Cell,1,0.9359,1.1057,0.5409,1.0903,2018-10-27 20:38:21
