response,ager,educ,file_race,gender,race_eth,APPKAV,approve,CHECK,FEMINISM,genballot,hdem_fav,hrep_fav,KAVASST,WOMEN,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_black,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,[DO NOT READ] Refused,Graduate or Professional Degree,Black,Female,[DO NOT READ] Don't know/Refused,oppose,Disapp.,Check,Don't know,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,[DO NOT READ] Don't know/Refused,50 to 64,Black,Rest,85 percent or higher,Landline,1,0.9729,0.4302,0.1444,0.4261,2018-10-02 23:02:25
Rep,18 to 34,Bachelors' degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Favorable,Favorable,Do not believe,agree,30 to 44,4-year College Grad.,Other,Female,Very likely,Republican,"White, 4-Year College Grads",18 to 34,White,Rest,Less than 50 percent,Cell,0.6667,0.2247,0.9884,3.2463,0.9306,2018-10-02 23:05:25
Rep,65 and older,High school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,agree,65 and older,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Union,50 to 85 percent,Landline,1,0.7644,2.1655,1.4329,2.2109,2018-10-02 23:05:43
Und,35 to 49,Some college or trade school,Hispanic,Female,Hispanic,oppose,Disapp.,Don't know,support,Dems. take House,Don't know,Don't know,Don't know,agree,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,35 to 49,Other Non-White,Rest,Less than 50 percent,Cell,1,0.3222,1.0175,4.0992,1.225,2018-10-02 23:07:04
Und,18 to 34,Some college or trade school,White,Female,White,oppose,Approve,Support,oppose,Don't know,Unfavorable,Unfavorable,Don't know,agree,18 to 29,Some College Educ.,Other,Female,Not at all likely,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,Rest,Less than 50 percent,Cell,0,0.117,1.1144,6.4251,0.229,2018-10-02 23:12:01
Rep,50 to 64,Bachelors' degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,agree,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Rest,50 to 85 percent,Landline,1,0.8116,0.7151,0.3365,0.7235,2018-10-02 23:12:55
Dem,65 and older,Some college or trade school,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Union,85 percent or higher,Landline,1,0.8742,0.8253,0.3236,0.8264,2018-10-02 23:16:04
Und,65 and older,Graduate or Professional Degree,Other,Female,White,Don't know,Approve,Don't know,oppose,Don't know,Don't know,Don't know,Don't know,Don't know,65 and older,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,Other Non-White,Rest,50 to 85 percent,Cell,1,0.7607,0.5389,0.3654,0.5507,2018-10-02 23:16:34
Dem,50 to 64,Some college or trade school,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,45 to 64,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Rest,50 to 85 percent,Cell,1,0.7413,0.7031,0.313,0.7213,2018-10-02 23:19:16
Dem,35 to 49,Some college or trade school,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,Mecklenburg,50 to 85 percent,Cell,1,0.7512,1.5634,0.8567,1.6006,2018-10-02 23:24:22
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,30 to 44,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Union,50 to 85 percent,Landline,1,0.8341,0.9366,0.3527,0.9439,2018-10-02 23:25:16
Und,35 to 49,Some college or trade school,White,Female,Other,support,Approve,Don't know,Don't know,Don't know,Favorable,Don't know,Don't know,agree,45 to 64,Some College Educ.,Other,Female,Almost certain,Independent (No party),Nonwhite,35 to 49,White,Rest,85 percent or higher,Landline,1,0.9732,0.9358,0.3709,0.9268,2018-10-02 23:26:19
Rep,35 to 49,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Union,Less than 50 percent,Cell,1,0.3178,1.0165,1.4665,1.2274,2018-10-02 23:27:13
Rep,35 to 49,Bachelors' degree,White,Male,[DO NOT READ] Don't know/Refused,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,agree,45 to 64,4-year College Grad.,Other,Male,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,35 to 49,White,Rest,Less than 50 percent,Cell,1,0.4839,0.7298,0.6873,0.8079,2018-10-02 23:27:58
Rep,50 to 64,Some college or trade school,Unknown,Male,White,support,Approve,Support,Don't know,Reps. keep House,Unfavorable,Favorable,Do not believe,Don't know,45 to 64,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,Unknown,Rest,50 to 85 percent,Landline,1,0.8259,0.6759,0.3848,0.6821,2018-10-02 23:28:43
Rep,50 to 64,High school,White,Male,White,support,Approve,Support,support,Reps. keep House,Don't know,Don't know,Don't know,agree,45 to 64,High School Grad. or Less,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,White,Mecklenburg,85 percent or higher,Cell,1,0.8648,2.3338,1.9085,2.2901,2018-10-02 23:39:58
Dem,35 to 49,Some college or trade school,White,Male,[DO NOT READ] Don't know/Refused,oppose,Disapp.,Check,Don't know,Dems. take House,Don't know,Don't know,Believe,Don't know,30 to 44,Some College Educ.,Other,Male,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,35 to 49,White,Rest,50 to 85 percent,Cell,1,0.6908,0.9638,0.4353,1.0003,2018-10-02 23:40:25
Rep,65 and older,Some college or trade school,Hispanic,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,disagree,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,Other Non-White,Rest,85 percent or higher,Landline,1,0.9461,0.7499,0.5074,0.7442,2018-10-02 23:41:52
Rep,50 to 64,High school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Union,85 percent or higher,Landline,1,0.8797,2.1556,1.5799,2.1567,2018-10-02 23:42:55
Dem,65 and older,Some college or trade school,White,Female,White,oppose,Disapp.,Check,Don't know,Dems. take House,Don't know,Don't know,Don't know,agree,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Rest,Less than 50 percent,Landline,1,0.1891,0.6714,2.4586,0.9127,2018-10-02 23:43:13
Und,50 to 64,Some college or trade school,Black,Male,Black,Don't know,Disapp.,Check,oppose,Don't know,Don't know,Don't know,Believe,agree,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Democrat,Nonwhite,50 to 64,Black,Rest,Less than 50 percent,Cell,1,0.3047,0.5584,0.9151,0.6805,2018-10-02 23:44:43
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,support,Approve,Don't know,oppose,Reps. keep House,Don't know,Favorable,Do not believe,Don't know,45 to 64,Postgraduate Degree,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,Rest,Less than 50 percent,Cell,1,0.1715,0.4247,0.9604,0.5191,2018-10-02 23:44:46
Rep,65 and older,Bachelors' degree,White,Male,White,support,Approve,Support,support,Reps. keep House,Favorable,Don't know,Don't know,agree,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Union,85 percent or higher,Cell,1,0.9779,0.7646,0.2284,0.7571,2018-10-02 23:50:49
Rep,50 to 64,Bachelors' degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,disagree,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Rest,Less than 50 percent,Landline,1,0.394,0.5982,0.8076,0.6901,2018-10-02 23:53:22
Dem,50 to 64,Some college or trade school,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Don't know,Believe,agree,45 to 64,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Rest,Less than 50 percent,Landline,1,0.4623,0.6457,0.9131,0.7212,2018-10-02 23:54:43
Dem,50 to 64,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Mecklenburg,85 percent or higher,Landline,1,0.9855,0.9403,0.4523,0.9311,2018-10-02 23:54:50
Dem,35 to 49,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,oppose,Reps. keep House,Favorable,Unfavorable,Don't know,agree,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Rest,85 percent or higher,Landline,1,0.9731,0.8848,0.342,0.8763,2018-10-03 00:08:00
Rep,35 to 49,High school,White,Male,White,support,Approve,Support,support,Reps. keep House,Don't know,Don't know,Do not believe,agree,30 to 44,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,Rest,Less than 50 percent,Cell,0.8889,0.4204,1.9487,3.8764,2.1366,2018-10-03 00:12:21
Dem,65 and older,High school,Black,Female,[DO NOT READ] Don't know/Refused,Don't know,Disapp.,Don't know,Don't know,Don't know,Favorable,Unfavorable,Don't know,agree,65 and older,High School Grad. or Less,Democratic,Female,Not very likely,Democrat,[DO NOT READ] Don't know/Refused,65 and older,Black,Rest,85 percent or higher,Landline,1,0.976,1.4043,0.8056,1.3394,2018-10-03 00:15:57
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Mecklenburg,85 percent or higher,Cell,1,0.9043,1.0495,0.5366,1.0465,2018-10-03 00:16:42
Und,65 and older,High school,White,Male,White,support,Approve,Support,oppose,Don't know,Don't know,Don't know,Do not believe,Don't know,65 and older,High School Grad. or Less,Democratic,Male,Somewhat likely,Democrat,"White, No 4-Year College Degree",65 and older,White,Mecklenburg,50 to 85 percent,Landline,0.4444,0.8244,2.574,2.482,2.0519,2018-10-03 00:17:45
Dem,35 to 49,Graduate or Professional Degree,Black,Female,Black,oppose,Disapp.,Don't know,oppose,Dems. take House,Don't know,Don't know,Believe,Don't know,30 to 44,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),Nonwhite,35 to 49,Black,Rest,50 to 85 percent,Cell,1,0.604,0.613,0.2492,0.6511,2018-10-03 00:17:54
Dem,18 to 34,Some college or trade school,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,30 to 44,Some College Educ.,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",18 to 34,White,Union,Less than 50 percent,Landline,1,0.319,1.5839,5.3129,1.7407,2018-10-03 00:19:06
Dem,50 to 64,High school,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,45 to 64,High School Grad. or Less,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Mecklenburg,85 percent or higher,Landline,1,0.8742,2.4036,2.4528,2.4068,2018-10-03 00:20:00
Dem,50 to 64,Graduate or Professional Degree,White,Male,Other,support,Approve,Support,Don't know,Reps. keep House,Favorable,Don't know,Don't know,agree,45 to 64,Postgraduate Degree,Other,Male,Very likely,Independent (No party),Nonwhite,50 to 64,White,Rest,50 to 85 percent,Cell,0.7778,0.732,0.4763,0.1784,0.45,2018-10-03 00:23:36
Dem,35 to 49,Some college or trade school,Black,Female,Black,oppose,Disapp.,Check,oppose,Dems. take House,Favorable,Don't know,Don't know,agree,30 to 44,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,35 to 49,Black,Rest,85 percent or higher,Cell,1,0.9673,0.8705,0.3249,0.86240000000000006,2018-10-03 00:25:24
Dem,35 to 49,High school,Black,Male,Hispanic,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Don't know,agree,45 to 64,High School Grad. or Less,Democratic,Male,Very likely,Democrat,Nonwhite,35 to 49,Black,Rest,85 percent or higher,Cell,1,0.9123,1.8346,0.9509,1.7987,2018-10-03 00:25:42
Dem,65 and older,Grade school,Black,Male,Black,oppose,Disapp.,Check,oppose,Dems. take House,Favorable,Unfavorable,Don't know,disagree,65 and older,High School Grad. or Less,Other,Male,Somewhat likely,Democrat,Nonwhite,65 and older,Black,Rest,85 percent or higher,Landline,0.5556,0.9445,1.2246,0.54,1.1094,2018-10-03 00:26:45
Rep,50 to 64,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,Don't know,45 to 64,4-year College Grad.,Republican,Male,Almost certain,or as a member of another political party,"White, 4-Year College Grads",50 to 64,White,Union,85 percent or higher,Cell,1,0.9379,0.7839,0.2519,0.7785,2018-10-03 00:27:57
Dem,35 to 49,Some college or trade school,Hispanic,Female,Hispanic,oppose,Disapp.,Check,Don't know,Dems. take House,Favorable,Don't know,Believe,agree,30 to 44,Some College Educ.,Democratic,Female,Very likely,or as a member of another political party,Nonwhite,35 to 49,Other Non-White,Union,85 percent or higher,Cell,1,0.9749,1.4343,1.2023,1.4111,2018-10-03 00:28:15
Rep,50 to 64,High school,White,Female,Other,support,Approve,Support,support,Reps. keep House,Favorable,Don't know,Do not believe,agree,45 to 64,High School Grad. or Less,Other,Female,Almost certain,Independent (No party),Nonwhite,50 to 64,White,Rest,50 to 85 percent,Cell,1,0.8393,1.7148,1.2695,1.7267,2018-10-03 00:30:30
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Union,85 percent or higher,Cell,1,0.9496,0.5732,0.1806,0.5686,2018-10-03 00:31:11
Rep,35 to 49,Bachelors' degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Favorable,Favorable,Do not believe,disagree,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Mecklenburg,85 percent or higher,Cell,1,0.9794,1.3464,0.5961,1.3332,2018-10-03 00:34:11
Rep,35 to 49,Bachelors' degree,White,Male,White,support,Approve,Support,support,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Union,50 to 85 percent,Cell,1,0.6902,1.1906,0.4697,1.2358,2018-10-03 00:36:08
Rep,65 and older,Graduate or Professional Degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,65 and older,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Union,85 percent or higher,Landline,1,0.9828,0.6015,0.2049,0.5955,2018-10-03 00:39:46
Rep,35 to 49,Bachelors' degree,Unknown,Female,White,support,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Don't know,agree,30 to 44,4-year College Grad.,Other,Female,Somewhat likely,Independent (No party),"White, 4-Year College Grads",35 to 49,Unknown,Union,50 to 85 percent,Landline,0.5556,0.7496,1.1789,0.7672,0.9343,2018-10-03 00:39:46
Und,50 to 64,Some college or trade school,Asian,Female,White,support,Disapp.,Check,Don't know,Don't know,Don't know,Don't know,Don't know,agree,45 to 64,Some College Educ.,Other,Female,Somewhat likely,Independent (No party),"White, No 4-Year College Degree",50 to 64,Other Non-White,Union,Less than 50 percent,Cell,0.6667,0.4858,0.9284,2.4304,0.7003,2018-10-03 00:40:20
Dem,35 to 49,Some college or trade school,Black,Male,Black,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,45 to 64,Some College Educ.,Other,Male,Almost certain,Independent (No party),Nonwhite,35 to 49,Black,Rest,85 percent or higher,Cell,1,0.9297,0.7591,0.2262,0.7545,2018-10-03 00:41:32
Rep,50 to 64,Bachelors' degree,White,Female,White,support,Approve,Support,support,Reps. keep House,Don't know,Don't know,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Female,Somewhat likely,Republican,"White, 4-Year College Grads",50 to 64,White,Union,50 to 85 percent,Cell,0.4444,0.6616,0.9343,0.4742,0.6711,2018-10-03 00:42:53
Rep,50 to 64,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Mecklenburg,50 to 85 percent,Cell,1,0.6972,1.0116,0.5319,1.0482,2018-10-03 00:45:35
Rep,35 to 49,Bachelors' degree,White,Male,White,oppose,Disapp.,Check,oppose,Dems. take House,Unfavorable,Favorable,Believe,agree,30 to 44,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Mecklenburg,50 to 85 percent,Cell,1,0.8157,1.3276,0.6071,1.3422,2018-10-03 00:49:51
Und,[DO NOT READ] Refused,Bachelors' degree,White,Female,[DO NOT READ] Don't know/Refused,Don't know,Disapp.,Check,Don't know,Don't know,Don't know,Don't know,Don't know,agree,45 to 64,4-year College Grad.,Democratic,Female,Somewhat likely,Independent (No party),[DO NOT READ] Don't know/Refused,35 to 49,White,Union,50 to 85 percent,Cell,0.6667,0.5325,1.3071,0.9276,0.9995,2018-10-03 00:50:27
Dem,35 to 49,Some college or trade school,Black,Female,Black,oppose,Disapp.,Check,oppose,Dems. take House,Unfavorable,Unfavorable,Believe,agree,45 to 64,Some College Educ.,Democratic,Female,Somewhat likely,Democrat,Nonwhite,35 to 49,Black,Mecklenburg,50 to 85 percent,Cell,1,0.8188,1.4979,0.8788,1.3855,2018-10-03 00:56:00
Rep,65 and older,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,65 and older,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",65 and older,White,Mecklenburg,85 percent or higher,Cell,1,0.9843,0.8905,0.3327,0.8776,2018-10-03 01:01:06
Rep,65 and older,Bachelors' degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,agree,65 and older,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Mecklenburg,85 percent or higher,Landline,1,0.9528,0.9172,0.4363,0.9096,2018-10-03 01:10:14
Rep,65 and older,Graduate or Professional Degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,Don't know,65 and older,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Union,85 percent or higher,Cell,1,0.9634,0.5591,0.1684,0.554,2018-10-03 01:11:26
Dem,65 and older,High school,Black,Female,Black,oppose,Disapp.,Check,support,Dems. take House,Favorable,Favorable,Don't know,disagree,65 and older,High School Grad. or Less,Democratic,Female,Very likely,Democrat,Nonwhite,65 and older,Black,Union,Less than 50 percent,Landline,1,0.4891,1.7712,3.7409,1.8318,2018-10-03 01:12:29
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Mecklenburg,85 percent or higher,Cell,1,0.9815,0.6973,0.2524,0.6905,2018-10-03 01:14:53
Und,50 to 64,Some college or trade school,Black,Female,Black,oppose,Disapp.,Check,oppose,Dems. take House,Don't know,Don't know,Do not believe,agree,45 to 64,Some College Educ.,Other,Female,Almost certain,Independent (No party),Nonwhite,50 to 64,Black,Rest,85 percent or higher,Landline,1,0.9762,0.5957,0.2113,0.5899,2018-10-03 01:16:05
Und,65 and older,Bachelors' degree,White,Female,White,support,Approve,Don't know,support,Reps. keep House,Don't know,Don't know,Don't know,agree,65 and older,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Cell,0.7778,0.9412,0.6168,0.2154,0.5955,2018-10-03 01:16:23
Rep,50 to 64,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,White,Mecklenburg,85 percent or higher,Cell,1,0.8638,1.1073,0.6649,1.0866,2018-10-03 01:16:48
Rep,35 to 49,Bachelors' degree,White,Male,White,support,Approve,Support,support,Reps. keep House,Don't know,Don't know,Do not believe,Don't know,30 to 44,4-year College Grad.,Other,Male,Somewhat likely,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Mecklenburg,50 to 85 percent,Landline,0.7778,0.6639,1.3276,0.7381,1.1105,2018-10-03 01:18:54
Dem,35 to 49,Some college or trade school,Black,Female,Black,support,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Don't know,agree,30 to 44,Some College Educ.,Democratic,Female,Somewhat likely,Democrat,Nonwhite,35 to 49,Black,Rest,Less than 50 percent,Cell,1,0.2714,0.8234,1.7568,0.7529,2018-10-03 01:20:24
Und,35 to 49,Graduate or Professional Degree,White,Female,White,support,Approve,Check,oppose,Reps. keep House,Don't know,Don't know,Don't know,disagree,45 to 64,Postgraduate Degree,Republican,Female,Not very likely,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Union,50 to 85 percent,Cell,0.2222,0.6546,0.9783,0.4382,0.5189,2018-10-03 01:32:40
Rep,65 and older,High school,White,Male,White,oppose,Approve,Support,oppose,Reps. keep House,Favorable,Favorable,Do not believe,disagree,65 and older,High School Grad. or Less,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Mecklenburg,50 to 85 percent,Cell,1,0.8278,2.5222,2.0342,2.4794,2018-10-03 20:36:55
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Favorable,Favorable,Don't know,agree,45 to 64,Postgraduate Degree,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,Mecklenburg,85 percent or higher,Cell,0.8889,0.8896,0.6973,0.2749,0.6759,2018-10-03 20:46:31
Dem,35 to 49,High school,Other,Female,Hispanic,oppose,Disapp.,Check,Don't know,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,Nonwhite,35 to 49,Other Non-White,Mecklenburg,85 percent or higher,Cell,1,0.8796,3.7876,7.7849,3.7896,2018-10-03 20:49:54
Rep,35 to 49,Graduate or Professional Degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Don't know,agree,45 to 64,Postgraduate Degree,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",35 to 49,White,Mecklenburg,50 to 85 percent,Cell,0.7778,0.7871,1.1394,0.5543,1.0793,2018-10-03 20:53:57
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Don't know,Disapp.,Don't know,Don't know,Don't know,Favorable,Unfavorable,Don't know,agree,65 and older,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Mecklenburg,85 percent or higher,Cell,1,0.9458,0.6512,0.2456,0.6462,2018-10-03 20:58:00
Rep,35 to 49,Bachelors' degree,White,Male,Other,support,Approve,Support,Don't know,Reps. keep House,Favorable,Favorable,Do not believe,agree,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Republican,Nonwhite,35 to 49,White,Mecklenburg,50 to 85 percent,Cell,1,0.8442,1.3867,0.5855,1.3951,2018-10-03 20:58:54
Rep,35 to 49,Graduate or Professional Degree,White,Female,Asian,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,agree,45 to 64,Postgraduate Degree,Republican,Female,Not very likely,Republican,Nonwhite,35 to 49,White,Mecklenburg,Less than 50 percent,Cell,1,0.4624,0.9728,1.3752,0.7592,2018-10-03 21:11:24
Rep,[DO NOT READ] Refused,Bachelors' degree,White,Female,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Favorable,Do not believe,Don't know,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Union,85 percent or higher,Cell,1,0.9645,0.8432,0.3091,0.8355,2018-10-03 21:13:57
Und,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Male,White,Don't know,Don't know,Don't know,Don't know,Reps. keep House,Don't know,Don't know,Don't know,Don't know,45 to 64,[DO NOT READ] Don't know/Refused,Other,Male,Very likely,[DO NOT READ] Refused,"White, No 4-Year College Degree",50 to 64,White,Mecklenburg,50 to 85 percent,Cell,0.8889,0.6965,1.3005,0.639,1.2624,2018-10-03 21:14:06
Dem,50 to 64,Bachelors' degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Favorable,Don't know,agree,45 to 64,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Mecklenburg,85 percent or higher,Cell,1,0.9697,0.8741,0.3615,0.8658,2018-10-03 21:16:03
Dem,35 to 49,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,30 to 44,4-year College Grad.,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",35 to 49,White,Mecklenburg,85 percent or higher,Cell,1,0.9885,1.3741,0.7127,1.3555,2018-10-03 21:20:39
Dem,50 to 64,Some college or trade school,White,Male,White,oppose,Disapp.,Check,Don't know,Don't know,Unfavorable,Unfavorable,Don't know,agree,45 to 64,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Union,85 percent or higher,Cell,1,0.8583,0.8461,0.3513,0.8493,2018-10-03 21:21:24
Dem,50 to 64,Some college or trade school,Black,Male,Black,Don't know,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Don't know,agree,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Democrat,Nonwhite,50 to 64,Black,Rest,50 to 85 percent,Cell,1,0.8426,0.654,0.2448,0.6582,2018-10-03 21:23:21
Dem,35 to 49,Graduate or Professional Degree,Asian,Female,Asian,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,35 to 49,Other Non-White,Mecklenburg,85 percent or higher,Cell,1,0.9226,1.1317,1.0089,1.1258,2018-10-03 21:30:06
