response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,65 and older,High school,White,Male,White,Approve,Don't know,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,East,50 to 85 percent,Landline,1,0.8031,1.4213,1.0684,1.449,2018-10-23 14:11:09
Rep,50 to 64,High school,Hispanic,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,Non-White,West,85 percent or higher,Cell,1,0.97,1.6428,0.825,1.6371,2018-10-23 14:11:09
Dem,50 to 64,Bachelors' degree,White,Male,White,Don't know,Don't know,Favorable,Favorable,45 to 64,4-year College Grad.,Democratic,Male,Very likely,Independent (No party),"White, 4-Year College Grads",50 to 64,White,East,85 percent or higher,Cell,0.7778,0.8734,0.9047,0.513,0.8688,2018-10-23 14:11:09
Dem,50 to 64,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Dona Ana,Less than 50 percent,Cell,1,0.3954,0.8676,1.4279,1.0062,2018-10-23 14:11:18
Rep,18 to 34,Bachelors' degree,White,Male,Other,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,4-year College Grad.,Republican,Male,Very likely,Republican,Nonwhite,18 to 34,White,Dona Ana,85 percent or higher,Cell,1,0.8665,1.0118,0.7105,0.9988,2018-10-23 14:11:18
Und,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,East,50 to 85 percent,Cell,1,0.8117,0.8291,0.486,0.8439,2018-10-23 14:11:18
Rep,65 and older,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",65 and older,White,East,50 to 85 percent,Landline,1,0.8397,0.6393,0.3259,0.6318,2018-10-23 14:11:18
Rep,35 to 49,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,East,Less than 50 percent,Cell,1,0.4066,0.53,0.918,0.6111,2018-10-23 14:11:27
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,East,85 percent or higher,Cell,1,0.9453,0.9541,0.5241,0.9525,2018-10-23 14:11:27
Dem,65 and older,High school,Hispanic,Female,Hispanic,Disapp.,Reps. keep House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Already voted,Democrat,Nonwhite,65 and older,Non-White,West,85 percent or higher,Cell,1,0.9554,1.6739,0.8629,1.681,2018-10-23 14:11:27
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,West,50 to 85 percent,Landline,1,0.7546,0.8578,0.5427,0.8829,2018-10-23 14:11:27
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Dona Ana,85 percent or higher,Cell,1,0.8625,1.1675,0.6563,1.1782,2018-10-23 14:11:27
Dem,50 to 64,Some college or trade school,Other,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",50 to 64,Non-White,West,85 percent or higher,Cell,1,0.9616,0.9259,0.387,0.915,2018-10-23 14:11:36
Dem,65 and older,Some college or trade school,White,Male,White,Don't know,Dems. take House,Favorable,Don't know,65 and older,Some College Educ.,Democratic,Male,Very likely,Democrat,"White, No 4-Year College Degree",65 and older,White,West,85 percent or higher,Landline,1,0.97,0.9496,0.4812,0.9392,2018-10-23 14:11:45
Rep,35 to 49,Some college or trade school,Unknown,Male,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,Unknown,East,85 percent or higher,Cell,1,0.9192,1.6558,0.9645,1.6579,2018-10-23 14:11:45
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,West,85 percent or higher,Landline,1,0.97,0.9386,0.4491,0.9354,2018-10-23 14:11:45
Dem,50 to 64,High school,Unknown,Male,Hispanic,Disapp.,Dems. take House,Favorable,Favorable,45 to 64,High School Grad. or Less,Democratic,Male,Already voted,Democrat,Nonwhite,50 to 64,Unknown,West,Less than 50 percent,Landline,1,0.3533,2.0771,3.9819,2.6275,2018-10-23 14:11:45
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,West,85 percent or higher,Landline,1,0.8795,1.0086,0.5642,1.0153,2018-10-23 14:11:54
Dem,35 to 49,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Female,Very likely,Democrat,Nonwhite,35 to 49,Non-White,Dona Ana,50 to 85 percent,Cell,1,0.7755,0.9884,0.6048,0.9813,2018-10-23 14:11:54
Und,65 and older,Graduate or Professional Degree,White,Female,Other,Disapp.,Dems. take House,Don't know,Don't know,65 and older,Postgraduate Degree,Democratic,Female,Very likely,Independent (No party),Nonwhite,65 and older,White,Dona Ana,50 to 85 percent,Landline,1,0.7534,0.7525,0.4089,0.7486,2018-10-23 14:11:54
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,West,85 percent or higher,Cell,1,0.8902,0.6479,0.2936,0.6512,2018-10-23 14:11:54
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,High School Grad. or Less,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",65 and older,White,West,85 percent or higher,Landline,1,0.954,1.6324,0.9967,1.6397,2018-10-23 14:11:54
Dem,50 to 64,Graduate or Professional Degree,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,Unknown,West,85 percent or higher,Landline,1,0.9492,1.1303,0.4208,1.1281,2018-10-23 14:11:54
Rep,65 and older,High school,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,Unknown,East,50 to 85 percent,Landline,1,0.6956,2.6338,2.004,2.7468,2018-10-23 14:11:54
Dem,65 and older,Some college or trade school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Almost certain,Independent (No party),Nonwhite,65 and older,Non-White,Dona Ana,Less than 50 percent,Cell,1,0.2706,0.9561,2.0612,1.2036,2018-10-23 14:11:54
Und,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,East,50 to 85 percent,Landline,1,0.8355,1.3949,0.9969,1.4139,2018-10-23 14:11:54
Dem,18 to 34,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Don't know,18 to 29,Some College Educ.,Democratic,Female,Very likely,Democrat,Nonwhite,18 to 34,Non-White,Dona Ana,Less than 50 percent,Landline,1,0.2973,0.7879,1.8764,0.8808,2018-10-23 14:12:03
Und,18 to 34,Some college or trade school,White,Female,White,Don't know,Don't know,Favorable,Don't know,30 to 44,Some College Educ.,Republican,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,West,85 percent or higher,Cell,0.7778,0.8544,0.8193,0.5788,0.8085,2018-10-23 14:12:03
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Postgraduate Degree,Other,Female,Already voted,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Dona Ana,50 to 85 percent,Cell,1,0.7159,0.7151,0.3618,0.7624,2018-10-23 14:12:03
Dem,50 to 64,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,East,85 percent or higher,Landline,1,0.97,1.6168,1.0368,1.6111,2018-10-23 14:12:03
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Dona Ana,50 to 85 percent,Landline,1,0.5642,1.0145,0.8674,1.0975,2018-10-23 14:12:03
Dem,65 and older,Grade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Don't know,Don't know,65 and older,High School Grad. or Less,Democratic,Female,Very likely,Democrat,Nonwhite,65 and older,Non-White,Dona Ana,Less than 50 percent,Cell,0.4444,0.352,1.6435,3.2275,1.3212,2018-10-23 14:12:03
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",35 to 49,White,East,85 percent or higher,Landline,1,0.8889,0.9356,0.6504,0.923,2018-10-23 14:12:03
Dem,65 and older,High school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Already voted,Democrat,Nonwhite,65 and older,Non-White,West,85 percent or higher,Landline,1,0.9626,1.6739,0.8564,1.6787,2018-10-23 14:12:12
Rep,50 to 64,Some college or trade school,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Independent (No party),Nonwhite,50 to 64,Non-White,East,85 percent or higher,Cell,1,0.9263,0.9783,0.4638,0.9787,2018-10-23 14:12:12
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,West,85 percent or higher,Landline,0.4444,0.9435,0.9943,0.5241,0.9565,2018-10-23 14:12:12
Und,18 to 34,Some college or trade school,Other,Male,Other,Approve,Don't know,Don't know,Don't know,18 to 29,Some College Educ.,Democratic,Male,Not very likely,Independent (No party),Nonwhite,18 to 34,Non-White,Dona Ana,Less than 50 percent,Cell,0.6667,0.0775,0.7767,3.7051,0.4419,2018-10-23 14:12:12
Und,35 to 49,Graduate or Professional Degree,White,Female,Hispanic,Approve,Reps. keep House,Don't know,Favorable,30 to 44,Postgraduate Degree,Republican,Female,Already voted,Republican,Nonwhite,35 to 49,White,East,50 to 85 percent,Cell,1,0.7957,0.5876,0.3677,0.6122,2018-10-23 14:12:12
Dem,50 to 64,Graduate or Professional Degree,Hispanic,Female,White,Disapp.,Reps. keep House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,Non-White,West,85 percent or higher,Cell,1,0.9635,0.6956,0.2492,0.6935,2018-10-23 14:12:12
Dem,50 to 64,Bachelors' degree,White,Male,White,Disapp.,Reps. keep House,Favorable,Don't know,45 to 64,4-year College Grad.,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",50 to 64,White,East,Less than 50 percent,Cell,1,0.3263,0.704,1.4512,0.9094,2018-10-23 14:12:21
Dem,65 and older,High school,White,Female,Hispanic,Disapp.,Dems. take House,Don't know,Don't know,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,Nonwhite,65 and older,White,Dona Ana,85 percent or higher,Cell,1,0.9102,2.0597,1.3625,2.0646,2018-10-23 14:12:21
Und,[DO NOT READ] Refused,Some college or trade school,White,Male,White,Disapp.,Don't know,Favorable,Don't know,65 and older,Some College Educ.,Democratic,Male,Almost certain,[DO NOT READ] Refused,"White, No 4-Year College Degree",65 and older,White,Dona Ana,50 to 85 percent,Cell,1,0.6523,1.0337,0.7729,1.0898,2018-10-23 14:12:21
Rep,50 to 64,High school,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,East,85 percent or higher,Landline,1,0.97,1.6401,1.0405,1.6344,2018-10-23 14:12:21
Rep,18 to 34,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,4-year College Grad.,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",18 to 34,White,East,50 to 85 percent,Cell,1,0.7176,0.7083,0.5958,0.7073,2018-10-23 14:12:30
Und,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Dona Ana,50 to 85 percent,Cell,1,0.5307,0.7525,0.5806,0.8234,2018-10-23 14:12:30
Rep,35 to 49,Some college or trade school,White,Female,Other,Approve,Reps. keep House,Don't know,Don't know,30 to 44,Some College Educ.,Republican,Female,Very likely,Republican,Nonwhite,35 to 49,White,West,50 to 85 percent,Landline,1,0.6986,0.79990000000000006,0.629,0.8006,2018-10-23 14:12:30
Dem,[DO NOT READ] Refused,Bachelors' degree,White,Female,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Already voted,Democrat,[DO NOT READ] Don't know/Refused,65 and older,White,Dona Ana,85 percent or higher,Landline,1,0.97,1.2068,0.6034,1.2087,2018-10-23 14:12:30
Dem,65 and older,High school,Hispanic,Male,Hispanic,Disapp.,Don't know,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Male,Almost certain,Republican,Nonwhite,65 and older,Non-White,West,50 to 85 percent,Cell,1,0.8445,1.4237,0.8056,1.4409,2018-10-23 14:12:30
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,or as a member of another political party,"White, 4-Year College Grads",65 and older,White,West,85 percent or higher,Landline,1,0.9692,0.6912,0.2943,0.6889,2018-10-23 14:12:39
Und,18 to 34,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,30 to 44,Some College Educ.,Other,Female,Somewhat likely,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,Dona Ana,Less than 50 percent,Cell,0.5556,0.2054,0.779,2.8734,0.5094,2018-10-23 14:12:39
Dem,65 and older,Some college or trade school,White,Female,Other,Don't know,Dems. take House,Favorable,Don't know,65 and older,Some College Educ.,Democratic,Female,Already voted,Democrat,Nonwhite,65 and older,White,West,85 percent or higher,Cell,1,0.9655,0.9633,0.4852,0.9656,2018-10-23 14:12:39
Und,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,East,85 percent or higher,Cell,1,0.9587,0.9678,0.5187,0.9652,2018-10-23 14:12:39
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Dona Ana,50 to 85 percent,Cell,0.8889,0.502,0.7139,0.6927,0.7649,2018-10-23 14:12:39
Dem,35 to 49,Bachelors' degree,Hispanic,Female,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,Non-White,West,Less than 50 percent,Cell,1,0.4405,0.7113,0.9155,0.807,2018-10-23 14:12:39
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,Dona Ana,50 to 85 percent,Cell,1,0.5918,0.9634,0.8357,0.9801,2018-10-23 14:12:39
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",65 and older,White,Dona Ana,85 percent or higher,Cell,1,0.97,2.0597,1.2784,2.063,2018-10-23 14:12:39
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,East,85 percent or higher,Cell,1,0.9535,0.9473,0.4978,0.945,2018-10-23 14:12:48
Rep,18 to 34,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",18 to 34,White,West,85 percent or higher,Cell,1,0.9392,0.5879,0.3206,0.5922,2018-10-23 14:12:48
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,West,85 percent or higher,Cell,1,0.9551,0.6387,0.2727,0.6371,2018-10-23 14:12:48
Dem,18 to 34,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,18 to 34,Non-White,West,50 to 85 percent,Cell,1,0.7747,0.6923,0.4327,0.7097,2018-10-23 14:12:48
Dem,18 to 34,Some college or trade school,White,Female,Hispanic,Disapp.,Dems. take House,Unfavorable,Don't know,18 to 29,Some College Educ.,Other,Female,Very likely,Independent (No party),Nonwhite,18 to 34,White,Dona Ana,Less than 50 percent,Cell,1,0.0689,0.779,3.935,1.1425,2018-10-23 14:12:48
Und,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,West,85 percent or higher,Landline,1,0.97,1.7092,1.0384,1.7033,2018-10-23 14:12:57
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,East,85 percent or higher,Cell,1,0.956,0.6714,0.3682,0.6696,2018-10-23 14:12:57
Dem,65 and older,Some college or trade school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Don't know,Don't know,65 and older,Some College Educ.,Democratic,Male,Somewhat likely,Democrat,Nonwhite,65 and older,Non-White,East,50 to 85 percent,Landline,0.1111,0.8312,0.8601,0.4409,0.6084,2018-10-23 14:12:57
Dem,65 and older,Some college or trade school,Other,Male,White,Approve,Dems. take House,Favorable,Favorable,65 and older,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,Non-White,West,85 percent or higher,Landline,1,0.8828,0.9737,0.4584,0.9797,2018-10-23 14:12:57
Dem,18 to 34,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,High School Grad. or Less,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",18 to 34,White,Dona Ana,50 to 85 percent,Cell,1,0.5565,1.4436,1.8392,1.4787,2018-10-23 14:13:06
Dem,18 to 34,Bachelors' degree,Hispanic,Male,Hispanic,Disapp.,Don't know,Favorable,Unfavorable,18 to 29,4-year College Grad.,Other,Male,Very likely,Independent (No party),Nonwhite,18 to 34,Non-White,West,Less than 50 percent,Cell,1,0.0478,0.6197,2.497,0.9772,2018-10-23 14:13:06
Dem,50 to 64,High school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,High School Grad. or Less,Democratic,Male,Very likely,Democrat,Nonwhite,50 to 64,Non-White,Dona Ana,50 to 85 percent,Cell,1,0.7794,1.6837,1.043,1.671,2018-10-23 14:13:06
Dem,50 to 64,Bachelors' degree,White,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,White,West,50 to 85 percent,Landline,1,0.8023,0.7734,0.4245,0.7886,2018-10-23 14:13:06
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",65 and older,White,East,85 percent or higher,Cell,1,0.97,1.0326,0.5595,1.0342,2018-10-23 14:13:06
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,West,85 percent or higher,Cell,1,0.9172,1.7092,1.0982,1.7117,2018-10-23 14:13:15
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Already voted,Democrat,"White, No 4-Year College Degree",65 and older,White,West,85 percent or higher,Cell,1,0.97,0.9496,0.4812,0.9511,2018-10-23 14:13:15
Rep,18 to 34,Bachelors' degree,White,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,4-year College Grad.,Republican,Female,Almost certain,Republican,Nonwhite,18 to 34,White,West,50 to 85 percent,Cell,1,0.5354,0.7019,0.7329,0.7667,2018-10-23 14:13:15
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,Postgraduate Degree,Democratic,Male,Very likely,Democrat,"White, 4-Year College Grads",65 and older,White,East,85 percent or higher,Cell,1,0.97,0.6976,0.3204,0.69,2018-10-23 14:13:15
Und,18 to 34,Some college or trade school,Hispanic,Male,Hispanic,Approve,Don't know,Don't know,Don't know,18 to 29,Some College Educ.,Other,Male,Very likely,[DO NOT READ] Refused,Nonwhite,18 to 34,Non-White,East,Less than 50 percent,Cell,0.6667,0.0153,0.639,2.8503,0.8689,2018-10-23 14:13:24
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Dona Ana,50 to 85 percent,Cell,1,0.6856,0.7139,0.5071,0.7463,2018-10-23 14:13:24
Dem,[DO NOT READ] Refused,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",50 to 64,White,Dona Ana,85 percent or higher,Cell,1,0.9016,1.1392,0.6209,1.1567,2018-10-23 14:13:24
Dem,65 and older,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Don't know,65 and older,Some College Educ.,Democratic,Female,Very likely,Democrat,Nonwhite,65 and older,Non-White,West,85 percent or higher,Landline,1,0.9543,0.9878,0.4256,0.9756,2018-10-23 14:13:24
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Dona Ana,85 percent or higher,Landline,1,0.9388,1.2636,0.6604,1.2623,2018-10-23 14:13:24
Dem,35 to 49,High school,White,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,Nonwhite,35 to 49,White,Dona Ana,50 to 85 percent,Cell,1,0.5701,1.6334,1.926,1.7637,2018-10-23 14:13:33
Rep,35 to 49,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Other,Female,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Dona Ana,85 percent or higher,Cell,1,0.9382,1.1247,0.6119,1.1237,2018-10-23 14:13:33
Dem,65 and older,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",65 and older,White,Dona Ana,85 percent or higher,Cell,1,0.97,1.1896,0.6012,1.1915,2018-10-23 14:13:33
Rep,65 and older,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,Postgraduate Degree,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",65 and older,White,East,85 percent or higher,Landline,1,0.9591,0.741,0.3445,0.7321,2018-10-23 14:13:42
Rep,65 and older,Graduate or Professional Degree,White,Female,Other,Approve,Dems. take House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Female,Almost certain,Independent (No party),Nonwhite,65 and older,White,East,85 percent or higher,Cell,1,0.97,0.741,0.3407,0.7384,2018-10-23 14:13:42
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,East,85 percent or higher,Cell,1,0.97,0.7077,0.3216,0.7052,2018-10-23 14:13:42
Dem,[DO NOT READ] Refused,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Don't know,Unfavorable,65 and older,4-year College Grad.,Republican,Female,Somewhat likely,Republican,"White, 4-Year College Grads",65 and older,White,East,50 to 85 percent,Landline,0.8889,0.7905,0.8845,0.5447,0.7974,2018-10-23 14:13:42
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Other,Female,Very likely,Democrat,"White, 4-Year College Grads",35 to 49,White,Dona Ana,50 to 85 percent,Cell,1,0.7194,0.7013,0.4201,0.7002,2018-10-23 14:13:42
Und,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Don't know,65 and older,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Dona Ana,85 percent or higher,Landline,1,0.9665,1.2726,0.6696,1.2583,2018-10-23 14:13:42
Dem,65 and older,Some college or trade school,White,Female,White,Don't know,Don't know,Favorable,Unfavorable,65 and older,Some College Educ.,Republican,Female,Somewhat likely,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Dona Ana,Less than 50 percent,Landline,0.4444,0.3185,0.9903,2.1474,0.6077,2018-10-23 14:13:51
