response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,race_eth2,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,65 and older,Some College Educ.,Other,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Central,50 to 85 percent,Landline,1,0.7488,1.0219,0.5717,1.0781,2018-10-28 23:33:23
Und,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Unfavorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Rest,85 percent or higher,Cell,1,0.8772,0.7466,0.4162,0.7513,2018-10-28 23:33:59
Dem,50 to 64,Bachelors' degree,White,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Already voted,Democrat,Nonwhite,Nonwhite,50 to 64,White,Rest,85 percent or higher,Cell,1,0.97,0.697,0.4148,0.6977,2018-10-28 23:36:23
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",White,35 to 49,White,Rest,85 percent or higher,Cell,1,0.97,0.8608,0.6963,0.8617,2018-10-28 23:49:04
Rep,35 to 49,Graduate or Professional Degree,White,Female,Other,Approve,Don't know,Favorable,Favorable,45 to 64,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),Nonwhite,Nonwhite,35 to 49,White,Rest,85 percent or higher,Cell,1,0.9497,0.5644,0.3809,0.5629,2018-10-28 23:57:10
Rep,65 and older,Some college or trade school,Unknown,Female,White,Approve,Dems. take House,Favorable,Favorable,65 and older,Some College Educ.,Other,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",White,65 and older,Unknown,Central,50 to 85 percent,Landline,1,0.5185,0.9885,0.8932,1.0204,2018-10-28 23:58:49
Dem,65 and older,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,High School Grad. or Less,Democratic,Male,Very likely,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Rest,85 percent or higher,Landline,1,0.9179,0.9717,0.9527,0.9579,2018-10-29 00:06:32
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,50 to 64,White,Rest,85 percent or higher,Landline,1,0.97,0.6432,0.293,0.6406,2018-10-29 00:09:41
Dem,65 and older,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Male,Not very likely,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Shawnee,85 percent or higher,Landline,0,0.8643,1.0186,1.0681,0.6303,2018-10-29 00:17:33
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Rest,85 percent or higher,Landline,1,0.97,0.7466,0.3766,0.738,2018-10-29 00:18:27
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Not at all likely,Democrat,"White, No 4-Year College Degree",White,50 to 64,White,Rest,Less than 50 percent,Landline,0.4444,0.151,1.0319,7.4873,0.359,2018-10-29 00:21:27
Dem,65 and older,Bachelors' degree,White,Female,White,Don't know,Don't know,Favorable,Don't know,65 and older,4-year College Grad.,Republican,Female,Very likely,[DO NOT READ] Refused,"White, 4-Year College Grads",White,65 and older,White,Rest,85 percent or higher,Landline,0.7778,0.97,0.6708,0.2552,0.6565,2018-10-29 00:23:15
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Rest,85 percent or higher,Landline,1,0.97,0.6486,0.5503,0.646,2018-10-29 00:24:54
Und,65 and older,High school,White,Male,White,Disapp.,Dems. take House,Don't know,Don't know,65 and older,High School Grad. or Less,Democratic,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Douglas,85 percent or higher,Landline,1,0.97,1.4648,0.9226,1.4589,2018-10-29 00:30:38
Dem,65 and older,Grade school,White,Female,Other,Approve,Reps. keep House,Favorable,Favorable,65 and older,High School Grad. or Less,Democratic,Female,Somewhat likely,Independent (No party),Nonwhite,Nonwhite,65 and older,White,Rest,50 to 85 percent,Landline,1,0.615,1.5283,1.8326,1.3865,2018-10-29 00:31:32
3,[DO NOT READ] Refused,Some college or trade school,White,Female,White,Don't know,Don't know,Don't know,Unfavorable,45 to 64,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,White,Rest,50 to 85 percent,Cell,1,0.6808,0.9077,0.6531,0.9495,2018-10-29 00:31:50
Und,65 and older,High school,White,Female,White,Approve,Dems. take House,Don't know,Favorable,65 and older,High School Grad. or Less,Other,Female,Not very likely,[DO NOT READ] Refused,"White, No 4-Year College Degree",White,65 and older,White,Shawnee,Less than 50 percent,Landline,0.4444,0.1978,1.1995,5.168,0.5482,2018-10-29 00:39:47
Rep,65 and older,High school,White,Female,White,Don't know,Don't know,Favorable,Favorable,65 and older,High School Grad. or Less,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Shawnee,85 percent or higher,Landline,1,0.9438,1.0133,0.8801,1.0193,2018-10-29 00:39:47
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Douglas,85 percent or higher,Landline,1,0.97,0.9727,0.5066,0.9736,2018-10-29 00:45:43
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,White,Rest,85 percent or higher,Landline,1,0.959,0.9666,0.8204,0.9634,2018-10-29 01:13:51
Dem,65 and older,Some college or trade school,White,Male,Asian,Don't know,Dems. take House,Favorable,Don't know,65 and older,Some College Educ.,Democratic,Male,Almost certain,Democrat,Nonwhite,Nonwhite,65 and older,White,Rest,85 percent or higher,Landline,1,0.97,0.6486,0.5503,0.646,2018-10-29 01:15:05
Dem,50 to 64,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,50 to 64,White,Shawnee,85 percent or higher,Landline,1,0.97,1.1111,0.953,1.1066,2018-10-29 01:16:08
Und,65 and older,Some college or trade school,White,Female,White,Don't know,Dems. take House,Favorable,Don't know,65 and older,Some College Educ.,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Rest,85 percent or higher,Landline,1,0.9575,0.6452,0.5016,0.637,2018-10-29 01:18:32
Und,50 to 64,Bachelors' degree,White,Female,White,Approve,Don't know,Favorable,Don't know,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",White,50 to 64,White,Rest,85 percent or higher,Cell,1,0.9118,0.7356,0.3017,0.7367,2018-10-29 01:20:47
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,Some College Educ.,Other,Male,Already voted,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Central,50 to 85 percent,Cell,1,0.6548,1.1263,0.8083,1.2243,2018-10-29 01:26:29
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",White,50 to 64,White,Douglas,85 percent or higher,Landline,1,0.97,1.0508,0.4243,1.0518,2018-10-29 01:26:56
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",White,50 to 64,White,Douglas,85 percent or higher,Landline,1,0.9561,0.9188,0.4445,0.922,2018-10-29 01:28:35
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",White,35 to 49,White,Shawnee,85 percent or higher,Landline,1,0.97,0.7291,0.6767,0.7298,2018-10-29 01:29:56
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Shawnee,85 percent or higher,Landline,1,0.97,0.6764,0.5227,0.6686,2018-10-29 01:31:32
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,35 to 49,White,Shawnee,85 percent or higher,Landline,1,0.97,0.7291,0.6767,0.7261,2018-10-29 01:32:53
Dem,18 to 34,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,18 to 34,White,Douglas,85 percent or higher,Cell,1,0.933,1.2588,0.6918,1.2577,2018-10-29 01:36:47
Rep,65 and older,Some college or trade school,Unknown,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Democratic,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,Unknown,Rest,85 percent or higher,Landline,1,0.9174,0.6241,0.5669,0.6247,2018-10-29 01:37:50
Rep,65 and older,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Other,Male,Almost certain,Republican,"White, 4-Year College Grads",White,65 and older,White,Rest,50 to 85 percent,Landline,1,0.7815,0.7132,0.3978,0.7297,2018-10-29 01:38:44
Dem,18 to 34,High school,White,Male,White,Disapp.,Don't know,Favorable,Unfavorable,18 to 29,High School Grad. or Less,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,18 to 34,White,Rest,50 to 85 percent,Cell,1,0.6041,1.6377,2.1059,1.749,2018-10-29 01:41:44
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",White,50 to 64,White,Rest,50 to 85 percent,Landline,1,0.6456,1.1185,1.1848,1.2197,2018-10-29 01:42:20
Dem,18 to 34,Bachelors' degree,Asian,Female,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Other,Female,Somewhat likely,Independent (No party),[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,18 to 34,Non-White,Douglas,85 percent or higher,Cell,1,0.9673,1.7092,0.7426,1.6579,2018-10-29 01:43:32
Dem,18 to 34,Some college or trade school,Other,Male,Asian,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Democratic,Male,Already voted,Democrat,Nonwhite,Nonwhite,18 to 34,Non-White,Douglas,85 percent or higher,Cell,1,0.9568,2.1489,1.9095,2.1561,2018-10-29 01:46:38
Dem,50 to 64,Some college or trade school,Black,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,50 to 64,Non-White,Shawnee,85 percent or higher,Landline,1,0.8863,1.2408,1.2182,1.2471,2018-10-29 01:48:35
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Rest,85 percent or higher,Cell,1,0.9487,0.6486,0.5626,0.647,2018-10-29 01:50:14
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Democratic,Male,Already voted,Independent (No party),"White, 4-Year College Grads",White,50 to 64,White,Rest,50 to 85 percent,Landline,1,0.5797,0.9636,1.0249,1.0773,2018-10-29 01:50:14
Dem,50 to 64,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,White,Central,85 percent or higher,Cell,1,0.9255,0.8778,0.687,0.8777,2018-10-29 01:50:23
Rep,50 to 64,High school,Unknown,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",White,50 to 64,Unknown,Rest,50 to 85 percent,Cell,1,0.72,1.7105,1.2889,1.7067,2018-10-29 01:51:17
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Male,Already voted,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,Douglas,85 percent or higher,Cell,1,0.97,1.2116,0.7848,1.2128,2018-10-29 01:51:53
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Rest,85 percent or higher,Landline,1,0.9437,0.6452,0.5089,0.6439,2018-10-29 01:54:08
Dem,65 and older,Some college or trade school,White,Male,White,Don't know,Dems. take House,Favorable,Don't know,65 and older,Some College Educ.,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Rest,85 percent or higher,Landline,0.8889,0.97,0.5264,0.3204,0.5179,2018-10-29 01:55:29
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Central,85 percent or higher,Cell,1,0.97,1.1931,0.8686,1.1883,2018-10-29 01:57:53
3,65 and older,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Unfavorable,45 to 64,High School Grad. or Less,Other,Male,Very likely,[DO NOT READ] Refused,"White, No 4-Year College Degree",White,50 to 64,White,Rest,Less than 50 percent,Cell,1,0.4447,1.2612,2.6952,1.3278,2018-10-29 01:58:11
Und,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Unfavorable,Don't know,65 and older,Some College Educ.,Democratic,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Rest,85 percent or higher,Cell,1,0.97,0.6452,0.4951,0.6458,2018-10-29 01:58:11
3,18 to 34,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Unfavorable,Unfavorable,18 to 29,Some College Educ.,Other,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",White,18 to 34,White,Rest,Less than 50 percent,Cell,1,0.1971,1.0033,5.2335,1.4879,2018-10-29 01:59:23
Dem,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Favorable,Don't know,45 to 64,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",White,50 to 64,White,Rest,85 percent or higher,Landline,1,0.9386,1.0654,1.0369,1.0638,2018-10-29 01:59:41
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,65 and older,White,Shawnee,85 percent or higher,Landline,1,0.97,0.5797,0.3657,0.5773,2018-10-29 01:59:50
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Female,Already voted,Democrat,"White, 4-Year College Grads",White,35 to 49,White,Shawnee,85 percent or higher,Cell,1,0.97,0.6802,0.4238,0.6809,2018-10-29 02:00:23
3,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Unfavorable,45 to 64,Some College Educ.,Other,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Rest,85 percent or higher,Cell,1,0.97,0.5741,0.3207,0.5718,2018-10-29 02:00:23
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Don't know,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,50 to 64,White,Shawnee,85 percent or higher,Landline,1,0.97,0.6743,0.3092,0.6715,2018-10-29 02:00:32
Dem,50 to 64,High school,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,50 to 64,Unknown,Shawnee,85 percent or higher,Cell,1,0.9624,1.0748,1.0405,1.0709,2018-10-29 02:00:44
Dem,18 to 34,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Democratic,Male,Already voted,Democrat,"White, No 4-Year College Degree",White,18 to 34,White,Rest,85 percent or higher,Cell,1,0.9238,0.852,1.0089,0.8604,2018-10-29 02:00:59
Dem,[DO NOT READ] Refused,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Douglas,85 percent or higher,Landline,1,0.97,0.9727,0.5066,0.9687,2018-10-29 02:01:17
3,35 to 49,Some college or trade school,White,Female,White,Approve,Don't know,Don't know,Don't know,30 to 44,Some College Educ.,Other,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",White,35 to 49,White,Rest,Less than 50 percent,Cell,1,0.4971,0.9606,2.203,0.9968,2018-10-29 02:02:38
Und,65 and older,Some college or trade school,White,Female,White,Don't know,Dems. take House,Don't know,Don't know,65 and older,Some College Educ.,Democratic,Female,Almost certain,[DO NOT READ] Refused,"White, No 4-Year College Degree",White,65 and older,White,Shawnee,50 to 85 percent,Cell,1,0.7697,1.0694,0.9432,1.0966,2018-10-29 02:02:56
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Don't know,Don't know,30 to 44,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,Shawnee,85 percent or higher,Landline,1,0.8907,0.6838,0.5127,0.6868,2018-10-29 02:03:14
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Other,Female,Very likely,Republican,"White, 4-Year College Grads",White,50 to 64,White,Rest,Less than 50 percent,Landline,1,0.4213,0.8251,1.1734,0.8751,2018-10-29 02:03:14
Dem,65 and older,High school,White,Female,Black,Disapp.,Dems. take House,Favorable,Favorable,65 and older,High School Grad. or Less,Democratic,Female,Already voted,Democrat,Nonwhite,Nonwhite,65 and older,White,Rest,85 percent or higher,Landline,1,0.9606,0.9666,0.8191,0.9692,2018-10-29 02:03:59
Dem,18 to 34,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",White,18 to 34,White,Douglas,Less than 50 percent,Cell,0.7778,0.4342,1.5204,2.7046,1.4642,2018-10-29 02:03:59
Rep,65 and older,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Shawnee,85 percent or higher,Cell,1,0.97,0.8267,0.5535,0.8172,2018-10-29 02:04:26
Dem,50 to 64,Some college or trade school,White,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Other,Female,Almost certain,Democrat,Nonwhite,Nonwhite,50 to 64,White,Shawnee,50 to 85 percent,Cell,1,0.655,0.9516,0.7167,1.002,2018-10-29 02:04:35
Dem,65 and older,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Rest,85 percent or higher,Cell,1,0.9611,0.9717,0.91,0.9742,2018-10-29 02:06:59
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Shawnee,85 percent or higher,Landline,1,0.97,1.0133,0.8564,1.0017,2018-10-29 02:06:59
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,65 and older,White,Rest,85 percent or higher,Cell,1,0.97,0.6357,0.3729,0.6331,2018-10-29 02:07:35
Dem,35 to 49,Graduate or Professional Degree,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",White,35 to 49,Unknown,Rest,50 to 85 percent,Landline,1,0.7985,1.0636,1.2084,1.0533,2018-10-29 02:07:53
Dem,18 to 34,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,18 to 34,White,Rest,85 percent or higher,Cell,1,0.97,0.835,0.6505,0.8316,2018-10-29 02:09:14
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,Some College Educ.,Other,Female,Already voted,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Douglas,85 percent or higher,Cell,1,0.97,0.7894,0.295,0.7902,2018-10-29 02:09:14
Und,18 to 34,High school,White,Male,White,Approve,Don't know,Unfavorable,Unfavorable,18 to 29,High School Grad. or Less,Other,Male,Already voted,Republican,"White, No 4-Year College Degree",White,18 to 34,White,Douglas,Less than 50 percent,Landline,1,0.3554,2.2777,5.4201,2.8751,2018-10-29 02:11:11
Dem,50 to 64,Graduate or Professional Degree,White,Female,Black,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Postgraduate Degree,Democratic,Female,Very likely,Democrat,Nonwhite,Nonwhite,50 to 64,White,Central,85 percent or higher,Landline,1,0.97,0.7484,0.4126,0.7398,2018-10-29 02:11:56
Dem,35 to 49,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Other,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,35 to 49,White,Shawnee,50 to 85 percent,Cell,1,0.8147,1.0915,0.96,1.1098,2018-10-29 02:12:14
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",White,65 and older,White,Rest,85 percent or higher,Cell,1,0.97,0.6357,0.3729,0.6363,2018-10-29 02:12:50
Dem,65 and older,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,4-year College Grad.,Other,Male,Somewhat likely,Independent (No party),"White, 4-Year College Grads",White,65 and older,White,Rest,50 to 85 percent,Landline,0.8889,0.7853,0.8199,0.4261,0.7378,2018-10-29 02:12:59
Dem,35 to 49,Bachelors' degree,White,Female,White,Approve,Don't know,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,35 to 49,White,Rest,85 percent or higher,Cell,1,0.9492,0.7995,0.7051,0.7975,2018-10-29 02:13:26
Rep,65 and older,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Rest,85 percent or higher,Cell,1,0.97,1.0254,0.616,1.0213,2018-10-29 02:15:05
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Douglas,85 percent or higher,Cell,1,0.97,0.9727,0.5066,0.9736,2018-10-29 02:15:14
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Other,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,White,Rest,85 percent or higher,Landline,1,0.97,0.5236,0.2884,0.5215,2018-10-29 02:16:59
Und,50 to 64,Some college or trade school,White,Female,White,Approve,Don't know,Don't know,Don't know,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,50 to 64,White,Central,85 percent or higher,Landline,1,0.97,0.8732,0.5898,0.8697,2018-10-29 02:17:26
Und,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Don't know,Unfavorable,45 to 64,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,50 to 64,White,Central,50 to 85 percent,Cell,0.8889,0.6002,1.1039,0.5968,1.1507,2018-10-29 02:18:11
Dem,18 to 34,Some college or trade school,White,Male,Asian,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Democratic,Male,Very likely,Democrat,Nonwhite,Nonwhite,18 to 34,White,Douglas,85 percent or higher,Cell,1,0.97,1.2844,0.9832,1.2697,2018-10-29 02:18:47
Dem,[DO NOT READ] Refused,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,50 to 64,White,Shawnee,50 to 85 percent,Cell,1,0.7386,1.1553,0.8229,1.1924,2018-10-29 02:22:05
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Dems. take House,Favorable,Favorable,65 and older,Some College Educ.,Republican,Female,Somewhat likely,Republican,"White, No 4-Year College Degree",White,65 and older,White,Rest,Less than 50 percent,Cell,0.4444,0.1782,0.9931,3.8908,0.5837,2018-10-29 02:23:35
Dem,18 to 34,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,18 to 34,White,Douglas,50 to 85 percent,Cell,1,0.7466,2.0007,1.3771,2.0615,2018-10-29 02:24:11
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,White,Rest,85 percent or higher,Cell,1,0.97,0.6845,0.3762,0.6817,2018-10-29 02:24:29
Dem,65 and older,High school,White,Female,White,Approve,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Shawnee,85 percent or higher,Landline,1,0.8992,0.8224,0.537,0.825,2018-10-29 02:25:32
