response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,race_eth2,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",White,50 to 64,White,"Rest, Trump >60%",50 to 85 percent,Landline,1,0.7557,0.9109,0.3756,0.9663,2018-10-31 00:48:30
Rep,18 to 34,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Favorable,30 to 44,4-year College Grad.,Democratic,Male,Almost certain,Republican,"White, 4-Year College Grads",White,18 to 34,White,Dubuque,85 percent or higher,Cell,1,0.97,1.0772,0.6352,1.0809,2018-10-31 00:51:39
Und,65 and older,Bachelors' degree,White,Male,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Don't know,Favorable,65 and older,4-year College Grad.,Republican,Female,Very likely,Republican,[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,65 and older,White,"Rest, Trump <60%",85 percent or higher,Landline,1,0.97,0.9183,0.4289,0.9146,2018-10-31 00:52:06
Dem,18 to 34,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Favorable,30 to 44,Postgraduate Degree,Other,Female,Already voted,Independent (No party),"White, 4-Year College Grads",White,18 to 34,White,Black Hawk,50 to 85 percent,Cell,1,0.6974,0.7702,0.8151,0.8316,2018-10-31 00:52:33
Und,[DO NOT READ] Refused,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Male,Almost certain,or as a member of another political party,"White, 4-Year College Grads",White,50 to 64,White,"Rest, Trump <60%",50 to 85 percent,Cell,1,0.5548,0.7981,0.6617,0.872,2018-10-31 00:53:18
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,Dubuque,50 to 85 percent,Cell,1,0.6064,1.0794,0.9612,1.1606,2018-10-31 01:02:08
Rep,50 to 64,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Black Hawk,85 percent or higher,Landline,1,0.927,1.2331,1.0775,1.2249,2018-10-31 01:03:29
Und,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Don't know,Unfavorable,Unfavorable,30 to 44,4-year College Grad.,Other,Male,Not at all likely,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,Linn,50 to 85 percent,Cell,0,0.8087,0.9229,0.5667,0.4441,2018-10-31 01:04:32
Dem,18 to 34,Bachelors' degree,White,Male,White,Approve,Dems. take House,Don't know,Don't know,30 to 44,4-year College Grad.,Other,Male,Already voted,Democrat,"White, 4-Year College Grads",White,18 to 34,White,"Rest, Trump <60%",Less than 50 percent,Cell,1,0.4538,0.8247,1.0369,0.9854,2018-10-31 01:05:35
Rep,18 to 34,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,18 to 34,White,Black Hawk,50 to 85 percent,Cell,0.8889,0.7665,0.9167,1.0159,0.9326,2018-10-31 01:06:38
Und,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Male,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,65 and older,[DO NOT READ] Don't know/Refused,Republican,Male,Almost certain,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,65 and older,White,Black Hawk,85 percent or higher,Cell,1,0.9187,0.7781,0.8875,0.7844,2018-10-31 01:06:38
3,50 to 64,Some college or trade school,Unknown,Female,White,Approve,Reps. keep House,Don't know,Unfavorable,45 to 64,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,Unknown,"Rest, Trump >60%",50 to 85 percent,Cell,1,0.5373,1.1529,1.1673,1.2673,2018-10-31 01:07:23
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",White,35 to 49,White,Linn,85 percent or higher,Cell,1,0.958,0.8262,0.4455,0.8349,2018-10-31 01:09:56
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Black Hawk,85 percent or higher,Landline,1,0.9694,0.7583,0.4971,0.7609,2018-10-31 01:10:50
Dem,18 to 34,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",White,18 to 34,White,Linn,50 to 85 percent,Cell,1,0.6683,0.8717,0.7675,0.9503,2018-10-31 01:11:35
Dem,35 to 49,Bachelors' degree,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,35 to 49,Unknown,Black Hawk,85 percent or higher,Cell,1,0.97,0.5233,0.2936,0.5251,2018-10-31 01:11:35
Dem,35 to 49,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",White,35 to 49,White,Linn,85 percent or higher,Cell,1,0.8754,1.0649,0.9862,1.0799,2018-10-31 01:12:20
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",White,35 to 49,White,Linn,50 to 85 percent,Cell,1,0.8443,0.782,0.5352,0.8102,2018-10-31 01:12:29
Und,50 to 64,High school,White,Male,White,Approve,Don't know,Unfavorable,Unfavorable,45 to 64,High School Grad. or Less,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,White,"Rest, Trump >60%",85 percent or higher,Cell,1,0.8504,1.1478,0.9648,1.1686,2018-10-31 01:12:29
Dem,18 to 34,Bachelors' degree,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",White,18 to 34,Unknown,Dubuque,85 percent or higher,Cell,1,0.9072,1.0157,0.6346,1.0255,2018-10-31 01:13:50
Rep,50 to 64,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Democratic,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,White,Linn,85 percent or higher,Landline,1,0.97,1.7128,1.1898,1.7274,2018-10-31 01:14:26
Rep,65 and older,Bachelors' degree,White,Female,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Very likely,Republican,[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,50 to 64,White,Linn,85 percent or higher,Landline,1,0.9692,1.1198,0.4788,1.1152,2018-10-31 01:14:53
Dem,18 to 34,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",White,18 to 34,White,Black Hawk,85 percent or higher,Cell,1,0.8857,0.6187,0.3905,0.6265,2018-10-31 01:15:02
Rep,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,65 and older,High School Grad. or Less,Democratic,Male,Already voted,Republican,"White, No 4-Year College Degree",White,65 and older,White,"Rest, Trump <60%",Less than 50 percent,Landline,1,0.1526,0.9773,4.1252,1.5712,2018-10-31 01:15:20
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",White,65 and older,White,Linn,85 percent or higher,Cell,1,0.97,0.7728,0.3966,0.7794,2018-10-31 01:15:21
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,65 and older,White,Linn,85 percent or higher,Cell,1,0.9309,0.6119,0.3112,0.6161,2018-10-31 01:15:21
Dem,35 to 49,Bachelors' degree,White,Male,White,Approve,Dems. take House,Don't know,Don't know,30 to 44,4-year College Grad.,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",White,35 to 49,White,Linn,Less than 50 percent,Cell,1,0.4348,0.726,0.7929,0.8767,2018-10-31 01:15:29
Rep,65 and older,High school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,High School Grad. or Less,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",White,65 and older,White,"Rest, Trump >60%",85 percent or higher,Landline,1,0.9355,0.9899,0.7925,1.0048,2018-10-31 01:17:36
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,Black Hawk,50 to 85 percent,Cell,1,0.7773,0.62,0.4209,0.6396,2018-10-31 01:18:30
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",White,35 to 49,White,"Rest, Trump <60%",85 percent or higher,Cell,1,0.97,0.8084,0.4527,0.8112,2018-10-31 01:19:06
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",White,65 and older,White,Linn,85 percent or higher,Landline,1,0.97,0.7728,0.3966,0.7794,2018-10-31 01:19:15
Rep,65 and older,Graduate or Professional Degree,White,Male,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Republican,[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,65 and older,White,"Rest, Trump <60%",85 percent or higher,Landline,1,0.97,0.6416,0.3724,0.6438,2018-10-31 01:23:00
Dem,65 and older,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Republican,Male,Almost certain,Democrat,"White, 4-Year College Grads",White,65 and older,White,"Rest, Trump <60%",85 percent or higher,Landline,1,0.97,0.7271,0.323,0.7296,2018-10-31 01:25:24
Dem,18 to 34,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Other,Male,Already voted,Independent (No party),"White, 4-Year College Grads",White,18 to 34,White,Linn,Less than 50 percent,Cell,1,0.3206,0.8428,1.4269,1.1014,2018-10-31 01:26:18
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Democratic,Male,Very likely,Republican,"White, 4-Year College Grads",White,35 to 49,White,Black Hawk,Less than 50 percent,Landline,1,0.3192,0.4877,0.7713,0.5429,2018-10-31 01:26:36
Und,18 to 34,Bachelors' degree,Unknown,Female,White,Approve,Don't know,Don't know,Don't know,18 to 29,4-year College Grad.,Other,Female,Not at all likely,Republican,"White, 4-Year College Grads",White,18 to 34,Unknown,Linn,Less than 50 percent,Cell,0,0.1022,1.0036,3.7839,0.2071,2018-10-31 01:27:21
Und,65 and older,Some college or trade school,Black,Female,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Already voted,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,65 and older,Non-White,Black Hawk,50 to 85 percent,Landline,1,0.743,0.9161,0.8765,0.9754,2018-10-31 01:28:06
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",White,50 to 64,White,Black Hawk,85 percent or higher,Cell,1,0.97,0.702,0.2818,0.7079,2018-10-31 01:29:09
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,35 to 49,White,Dubuque,Less than 50 percent,Landline,0.8889,0.3558,0.9099,1.4938,1.0407,2018-10-31 01:29:45
Dem,65 and older,Some college or trade school,Black,Male,Black,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Very likely,Democrat,Nonwhite,Nonwhite,65 and older,Non-White,Black Hawk,50 to 85 percent,Cell,0.4444,0.7513,0.7253,0.6528,0.6353,2018-10-31 01:33:32
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",White,35 to 49,White,Dubuque,85 percent or higher,Cell,1,0.9466,1.0355,0.6952,1.0488,2018-10-31 01:34:44
Dem,65 and older,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,"Rest, Trump <60%",85 percent or higher,Landline,1,0.97,1.1122,0.8034,1.1077,2018-10-31 01:36:32
Rep,18 to 34,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,18 to 34,White,Dubuque,50 to 85 percent,Cell,1,0.7175,2.0156,2.5665,2.1057,2018-10-31 01:45:37
Und,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Unfavorable,65 and older,Some College Educ.,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Linn,85 percent or higher,Landline,0.8889,0.9251,0.9308,0.6423,0.9164,2018-10-31 01:47:52
Und,18 to 34,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,18 to 29,4-year College Grad.,Republican,Female,Not very likely,Republican,"White, 4-Year College Grads",White,18 to 34,White,Linn,Less than 50 percent,Cell,0.2222,0.3457,1.0953,1.8218,0.4475,2018-10-31 01:48:01
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Other,Male,Very likely,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,"Rest, Trump <60%",Less than 50 percent,Cell,0.8889,0.464,0.6528,1.0303,0.6605,2018-10-31 01:50:16
Rep,35 to 49,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",White,35 to 49,White,"Rest, Trump <60%",85 percent or higher,Cell,1,0.9497,1.0941,0.7441,1.0994,2018-10-31 01:51:01
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Unfavorable,45 to 64,4-year College Grad.,Other,Male,Already voted,Independent (No party),"White, 4-Year College Grads",White,50 to 64,White,Linn,85 percent or higher,Cell,1,0.9275,0.8617,0.3634,0.8761,2018-10-31 01:51:46
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Don't know,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Male,Already voted,Independent (No party),"White, 4-Year College Grads",White,50 to 64,White,Black Hawk,85 percent or higher,Cell,1,0.9044,0.5957,0.2759,0.6086,2018-10-31 01:56:34
Und,50 to 64,Bachelors' degree,White,Male,White,Disapp.,Don't know,Don't know,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,50 to 64,White,"Rest, Trump >60%",85 percent or higher,Cell,1,0.97,0.6724,0.24,0.6747,2018-10-31 01:56:34
Dem,50 to 64,High school,Black,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,Non-White,Black Hawk,85 percent or higher,Cell,1,0.9649,1.2959,1.257,1.3007,2018-10-31 01:58:58
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Female,Not very likely,Democrat,"White, 4-Year College Grads",White,35 to 49,White,Linn,50 to 85 percent,Cell,0.2222,0.7877,1.1192,0.6607,0.6989,2018-10-31 02:02:56
Dem,35 to 49,Some college or trade school,White,Male,White,Approve,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",White,35 to 49,White,Linn,50 to 85 percent,Cell,1,0.621,1.1422,1.2766,1.2661,2018-10-31 02:03:14
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,High School Grad. or Less,Other,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Black Hawk,50 to 85 percent,Cell,1,0.8474,1.0773,0.91,1.0717,2018-10-31 02:05:29
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Democratic,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Linn,85 percent or higher,Landline,1,0.9526,0.8938,0.5336,0.8979,2018-10-31 02:05:56
Dem,50 to 64,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,White,Black Hawk,85 percent or higher,Cell,1,0.9214,0.7164,0.4519,0.7221,2018-10-31 02:06:32
Rep,65 and older,Bachelors' degree,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,65 and older,Unknown,"Rest, Trump <60%",85 percent or higher,Cell,1,0.97,0.6856,0.3018,0.688,2018-10-31 02:08:11
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",White,65 and older,White,"Rest, Trump <60%",85 percent or higher,Landline,1,0.97,0.9183,0.4289,0.9146,2018-10-31 02:11:02
Dem,18 to 34,Bachelors' degree,White,Female,Other,Disapp.,Dems. take House,Favorable,Don't know,18 to 29,4-year College Grad.,Democratic,Female,Almost certain,Democrat,Nonwhite,Nonwhite,18 to 34,White,Black Hawk,50 to 85 percent,Cell,1,0.7764,0.8381,0.5432,0.8648,2018-10-31 02:11:47
Dem,65 and older,Graduate or Professional Degree,White,Male,Other,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,Already voted,Independent (No party),Nonwhite,Nonwhite,65 and older,White,Dubuque,85 percent or higher,Landline,1,0.97,0.7157,0.3799,0.7218,2018-10-31 02:13:53
Rep,50 to 64,Bachelors' degree,Unknown,Male,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",White,50 to 64,Unknown,Linn,Less than 50 percent,Cell,1,0.498,0.7347,0.5297,0.858,2018-10-31 02:14:20
Dem,18 to 34,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Other,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,18 to 34,White,Black Hawk,Less than 50 percent,Cell,1,0.4553,0.715,0.9525,0.8115,2018-10-31 02:14:38
Und,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",White,65 and older,White,"Rest, Trump >60%",85 percent or higher,Landline,1,0.97,0.6039,0.2535,0.609,2018-10-31 02:15:06
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",White,65 and older,White,"Rest, Trump <60%",85 percent or higher,Landline,1,0.97,1.1045,0.7157,1.1139,2018-10-31 02:15:06
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Republican,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,"Rest, Trump >60%",85 percent or higher,Landline,1,0.97,0.983,0.6809,0.9914,2018-10-31 02:15:33
Rep,35 to 49,Some college or trade school,Unknown,Female,Other,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,Nonwhite,Nonwhite,35 to 49,Unknown,"Rest, Trump >60%",85 percent or higher,Cell,1,0.9372,1.1043,1.1186,1.111,2018-10-31 02:16:35
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",White,65 and older,White,Black Hawk,85 percent or higher,Landline,1,0.97,1.0334,0.8975,1.0293,2018-10-31 02:17:21
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,"Rest, Trump <60%",85 percent or higher,Landline,1,0.9406,1.4047,1.1001,1.4127,2018-10-31 02:17:30
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",White,65 and older,White,"Rest, Trump <60%",85 percent or higher,Landline,1,0.9665,0.6416,0.3738,0.6475,2018-10-31 02:18:42
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",White,50 to 64,White,"Rest, Trump >60%",85 percent or higher,Landline,1,0.9457,0.91,0.3962,0.9218,2018-10-31 02:18:42
Und,65 and older,Some college or trade school,White,Female,White,Approve,Don't know,Don't know,Don't know,65 and older,Some College Educ.,Other,Female,Not at all likely,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,"Rest, Trump >60%",Less than 50 percent,Landline,0.4444,0.0492,0.8395,3.4306,0.292,2018-10-31 02:18:51
Dem,65 and older,Some college or trade school,Black,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Already voted,Democrat,Nonwhite,Nonwhite,65 and older,Non-White,Black Hawk,85 percent or higher,Landline,1,0.97,0.854,0.7312,0.8613,2018-10-31 02:19:27
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Black Hawk,85 percent or higher,Landline,1,0.97,0.7583,0.4968,0.7648,2018-10-31 02:21:24
Rep,35 to 49,Some college or trade school,Unknown,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,35 to 49,Unknown,"Rest, Trump <60%",85 percent or higher,Landline,1,0.97,1.3296,1.3769,1.3342,2018-10-31 02:22:27
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,65 and older,White,"Rest, Trump >60%",85 percent or higher,Landline,1,0.9444,0.5329,0.3002,0.5358,2018-10-31 02:22:45
Dem,65 and older,Bachelors' degree,White,Male,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Male,Almost certain,Democrat,[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,65 and older,White,"Rest, Trump >60%",85 percent or higher,Landline,1,0.9538,0.5635,0.2127,0.5661,2018-10-31 02:23:30
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,30 to 44,4-year College Grad.,Other,Female,Very likely,Democrat,"White, 4-Year College Grads",White,35 to 49,White,"Rest, Trump >60%",50 to 85 percent,Landline,1,0.8174,0.9472,0.6011,0.9438,2018-10-31 02:23:48
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",White,65 and older,White,"Rest, Trump >60%",85 percent or higher,Landline,1,0.97,0.7117,0.2777,0.7177,2018-10-31 02:24:33
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Other,Male,Very likely,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,"Rest, Trump <60%",85 percent or higher,Landline,1,0.8826,0.8419,0.5816,0.8364,2018-10-31 02:26:03
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,White,Black Hawk,85 percent or higher,Landline,1,0.97,1.0334,0.8975,1.037,2018-10-31 02:26:12
Dem,65 and older,Graduate or Professional Degree,White,Female,Other,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Already voted,Democrat,Nonwhite,Nonwhite,65 and older,White,Linn,85 percent or higher,Landline,1,0.97,0.7728,0.3966,0.7794,2018-10-31 02:27:51
Rep,50 to 64,Bachelors' degree,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,50 to 64,Unknown,Linn,85 percent or higher,Landline,1,0.9245,0.836,0.3532,0.8423,2018-10-31 02:28:00
Rep,65 and older,Some college or trade school,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",White,65 and older,Unknown,Dubuque,85 percent or higher,Landline,1,0.97,1.0563,0.7548,1.0653,2018-10-31 02:28:27
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,"Rest, Trump <60%",85 percent or higher,Landline,1,0.9042,0.9108,0.676,0.92,2018-10-31 02:29:03
