response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Rep,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Other,Male,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,50 to 85 percent,Cell,1,0.7998,1.5554,1.1113,1.524,2018-11-02 23:06:45
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,White,Broome,85 percent or higher,Cell,1,0.9667,1.1274,0.5137,1.1111,2018-11-02 23:07:56
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Other,Male,Somewhat likely,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.883,0.6202,0.3819,0.5784,2018-11-02 23:08:14
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Cell,1,0.8992,0.8709,0.3655,0.8644,2018-11-02 23:08:15
Rep,[DO NOT READ] Refused,Graduate or Professional Degree,Hispanic,Female,Other,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Other,Female,Almost certain,or as a member of another political party,Nonwhite,50 to 64,Non-White,Rest,50 to 85 percent,Cell,1,0.6839,1.262,0.707,1.3051,2018-11-02 23:08:41
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Oneida,85 percent or higher,Landline,1,0.8606,0.9748,0.5573,0.9517,2018-11-02 23:09:00
Dem,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Favorable,Unfavorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Oneida,50 to 85 percent,Landline,1,0.674,0.9745,0.6182,1.0102,2018-11-02 23:12:00
Dem,35 to 49,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",35 to 49,White,Broome,85 percent or higher,Landline,1,0.9075,2.1327,1.809,2.1146,2018-11-02 23:12:18
Dem,50 to 64,High school,White,Female,White,Don't know,Dems. take House,Favorable,Favorable,45 to 64,High School Grad. or Less,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Rest,50 to 85 percent,Landline,1,0.8387,1.5672,1.3482,1.5699,2018-11-02 23:12:27
Und,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Female,Not at all likely,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Rest,50 to 85 percent,Landline,0,0.7775,1.0795,0.9094,0.481,2018-11-02 23:14:42
Rep,35 to 49,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Oneida,85 percent or higher,Landline,1,0.9158,1.0209,0.7277,1.0111,2018-11-02 23:16:21
Dem,65 and older,High school,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,Unknown,Oneida,Less than 50 percent,Landline,1,0.2552,0.972,2.6894,1.226,2018-11-02 23:16:49
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Broome,85 percent or higher,Landline,1,0.8523,1.2131,0.8152,1.2125,2018-11-02 23:17:25
Rep,35 to 49,Graduate or Professional Degree,Unknown,Female,Hispanic,Approve,Reps. keep House,Favorable,Favorable,30 to 44,Postgraduate Degree,Republican,Female,Almost certain,Independent (No party),Nonwhite,35 to 49,Unknown,Oneida,50 to 85 percent,Cell,1,0.6985,1.0487,0.6804,1.0807,2018-11-02 23:17:34
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Oneida,Less than 50 percent,Landline,1,0.0869,0.5714,2.1263,0.9334,2018-11-02 23:18:28
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Approve,Dems. take House,Favorable,Favorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Oneida,50 to 85 percent,Landline,1,0.5832,0.8491,0.5608,0.9028,2018-11-02 23:18:46
Und,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Dems. take House,Don't know,Don't know,65 and older,Postgraduate Degree,Republican,Male,Somewhat likely,Democrat,"White, 4-Year College Grads",65 and older,White,Broome,50 to 85 percent,Landline,1,0.8323,0.6905,0.2077,0.637,2018-11-02 23:18:55
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Broome,85 percent or higher,Cell,1,0.9478,0.7651,0.3084,0.7551,2018-11-02 23:19:22
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Don't know,Unfavorable,Favorable,65 and older,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Oneida,50 to 85 percent,Landline,1,0.8159,0.5656,0.2427,0.5688,2018-11-02 23:21:37
Dem,50 to 64,Bachelors' degree,White,Male,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Male,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,50 to 64,White,Broome,50 to 85 percent,Landline,1,0.6271,1.1271,0.4924,1.183,2018-11-02 23:23:25
Dem,65 and older,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Rest,50 to 85 percent,Landline,0.5556,0.8497,1.0376,0.6909,0.9814,2018-11-02 23:25:13
Dem,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Female,[DO NOT READ] Don't know/Refused,Approve,Don't know,Favorable,Don't know,65 and older,[DO NOT READ] Don't know/Refused,Democratic,Female,Almost certain,Democrat,[DO NOT READ] Don't know/Refused,65 and older,White,Oneida,50 to 85 percent,Landline,0.4444,0.8,0.7282,0.3022,0.6702,2018-11-02 23:28:22
Dem,65 and older,High school,White,Female,White,Approve,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Oneida,85 percent or higher,Landline,1,0.8678,1.0122,0.8919,1.0092,2018-11-02 23:29:43
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,White,Broome,50 to 85 percent,Landline,1,0.6778,1.1271,0.6366,1.1673,2018-11-02 23:30:10
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Other,Male,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,Broome,50 to 85 percent,Cell,1,0.5448,1.32,1.1327,1.4212,2018-11-02 23:30:55
Dem,50 to 64,High school,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,High School Grad. or Less,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Broome,50 to 85 percent,Landline,1,0.7609,1.898,1.325,1.9291,2018-11-02 23:32:29
Dem,35 to 49,Bachelors' degree,Asian,Female,White,Disapp.,Dems. take House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,Non-White,Rest,50 to 85 percent,Landline,1,0.6769,1.5435,1.1919,1.599,2018-11-02 23:39:50
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Broome,85 percent or higher,Cell,0.8889,0.8977,0.6781,0.2279,0.6674,2018-11-02 23:42:23
Dem,65 and older,Bachelors' degree,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,Unknown,Broome,50 to 85 percent,Landline,1,0.8095,0.7641,0.2705,0.7694,2018-11-02 23:42:41
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Other,Female,Very likely,Independent (No party),"White, 4-Year College Grads",65 and older,White,Oneida,50 to 85 percent,Landline,1,0.6909,0.5699,0.3646,0.5646,2018-11-02 23:44:11
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Other,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,50 to 85 percent,Landline,1,0.8356,1.0263,0.919,1.0286,2018-11-02 23:46:04
Rep,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Female,Somewhat likely,Republican,"White, 4-Year College Grads",35 to 49,White,Broome,Less than 50 percent,Cell,0.8889,0.4068,1.245,1.8736,1.0478,2018-11-02 23:46:49
Und,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,Some College Educ.,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Broome,85 percent or higher,Cell,1,0.8936,0.7511,0.3364,0.7326,2018-11-02 23:49:31
Rep,35 to 49,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Broome,85 percent or higher,Landline,1,0.8588,1.3322,0.8216,1.3302,2018-11-02 23:53:52
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Democratic,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Oneida,85 percent or higher,Landline,1,0.9134,0.6114,0.3232,0.6058,2018-11-02 23:54:11
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Rest,50 to 85 percent,Landline,1,0.7077,0.9538,0.7756,0.9808,2018-11-02 23:56:53
Dem,65 and older,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.8599,0.9941,0.7123,0.9925,2018-11-02 23:57:47
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Rest,50 to 85 percent,Cell,1,0.8226,0.5702,0.2357,0.5727,2018-11-02 23:58:40
Rep,65 and older,Some college or trade school,White,Male,White,Disapp.,Reps. keep House,Unfavorable,Unfavorable,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Broome,85 percent or higher,Landline,1,0.9021,0.7651,0.3241,0.7591,2018-11-03 00:00:38
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Broome,50 to 85 percent,Landline,1,0.8151,0.6614,0.1923,0.6653,2018-11-03 00:00:53
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Broome,50 to 85 percent,Landline,1,0.5746,1.2429,1.1914,1.3252,2018-11-03 00:13:02
Dem,65 and older,High school,White,Male,Other,Approve,Reps. keep House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Male,Almost certain,Independent (No party),Nonwhite,65 and older,White,Oneida,Less than 50 percent,Landline,1,0.4567,0.9388,1.4389,1.0457,2018-11-03 00:14:23
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Landline,1,0.8588,0.5993,0.3536,0.5984,2018-11-03 00:15:35
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Approve,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Oneida,85 percent or higher,Cell,1,0.898,0.8867,0.4625,0.8803,2018-11-03 00:16:38
Rep,65 and older,Graduate or Professional Degree,Unknown,Male,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Male,Almost certain,or as a member of another political party,[DO NOT READ] Don't know/Refused,65 and older,Unknown,Rest,85 percent or higher,Landline,1,0.9358,0.5861,0.1958,0.5791,2018-11-03 00:17:18
Dem,65 and older,Some college or trade school,White,Female,White,Approve,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,50 to 85 percent,Landline,1,0.8265,0.6363,0.4386,0.6387,2018-11-03 00:17:45
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Broome,85 percent or higher,Landline,1,0.9135,0.7708,0.4072,0.7637,2018-11-03 00:17:54
Und,65 and older,Some college or trade school,White,Male,White,Disapp.,Don't know,Don't know,Don't know,65 and older,Some College Educ.,Republican,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Broome,85 percent or higher,Landline,1,0.8551,0.7651,0.3419,0.7471,2018-11-03 00:25:33
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",35 to 49,White,Broome,Less than 50 percent,Cell,1,0.4303,1.1349,1.1805,1.1874,2018-11-03 00:32:51
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Broome,85 percent or higher,Landline,1,0.8955,0.7708,0.4153,0.7655,2018-11-03 00:34:30
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Other,Female,Already voted,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Broome,Less than 50 percent,Cell,1,0.4344,1.1225,1.5297,1.3316,2018-11-03 00:40:12
Dem,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Oneida,50 to 85 percent,Landline,0.4444,0.8497,1.0118,0.7914,0.9394,2018-11-03 00:42:00
Dem,65 and older,High school,White,Male,White,Disapp.,Reps. keep House,Favorable,Favorable,65 and older,High School Grad. or Less,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Broome,50 to 85 percent,Landline,1,0.8217,1.2566,0.6369,1.2625,2018-11-03 00:42:45
Und,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Male,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,65 and older,[DO NOT READ] Don't know/Refused,Other,Male,Very likely,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,65 and older,White,Oneida,85 percent or higher,Cell,0.4444,0.8594,0.741,0.2886,0.6616,2018-11-03 01:02:07
Und,65 and older,High school,White,Female,White,Don't know,Reps. keep House,Don't know,Don't know,65 and older,High School Grad. or Less,Republican,Female,Somewhat likely,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,0.7778,0.8582,1.0457,1.0017,0.9285,2018-11-03 01:07:04
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.9449,0.6096,0.4003,0.6019,2018-11-03 01:07:13
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Other,Male,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Oneida,50 to 85 percent,Cell,0.4444,0.5168,0.6265,0.563,0.5096,2018-11-03 01:10:04
Dem,65 and older,Bachelors' degree,Hispanic,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,Non-White,Broome,85 percent or higher,Cell,1,0.9632,1.0636,0.3637,1.0485,2018-11-03 01:14:43
Dem,50 to 64,Graduate or Professional Degree,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,Unknown,Rest,50 to 85 percent,Landline,1,0.6325,0.8783,0.381,0.9205,2018-11-03 01:17:00
Und,65 and older,Some college or trade school,White,Male,White,Don't know,Reps. keep House,Don't know,Don't know,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.8895,0.6317,0.36870000000000003,0.6278,2018-11-03 01:17:11
Rep,65 and older,Some college or trade school,Hispanic,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,Non-White,Broome,50 to 85 percent,Landline,1,0.7114,1.1293,0.5879,1.1602,2018-11-03 01:18:48
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.9218,0.6202,0.3658,0.6049,2018-11-03 01:19:13
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Rest,50 to 85 percent,Landline,1,0.8013,0.6255,0.3632,0.6307,2018-11-03 01:27:03
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.879,0.6365,0.4747,0.6335,2018-11-03 01:29:36
Dem,[DO NOT READ] Refused,Some college or trade school,White,Female,White,Disapp.,Reps. keep House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.9182,0.6096,0.4119,0.6036,2018-11-03 14:38:44
Dem,50 to 64,Some college or trade school,Unknown,Male,White,Disapp.,Don't know,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,Unknown,Rest,Less than 50 percent,Cell,1,0.4038,0.8872,0.9612,1.013,2018-11-03 14:43:50
Rep,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,[DO NOT READ] Don't know/Refused,Other,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,50 to 85 percent,Cell,1,0.8335,0.7386,0.3312,0.7405,2018-11-03 14:57:02
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Approve,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Rest,50 to 85 percent,Landline,1,0.5777,0.8772,0.629,0.9344,2018-11-03 14:59:26
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Landline,1,0.8541,0.5599,0.2687,0.5595,2018-11-03 15:02:30
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,50 to 85 percent,Landline,1,0.814,0.6363,0.4453,0.6401,2018-11-03 15:03:06
Rep,65 and older,High school,White,Male,Other,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Other,Male,Almost certain,Republican,Nonwhite,65 and older,White,Rest,50 to 85 percent,Cell,1,0.8035,1.0186,0.7512,1.0267,2018-11-03 15:04:36
Und,65 and older,High school,White,Female,White,Disapp.,Reps. keep House,Unfavorable,Unfavorable,65 and older,High School Grad. or Less,Republican,Female,Somewhat likely,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Broome,50 to 85 percent,Landline,0.6667,0.7416,1.2661,0.8979,1.037,2018-11-03 15:13:18
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,50 to 85 percent,Cell,1,0.7699,0.9716,0.6934,0.9543,2018-11-03 15:16:36
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Landline,1,0.9304,0.5703,0.2399,0.5639,2018-11-03 15:23:06
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Unfavorable,45 to 64,Some College Educ.,Other,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,Less than 50 percent,Landline,1,0.4395,0.8917,1.5527,1.0008,2018-11-03 15:25:30
Und,[DO NOT READ] Refused,High school,White,Female,White,Approve,Don't know,Favorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.8509,1.0457,1.0102,1.0455,2018-11-03 15:27:00
Dem,65 and older,Graduate or Professional Degree,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,Unknown,Rest,85 percent or higher,Landline,1,0.8544,0.5613,0.1944,0.5609,2018-11-03 15:34:27
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Rest,50 to 85 percent,Landline,1,0.6878,0.9674,0.7685,0.9994,2018-11-03 15:40:00
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Rest,50 to 85 percent,Landline,1,0.7276,0.5461,0.2416,0.559,2018-11-03 15:48:52
Rep,35 to 49,Some college or trade school,White,Male,White,Don't know,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",35 to 49,White,Rest,85 percent or higher,Cell,1,0.9103,1.1106,0.8512,1.0832,2018-11-03 15:50:13
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Female,Already voted,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Rest,Less than 50 percent,Landline,1,0.4044,0.8765,1.3547,1.0588,2018-11-03 15:56:40
Und,18 to 34,[DO NOT READ] Refused,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,30 to 44,[DO NOT READ] Don't know/Refused,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",18 to 34,White,Oneida,Less than 50 percent,Cell,1,0.3242,1.441,2.1464,1.7235,2018-11-03 16:12:33
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Oneida,85 percent or higher,Landline,1,0.8854,0.6383,0.3679,0.6348,2018-11-03 16:45:56
Rep,65 and older,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Oneida,85 percent or higher,Landline,1,0.9198,0.5807,0.3066,0.5749,2018-11-03 16:49:36
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",50 to 64,White,Oneida,50 to 85 percent,Landline,1,0.8027,0.8427,0.3203,0.8666,2018-11-03 16:52:27
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.9311,0.6365,0.4481,0.6293,2018-11-03 16:56:21
Dem,18 to 34,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",18 to 34,White,Broome,85 percent or higher,Landline,1,0.8627,1.4218,0.7836,1.4187,2018-11-03 16:56:30
Dem,65 and older,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Landline,1,0.8577,0.621,0.3069,0.6202,2018-11-03 17:07:11
