response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,race_eth2,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,65 and older,High school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Don't know,65 and older,High School Grad. or Less,Democratic,Female,Already voted,Democrat,Nonwhite,Nonwhite,65 and older,Non-White,Ingham,50 to 85 percent,Cell,1,0.7674,1.1026,0.8056,1.1823,2018-11-03 01:43:09
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Don't know,65 and older,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",White,65 and older,White,Livingston,85 percent or higher,Cell,1,0.97,0.8111,0.734,0.8296,2018-11-03 01:44:30
Rep,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Male,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,[DO NOT READ] Don't know/Refused,Republican,Male,Already voted,Independent (No party),[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,50 to 64,White,Ingham,85 percent or higher,Cell,1,0.97,0.9497,0.6482,0.9713,2018-11-03 01:44:39
Dem,18 to 34,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Unfavorable,Unfavorable,30 to 44,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,18 to 34,White,Oakland,50 to 85 percent,Cell,1,0.7468,2.3982,1.9242,2.5247,2018-11-03 01:58:02
Dem,18 to 34,Some college or trade school,White,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Democratic,Female,Very likely,Democrat,Nonwhite,Nonwhite,18 to 34,White,Ingham,50 to 85 percent,Landline,1,0.7357,1.8332,1.8298,1.8657,2018-11-03 16:10:58
Rep,65 and older,High school,White,Female,White,Don't know,Reps. keep House,Don't know,Favorable,65 and older,High School Grad. or Less,Republican,Female,[DO NOT READ] Don't know/Refused,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Oakland,85 percent or higher,Landline,0.8889,0.9689,1.5316,0.8189,1.4929,2018-11-03 16:19:56
Rep,50 to 64,Bachelors' degree,White,Male,White,Don't know,Reps. keep House,Favorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",White,50 to 64,White,Oakland,85 percent or higher,Cell,0.8889,0.8958,1.1051,0.6222,1.1008,2018-11-03 16:21:17
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,65 and older,White,Ingham,85 percent or higher,Landline,1,0.97,0.6831,0.4702,0.6951,2018-11-03 16:26:32
Dem,50 to 64,High school,White,Female,White,Disapp.,Don't know,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,White,Oakland,85 percent or higher,Landline,1,0.9388,1.8527,0.9499,1.8901,2018-11-03 16:31:02
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Livingston,50 to 85 percent,Landline,1,0.8186,0.8706,0.9684,0.9038,2018-11-03 16:31:29
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Other,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,35 to 49,White,Livingston,50 to 85 percent,Cell,1,0.7594,0.7839,0.7542,0.8231,2018-11-03 16:41:25
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Republican,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Oakland,85 percent or higher,Cell,1,0.97,0.9976,0.6452,1.0204,2018-11-03 16:50:03
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",White,65 and older,White,Livingston,85 percent or higher,Landline,1,0.97,0.7991,0.6623,0.8174,2018-11-03 16:55:45
Rep,50 to 64,High school,White,Male,White,Disapp.,Reps. keep House,Favorable,Favorable,45 to 64,High School Grad. or Less,Other,Male,Not at all likely,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Ingham,Less than 50 percent,Landline,0,0.3612,1.3755,2.5203,0.3648,2018-11-03 16:56:57
Dem,65 and older,Graduate or Professional Degree,Black,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,Nonwhite,65 and older,Non-White,Ingham,85 percent or higher,Landline,1,0.97,0.4934,0.2996,0.5021,2018-11-03 17:00:16
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,White,Oakland,85 percent or higher,Landline,1,0.97,1.0126,0.715,1.0304,2018-11-03 17:02:48
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,50 to 64,White,Ingham,85 percent or higher,Cell,1,0.97,0.6999,0.4288,0.7122,2018-11-03 17:07:55
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,Postgraduate Degree,Democratic,Male,Already voted,or as a member of another political party,"White, 4-Year College Grads",White,50 to 64,White,Oakland,50 to 85 percent,Cell,1,0.7569,0.9015,0.5701,0.9696,2018-11-03 17:18:29
Dem,65 and older,Bachelors' degree,White,Male,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Don't know,Favorable,65 and older,4-year College Grad.,Democratic,Male,Already voted,Democrat,[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,65 and older,White,Oakland,85 percent or higher,Cell,1,0.8622,0.8375,0.5119,0.8763,2018-11-03 17:20:44
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",White,50 to 64,White,Oakland,85 percent or higher,Landline,1,0.97,1.1217,0.6374,1.1415,2018-11-03 17:22:59
Dem,18 to 34,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,High School Grad. or Less,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",White,18 to 34,White,Ingham,50 to 85 percent,Landline,1,0.6118,2.7729,2.5185,2.8706,2018-11-03 17:23:35
Dem,50 to 64,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Other,Male,Very likely,or as a member of another political party,"White, No 4-Year College Degree",White,50 to 64,White,Oakland,Less than 50 percent,Landline,1,0.3553,1.1316,2.4054,1.2568,2018-11-03 17:43:39
Rep,50 to 64,Some college or trade school,White,Female,White,Disapp.,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Ingham,85 percent or higher,Landline,1,0.97,1.028,0.7926,1.0383,2018-11-03 17:44:33
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Other,Male,Very likely,Republican,"White, 4-Year College Grads",White,35 to 49,White,Ingham,50 to 85 percent,Cell,0.8889,0.6614,0.9554,0.9245,0.955,2018-11-03 17:59:18
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Unfavorable,Unfavorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,50 to 64,White,Oakland,85 percent or higher,Landline,1,0.9464,1.1217,0.653,1.1435,2018-11-03 18:01:06
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",White,65 and older,White,Oakland,85 percent or higher,Landline,1,0.9465,1.0126,0.7324,1.0208,2018-11-03 18:01:51
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",White,65 and older,White,Ingham,85 percent or higher,Landline,1,0.97,0.554,0.3606,0.5666,2018-11-03 18:02:53
Dem,35 to 49,Some college or trade school,White,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Already voted,Democrat,Nonwhite,Nonwhite,35 to 49,White,Livingston,85 percent or higher,Landline,1,0.926,0.9834,0.9168,1.0144,2018-11-03 18:19:55
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",White,65 and older,White,Ingham,85 percent or higher,Landline,1,0.97,0.5458,0.3259,0.5582,2018-11-03 18:25:28
Rep,65 and older,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",White,65 and older,White,Livingston,85 percent or higher,Landline,1,0.97,0.5768,0.4211,0.5899,2018-11-03 18:26:49
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Republican,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Ingham,85 percent or higher,Landline,1,0.8739,0.8017,0.6654,0.8079,2018-11-03 18:30:38
Dem,[DO NOT READ] Refused,Some college or trade school,Unknown,Female,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Some College Educ.,Other,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,50 to 64,Unknown,Oakland,50 to 85 percent,Landline,1,0.6842,1.1672,1.0393,1.2465,2018-11-03 18:31:19
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",White,65 and older,White,Livingston,85 percent or higher,Landline,1,0.9687,0.5522,0.3979,0.565,2018-11-03 18:34:05
Dem,50 to 64,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Republican,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,White,Oakland,85 percent or higher,Landline,0.7778,0.9261,1.2604,0.8047,1.2461,2018-11-03 18:39:29
Dem,18 to 34,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,18 to 34,White,Ingham,85 percent or higher,Landline,1,0.97,1.2408,0.7384,1.2627,2018-11-03 18:39:38
Rep,18 to 34,Some college or trade school,Unknown,Male,White,Approve,Reps. keep House,Don't know,Favorable,18 to 29,Some College Educ.,Democratic,Male,Already voted,Republican,"White, No 4-Year College Degree",White,18 to 34,Unknown,Livingston,50 to 85 percent,Landline,1,0.7482,1.5305,1.3849,1.6502,2018-11-03 18:52:41
Dem,50 to 64,Graduate or Professional Degree,Other,Male,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Very likely,Democrat,[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,50 to 64,Non-White,Ingham,85 percent or higher,Landline,1,0.97,0.6233,0.356,0.6296,2018-11-03 18:52:50
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,35 to 49,White,Oakland,85 percent or higher,Cell,1,0.97,0.873,0.4886,0.8884,2018-11-03 18:57:11
Dem,35 to 49,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,35 to 49,White,Ingham,85 percent or higher,Landline,1,0.97,0.9865,0.7934,1.0039,2018-11-03 19:03:38
Dem,65 and older,High school,Unknown,Female,White,Don't know,Dems. take House,Favorable,Don't know,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,65 and older,Unknown,Oakland,85 percent or higher,Landline,1,0.97,1.2466,0.5977,1.2686,2018-11-03 19:15:28
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",White,65 and older,White,Livingston,85 percent or higher,Landline,1,0.9504,1.2269,0.8569,1.2593,2018-11-03 19:19:49
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Republican,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,65 and older,White,Ingham,85 percent or higher,Landline,1,0.97,0.5786,0.382,0.5888,2018-11-03 19:27:19
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,65 and older,White,Ingham,85 percent or higher,Landline,1,0.97,0.5458,0.3259,0.5554,2018-11-03 19:32:34
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Democratic,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Oakland,85 percent or higher,Cell,1,0.9335,0.9552,0.6321,0.9837,2018-11-03 19:40:13
Und,65 and older,High school,White,Male,White,Disapp.,Reps. keep House,Don't know,Don't know,65 and older,High School Grad. or Less,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Ingham,50 to 85 percent,Landline,1,0.8372,1.3015,0.8859,1.3468,2018-11-03 19:42:10
Rep,65 and older,Graduate or Professional Degree,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",White,65 and older,Unknown,Ingham,85 percent or higher,Cell,1,0.97,0.4919,0.297,0.4968,2018-11-03 19:43:31
Dem,65 and older,Some college or trade school,Black,Male,Black,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Already voted,[DO NOT READ] Refused,Nonwhite,Nonwhite,65 and older,Non-White,Ingham,85 percent or higher,Landline,1,0.97,0.6836,0.4697,0.6992,2018-11-03 19:49:29
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Other,Female,Very likely,Republican,"White, 4-Year College Grads",White,50 to 64,White,Oakland,Less than 50 percent,Landline,1,0.3999,1.0071,1.77,1.0994,2018-11-03 19:58:20
Dem,50 to 64,Some college or trade school,White,Male,White,Approve,Dems. take House,Favorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Livingston,85 percent or higher,Landline,1,0.8885,1.0096,0.8606,1.0499,2018-11-03 19:59:05
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,35 to 49,White,Ingham,85 percent or higher,Cell,1,0.935,1.0152,0.787,1.0361,2018-11-03 20:00:35
Dem,35 to 49,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Republican,Male,Very likely,Democrat,"White, No 4-Year College Degree",White,35 to 49,White,Livingston,85 percent or higher,Landline,1,0.97,1.5307,0.9584,1.5461,2018-11-03 20:06:29
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Republican,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Ingham,85 percent or higher,Landline,1,0.9606,0.8137,0.6716,0.8336,2018-11-03 20:07:23
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Other,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,White,Oakland,85 percent or higher,Landline,1,0.9475,1.3069,0.9049,1.3176,2018-11-03 20:14:44
Dem,18 to 34,Some college or trade school,Black,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Other,Female,Very likely,Democrat,"White, No 4-Year College Degree",White,18 to 34,Non-White,Ingham,Less than 50 percent,Landline,1,0.2882,1.4574,4.3864,1.6722,2018-11-03 20:18:02
Dem,65 and older,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Male,Already voted,or as a member of another political party,"White, No 4-Year College Degree",White,65 and older,White,Ingham,85 percent or higher,Landline,1,0.97,1.161,0.6478,1.1875,2018-11-03 20:18:11
Dem,[DO NOT READ] Refused,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,65 and older,White,Oakland,85 percent or higher,Landline,1,0.97,0.72,0.4103,0.7327,2018-11-03 20:18:11
Dem,50 to 64,Some college or trade school,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Democrat,"White, No 4-Year College Degree",White,50 to 64,Unknown,Oakland,50 to 85 percent,Landline,1,0.7592,1.1256,0.815,1.1819,2018-11-03 20:18:20
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Republican,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,35 to 49,White,Oakland,85 percent or higher,Landline,1,0.9466,1.1243,0.6929,1.1461,2018-11-03 20:20:35
Dem,65 and older,Graduate or Professional Degree,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,65 and older,Unknown,Oakland,85 percent or higher,Cell,1,0.97,0.5774,0.2722,0.5876,2018-11-03 20:21:29
Und,18 to 34,Some college or trade school,Black,Male,Black,Disapp.,Dems. take House,Don't know,Don't know,18 to 29,Some College Educ.,Democratic,Male,Somewhat likely,[DO NOT READ] Refused,Nonwhite,Nonwhite,18 to 34,Non-White,Ingham,50 to 85 percent,Landline,0.6667,0.5766,1.6085,1.7389,1.2812,2018-11-03 20:24:11
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Other,Female,Almost certain,or as a member of another political party,"White, 4-Year College Grads",White,35 to 49,White,Ingham,50 to 85 percent,Cell,1,0.5527,0.7864,0.9357,0.8721,2018-11-03 20:27:11
Dem,[DO NOT READ] Refused,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,50 to 64,White,Oakland,85 percent or higher,Landline,1,0.9517,1.1217,0.6495,1.1429,2018-11-03 20:44:25
Rep,50 to 64,Some college or trade school,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,50 to 64,Unknown,Oakland,50 to 85 percent,Cell,1,0.8355,1.1256,0.7415,1.1651,2018-11-03 20:45:46
3,18 to 34,High school,White,Female,White,Approve,Dems. take House,Unfavorable,Unfavorable,30 to 44,High School Grad. or Less,Other,Female,Not at all likely,Democrat,"White, No 4-Year College Degree",White,18 to 34,White,Oakland,Less than 50 percent,Cell,0.1111,0.0979,3.0801,8.94,0.7324,2018-11-03 21:20:17
Und,18 to 34,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",White,18 to 34,White,Livingston,85 percent or higher,Cell,1,0.97,1.5252,1.0661,1.5405,2018-11-03 21:20:53
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Favorable,65 and older,Some College Educ.,Other,Female,Already voted,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Livingston,50 to 85 percent,Cell,1,0.7987,0.8706,0.9923,0.9256,2018-11-03 21:21:02
Rep,50 to 64,Bachelors' degree,White,Male,White,Disapp.,Reps. keep House,Favorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,50 to 64,White,Ingham,85 percent or higher,Cell,1,0.97,0.8881,0.5354,0.9037,2018-11-03 22:22:33
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",White,65 and older,White,Oakland,85 percent or higher,Cell,1,0.97,0.8878,0.5353,0.9035,2018-11-03 22:33:57
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Other,Male,Already voted,[DO NOT READ] Refused,"White, 4-Year College Grads",White,65 and older,White,Oakland,Less than 50 percent,Cell,1,0.4704,0.7854,1.1387,0.9433,2018-11-03 22:38:45
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Livingston,85 percent or higher,Cell,1,0.97,1.0248,0.8747,1.0481,2018-11-03 22:50:58
Dem,18 to 34,Graduate or Professional Degree,Black,Female,Black,Don't know,Dems. take House,Don't know,Favorable,18 to 29,Postgraduate Degree,Democratic,Female,Very likely,Independent (No party),Nonwhite,Nonwhite,18 to 34,Non-White,Ingham,50 to 85 percent,Cell,0.8889,0.7839,1.161,0.8114,1.154,2018-11-03 22:56:58
Dem,35 to 49,Graduate or Professional Degree,Other,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Female,Already voted,Democrat,Nonwhite,Nonwhite,35 to 49,Non-White,Livingston,85 percent or higher,Cell,1,0.9523,0.6228,0.4236,0.6391,2018-11-03 22:56:58
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,White,Oakland,85 percent or higher,Cell,1,0.9591,1.2248000000000001,0.8127,1.2358,2018-11-03 22:59:49
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Democratic,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,White,Oakland,85 percent or higher,Cell,1,0.97,0.9552,0.6087,0.972,2018-11-03 23:08:34
Dem,50 to 64,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,White,Oakland,85 percent or higher,Cell,1,0.97,1.2248000000000001,0.8036,1.2372,2018-11-03 23:09:01
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",White,65 and older,White,Oakland,50 to 85 percent,Cell,1,0.7841,0.7243,0.5123,0.773,2018-11-03 23:09:10
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Oakland,50 to 85 percent,Cell,1,0.8466,1.3439,1.0482,1.3559,2018-11-03 23:09:19
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,35 to 49,White,Livingston,85 percent or higher,Cell,1,0.9342,0.7196,0.4979,0.7345,2018-11-03 23:10:31
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,50 to 64,White,Ingham,85 percent or higher,Cell,1,0.97,0.6999,0.4288,0.7122,2018-11-03 23:13:04
Dem,18 to 34,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Democratic,Male,Not at all likely,Democrat,"White, No 4-Year College Degree",White,18 to 34,White,Oakland,50 to 85 percent,Cell,0,0.6688,2.2475,1.9508,0.8681,2018-11-04 19:32:16
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,Livingston,Less than 50 percent,Cell,1,0.4411,0.8086,1.7504,0.9366,2018-11-04 19:50:25
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Very likely,Independent (No party),"White, 4-Year College Grads",White,65 and older,White,Ingham,85 percent or higher,Cell,1,0.97,0.554,0.3606,0.5596,2018-11-04 20:02:12
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Some College Educ.,Other,Female,Very likely,Democrat,"White, No 4-Year College Degree",White,50 to 64,White,Livingston,Less than 50 percent,Landline,1,0.3811,0.9201,2.5552,1.0113,2018-11-04 20:02:48
Dem,18 to 34,Graduate or Professional Degree,Unknown,Male,Black,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Postgraduate Degree,Other,Female,Already voted,Democrat,Nonwhite,Nonwhite,18 to 34,Unknown,Oakland,Less than 50 percent,Landline,1,0.4867,1.2309,1.4887,1.4661,2018-11-04 20:04:27
Und,50 to 64,Bachelors' degree,Unknown,Male,White,Don't know,Reps. keep House,Unfavorable,Unfavorable,45 to 64,4-year College Grad.,Republican,Male,Already voted,Independent (No party),"White, 4-Year College Grads",White,50 to 64,Unknown,Livingston,50 to 85 percent,Cell,1,0.6082,0.7906,0.7791,0.893,2018-11-04 20:08:03
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Already voted,Independent (No party),"White, 4-Year College Grads",White,50 to 64,White,Livingston,85 percent or higher,Cell,1,0.97,0.8985,0.6543,0.919,2018-11-04 20:08:48
